Latitude,Longitude,TMin 
50.36,-74.69,11.786
50.36,-74.69,11.831
50.36,-74.69,12.432
50.36,-74.69,11.435
50.36,-74.69,12.086
50.36,-74.69,11.87
50.36,-74.69,11.766
50.35,-74.67,12.373
50.35,-74.67,11.61
50.35,-74.67,11.593
50.35,-74.67,12
50.35,-74.67,11.858
50.35,-74.67,11.466
50.35,-74.67,11.572
50.35,-74.67,11.505
50.35,-74.67,12.042
50.35,-74.67,11.458
50.35,-74.67,11.369
50.35,-74.67,11.589
50.35,-74.67,11.926
50.35,-74.67,11.475
50.35,-74.67,11.79
50.35,-74.67,11.482
50.35,-74.67,11.618
50.35,-74.67,11.761
50.35,-74.67,11.626
50.35,-74.67,11.554
50.35,-74.67,11.648
50.35,-74.67,11.514
50.35,-74.67,11.774
50.35,-74.67,11.576
50.35,-74.67,11.62
50.35,-74.67,12.221
50.35,-74.67,11.224
50.35,-74.67,11.873
50.35,-74.67,11.659
50.35,-74.67,11.555
50.35,-74.67,12.371
50.35,-74.67,11.608
50.35,-74.67,11.591
50.35,-74.67,11.998
50.35,-74.67,11.855
50.35,-74.67,11.464
50.35,-74.67,11.57
50.35,-74.67,11.503
50.35,-74.67,12.04
50.35,-74.67,11.456
50.35,-74.67,11.367
50.35,-74.67,11.587
50.35,-74.67,11.924
50.35,-74.67,11.473
50.35,-74.67,11.787
50.35,-74.67,11.479
50.35,-74.67,11.616
50.35,-74.67,11.759
50.35,-74.67,11.624
50.35,-74.67,11.552
50.35,-74.67,11.646
50.35,-74.67,11.511
50.35,-74.67,11.772
50.35,-74.67,11.573
50.35,-74.67,11.618
50.35,-74.67,12.219
50.35,-74.67,11.222
50.35,-74.67,11.871
50.35,-74.67,11.656
50.35,-74.67,11.553
50.34,-74.67,12.399
50.34,-74.67,11.636
50.34,-74.67,11.619
50.34,-74.67,12.027
50.34,-74.67,11.884
50.34,-74.67,11.493
50.34,-74.67,11.598
50.34,-74.67,11.531
50.34,-74.67,12.068
50.34,-74.67,11.485
50.34,-74.67,11.396
50.34,-74.67,11.615
50.34,-74.67,11.952
50.34,-74.67,11.501
50.34,-74.67,11.816
50.34,-74.67,11.508
50.34,-74.67,11.644
50.34,-74.67,11.787
50.34,-74.67,11.652
50.34,-74.67,11.581
50.34,-74.67,11.674
50.34,-74.67,11.54
50.34,-74.67,11.8
50.34,-74.67,11.602
50.34,-74.67,11.646
50.34,-74.67,12.247
50.34,-74.67,11.25
50.34,-74.67,11.9
50.34,-74.67,11.685
50.34,-74.67,11.581
50.34,-74.67,12.411
50.34,-74.67,11.647
50.34,-74.67,11.631
50.34,-74.67,12.038
50.34,-74.67,11.895
50.34,-74.67,11.504
50.34,-74.67,11.609
50.34,-74.67,11.543
50.34,-74.67,12.079
50.34,-74.67,11.496
50.34,-74.67,11.407
50.34,-74.67,11.627
50.34,-74.67,11.964
50.34,-74.67,11.512
50.34,-74.67,11.827
50.34,-74.67,11.519
50.34,-74.67,11.656
50.34,-74.67,11.799
50.34,-74.67,11.663
50.34,-74.67,11.592
50.34,-74.67,11.686
50.34,-74.67,11.551
50.34,-74.67,11.811
50.34,-74.67,11.613
50.34,-74.67,11.658
50.34,-74.67,12.258
50.34,-74.67,11.262
50.34,-74.67,11.911
50.34,-74.67,11.696
50.34,-74.67,11.593
50.34,-74.67,12.422
50.34,-74.67,11.659
50.34,-74.67,11.642
50.34,-74.67,12.049
50.34,-74.67,11.906
50.34,-74.67,11.515
50.34,-74.67,11.621
50.34,-74.67,11.554
50.34,-74.67,12.09
50.34,-74.67,11.507
50.34,-74.67,11.418
50.34,-74.67,11.638
50.34,-74.67,11.975
50.34,-74.67,11.524
50.34,-74.67,11.838
50.34,-74.67,11.53
50.34,-74.67,11.667
50.34,-74.67,11.81
50.34,-74.67,11.675
50.34,-74.67,11.603
50.34,-74.67,11.697
50.34,-74.67,11.562
50.34,-74.67,11.823
50.34,-74.67,11.624
50.34,-74.67,11.669
50.34,-74.67,12.269
50.34,-74.67,11.273
50.34,-74.67,11.922
50.34,-74.67,11.707
50.34,-74.67,11.604
50.32,-74.59,12.425
50.32,-74.59,11.661
50.32,-74.59,11.649
50.32,-74.59,12.039
50.32,-74.59,11.905
50.32,-74.59,11.523
50.32,-74.59,11.644
50.32,-74.59,11.545
50.32,-74.59,12.097
50.32,-74.59,11.524
50.32,-74.59,11.417
50.32,-74.59,11.643
50.32,-74.59,11.984
50.32,-74.59,11.524
50.32,-74.59,11.825
50.32,-74.59,11.521
50.32,-74.59,11.655
50.32,-74.59,11.788
50.32,-74.59,11.659
50.32,-74.59,11.602
50.32,-74.59,11.704
50.32,-74.59,11.554
50.32,-74.59,11.811
50.32,-74.59,11.618
50.32,-74.59,11.675
50.32,-74.59,12.276
50.32,-74.59,11.249
50.32,-74.59,11.933
50.32,-74.59,11.701
50.32,-74.59,11.596
50.32,-74.6,12.37
50.32,-74.6,11.607
50.32,-74.6,11.595
50.32,-74.6,11.985
50.32,-74.6,11.851
50.32,-74.6,11.469
50.32,-74.6,11.589
50.32,-74.6,11.491
50.32,-74.6,12.043
50.32,-74.6,11.47
50.32,-74.6,11.363
50.32,-74.6,11.589
50.32,-74.6,11.93
50.32,-74.6,11.469
50.32,-74.6,11.77
50.32,-74.6,11.467
50.32,-74.6,11.601
50.32,-74.6,11.734
50.32,-74.6,11.605
50.32,-74.6,11.548
50.32,-74.6,11.65
50.32,-74.6,11.5
50.32,-74.6,11.757
50.32,-74.6,11.563
50.32,-74.6,11.621
50.32,-74.6,12.222
50.32,-74.6,11.194
50.32,-74.6,11.878
50.32,-74.6,11.646
50.32,-74.6,11.542
50.31,-74.6,12.373
50.31,-74.6,11.61
50.31,-74.6,11.598
50.31,-74.6,11.988
50.31,-74.6,11.854
50.31,-74.6,11.472
50.31,-74.6,11.593
50.31,-74.6,11.494
50.31,-74.6,12.046
50.31,-74.6,11.473
50.31,-74.6,11.366
50.31,-74.6,11.592
50.31,-74.6,11.933
50.31,-74.6,11.472
50.31,-74.6,11.773
50.31,-74.6,11.47
50.31,-74.6,11.604
50.31,-74.6,11.737
50.31,-74.6,11.608
50.31,-74.6,11.552
50.31,-74.6,11.653
50.31,-74.6,11.503
50.31,-74.6,11.76
50.31,-74.6,11.567
50.31,-74.6,11.624
50.31,-74.6,12.225
50.31,-74.6,11.198
50.31,-74.6,11.881
50.31,-74.6,11.649
50.31,-74.6,11.545
50.31,-74.61,12.421
50.31,-74.61,11.658
50.31,-74.61,11.646
50.31,-74.61,12.036
50.31,-74.61,11.903
50.31,-74.61,11.521
50.31,-74.61,11.641
50.31,-74.61,11.542
50.31,-74.61,12.094
50.31,-74.61,11.521
50.31,-74.61,11.415
50.31,-74.61,11.64
50.31,-74.61,11.981
50.31,-74.61,11.521
50.31,-74.61,11.822
50.31,-74.61,11.518
50.31,-74.61,11.652
50.31,-74.61,11.785
50.31,-74.61,11.656
50.31,-74.61,11.6
50.31,-74.61,11.701
50.31,-74.61,11.552
50.31,-74.61,11.808
50.31,-74.61,11.615
50.31,-74.61,11.673
50.31,-74.61,12.273
50.31,-74.61,11.246
50.31,-74.61,11.93
50.31,-74.61,11.698
50.31,-74.61,11.593
50.36,-74.46,12.222
50.36,-74.46,11.458
50.36,-74.46,11.445
50.36,-74.46,11.834
50.36,-74.46,11.701
50.36,-74.46,11.32
50.36,-74.46,11.441
50.36,-74.46,11.342
50.36,-74.46,11.893
50.36,-74.46,11.32
50.36,-74.46,11.213
50.36,-74.46,11.441
50.36,-74.46,11.78
50.36,-74.46,11.321
50.36,-74.46,11.622
50.36,-74.46,11.317
50.36,-74.46,11.451
50.36,-74.46,11.585
50.36,-74.46,11.457
50.36,-74.46,11.398
50.36,-74.46,11.502
50.36,-74.46,11.35
50.36,-74.46,11.606
50.36,-74.46,11.414
50.36,-74.46,11.472
50.36,-74.46,12.072
50.36,-74.46,11.045
50.36,-74.46,11.731
50.36,-74.46,11.496
50.36,-74.46,11.393
50.36,-74.46,12.212
50.36,-74.46,11.449
50.36,-74.46,11.436
50.36,-74.46,11.825
50.36,-74.46,11.692
50.36,-74.46,11.311
50.36,-74.46,11.432
50.36,-74.46,11.332
50.36,-74.46,11.884
50.36,-74.46,11.311
50.36,-74.46,11.204
50.36,-74.46,11.432
50.36,-74.46,11.771
50.36,-74.46,11.312
50.36,-74.46,11.612
50.36,-74.46,11.308
50.36,-74.46,11.442
50.36,-74.46,11.575
50.36,-74.46,11.448
50.36,-74.46,11.388
50.36,-74.46,11.492
50.36,-74.46,11.34
50.36,-74.46,11.597
50.36,-74.46,11.405
50.36,-74.46,11.462
50.36,-74.46,12.063
50.36,-74.46,11.036
50.36,-74.46,11.721
50.36,-74.46,11.487
50.36,-74.46,11.384
50.36,-74.46,12.203
50.36,-74.46,11.44
50.36,-74.46,11.427
50.36,-74.46,11.815
50.36,-74.46,11.682
50.36,-74.46,11.301
50.36,-74.46,11.422
50.36,-74.46,11.323
50.36,-74.46,11.874
50.36,-74.46,11.301
50.36,-74.46,11.194
50.36,-74.46,11.422
50.36,-74.46,11.762
50.36,-74.46,11.302
50.36,-74.46,11.603
50.36,-74.46,11.298
50.36,-74.46,11.432
50.36,-74.46,11.566
50.36,-74.46,11.438
50.36,-74.46,11.379
50.36,-74.46,11.483
50.36,-74.46,11.331
50.36,-74.46,11.588
50.36,-74.46,11.395
50.36,-74.46,11.453
50.36,-74.46,12.053
50.36,-74.46,11.026
50.36,-74.46,11.712
50.36,-74.46,11.478
50.36,-74.46,11.374
50.35,-74.46,12.19
50.35,-74.46,11.427
50.35,-74.46,11.414
50.35,-74.46,11.803
50.35,-74.46,11.67
50.35,-74.46,11.289
50.35,-74.46,11.409
50.35,-74.46,11.31
50.35,-74.46,11.862
50.35,-74.46,11.289
50.35,-74.46,11.182
50.35,-74.46,11.409
50.35,-74.46,11.749
50.35,-74.46,11.29
50.35,-74.46,11.59
50.35,-74.46,11.286
50.35,-74.46,11.42
50.35,-74.46,11.553
50.35,-74.46,11.425
50.35,-74.46,11.366
50.35,-74.46,11.47
50.35,-74.46,11.318
50.35,-74.46,11.575
50.35,-74.46,11.383
50.35,-74.46,11.44
50.35,-74.46,12.041
50.35,-74.46,11.014
50.35,-74.46,11.699
50.35,-74.46,11.465
50.35,-74.46,11.362
50.35,-74.46,12.18
50.35,-74.46,11.417
50.35,-74.46,11.404
50.35,-74.46,11.793
50.35,-74.46,11.66
50.35,-74.46,11.279
50.35,-74.46,11.4
50.35,-74.46,11.301
50.35,-74.46,11.852
50.35,-74.46,11.279
50.35,-74.46,11.172
50.35,-74.46,11.4
50.35,-74.46,11.739
50.35,-74.46,11.28
50.35,-74.46,11.58
50.35,-74.46,11.276
50.35,-74.46,11.41
50.35,-74.46,11.544
50.35,-74.46,11.416
50.35,-74.46,11.357
50.35,-74.46,11.46
50.35,-74.46,11.309
50.35,-74.46,11.565
50.35,-74.46,11.373
50.35,-74.46,11.431
50.35,-74.46,12.031
50.35,-74.46,11.004
50.35,-74.46,11.689
50.35,-74.46,11.455
50.35,-74.46,11.352
50.24,-75.33,12.804
50.24,-75.33,12.034
50.24,-75.33,12.017
50.24,-75.33,12.428
50.24,-75.33,12.284
50.24,-75.33,11.889
50.24,-75.33,11.995
50.24,-75.33,11.929
50.24,-75.33,12.47
50.24,-75.33,11.881
50.24,-75.33,11.792
50.24,-75.33,12.013
50.24,-75.33,12.354
50.24,-75.33,11.897
50.24,-75.33,12.216
50.24,-75.33,11.905
50.24,-75.33,12.043
50.24,-75.33,12.188
50.24,-75.33,12.05
50.24,-75.33,11.979
50.24,-75.33,12.073
50.24,-75.33,11.938
50.24,-75.33,12.201
50.24,-75.33,12
50.24,-75.33,12.045
50.24,-75.33,12.651
50.24,-75.33,11.645
50.24,-75.33,12.299
50.24,-75.33,12.084
50.24,-75.33,11.979
50.23,-75.33,12.815
50.23,-75.33,12.045
50.23,-75.33,12.028
50.23,-75.33,12.439
50.23,-75.33,12.295
50.23,-75.33,11.9
50.23,-75.33,12.006
50.23,-75.33,11.94
50.23,-75.33,12.481
50.23,-75.33,11.892
50.23,-75.33,11.803
50.23,-75.33,12.024
50.23,-75.33,12.365
50.23,-75.33,11.908
50.23,-75.33,12.227
50.23,-75.33,11.916
50.23,-75.33,12.054
50.23,-75.33,12.198
50.23,-75.33,12.061
50.23,-75.33,11.99
50.23,-75.33,12.084
50.23,-75.33,11.949
50.23,-75.33,12.212
50.23,-75.33,12.011
50.23,-75.33,12.056
50.23,-75.33,12.662
50.23,-75.33,11.656
50.23,-75.33,12.31
50.23,-75.33,12.095
50.23,-75.33,11.99
50.23,-75.33,12.815
50.23,-75.33,12.045
50.23,-75.33,12.028
50.23,-75.33,12.439
50.23,-75.33,12.295
50.23,-75.33,11.9
50.23,-75.33,12.006
50.23,-75.33,11.94
50.23,-75.33,12.481
50.23,-75.33,11.892
50.23,-75.33,11.803
50.23,-75.33,12.024
50.23,-75.33,12.365
50.23,-75.33,11.908
50.23,-75.33,12.227
50.23,-75.33,11.916
50.23,-75.33,12.054
50.23,-75.33,12.198
50.23,-75.33,12.061
50.23,-75.33,11.99
50.23,-75.33,12.084
50.23,-75.33,11.949
50.23,-75.33,12.212
50.23,-75.33,12.011
50.23,-75.33,12.056
50.23,-75.33,12.662
50.23,-75.33,11.656
50.23,-75.33,12.31
50.23,-75.33,12.095
50.23,-75.33,11.99
50.23,-75.33,12.804
50.23,-75.33,12.034
50.23,-75.33,12.017
50.23,-75.33,12.428
50.23,-75.33,12.284
50.23,-75.33,11.889
50.23,-75.33,11.995
50.23,-75.33,11.929
50.23,-75.33,12.47
50.23,-75.33,11.881
50.23,-75.33,11.792
50.23,-75.33,12.013
50.23,-75.33,12.354
50.23,-75.33,11.897
50.23,-75.33,12.216
50.23,-75.33,11.906
50.23,-75.33,12.043
50.23,-75.33,12.188
50.23,-75.33,12.05
50.23,-75.33,11.979
50.23,-75.33,12.073
50.23,-75.33,11.938
50.23,-75.33,12.201
50.23,-75.33,12
50.23,-75.33,12.045
50.23,-75.33,12.651
50.23,-75.33,11.646
50.23,-75.33,12.299
50.23,-75.33,12.084
50.23,-75.33,11.979
50.17,-75.35,12.863
50.17,-75.35,12.093
50.17,-75.35,12.076
50.17,-75.35,12.487
50.17,-75.35,12.343
50.17,-75.35,11.948
50.17,-75.35,12.054
50.17,-75.35,11.988
50.17,-75.35,12.529
50.17,-75.35,11.94
50.17,-75.35,11.851
50.17,-75.35,12.072
50.17,-75.35,12.413
50.17,-75.35,11.956
50.17,-75.35,12.275
50.17,-75.35,11.965
50.17,-75.35,12.102
50.17,-75.35,12.247
50.17,-75.35,12.109
50.17,-75.35,12.038
50.17,-75.35,12.132
50.17,-75.35,11.997
50.17,-75.35,12.26
50.17,-75.35,12.059
50.17,-75.35,12.104
50.17,-75.35,12.71
50.17,-75.35,11.705
50.17,-75.35,12.358
50.17,-75.35,12.143
50.17,-75.35,12.039
50.17,-75.34,12.816
50.17,-75.34,12.046
50.17,-75.34,12.029
50.17,-75.34,12.44
50.17,-75.34,12.296
50.17,-75.34,11.901
50.17,-75.34,12.007
50.17,-75.34,11.941
50.17,-75.34,12.482
50.17,-75.34,11.893
50.17,-75.34,11.804
50.17,-75.34,12.025
50.17,-75.34,12.366
50.17,-75.34,11.909
50.17,-75.34,12.228
50.17,-75.34,11.918
50.17,-75.34,12.055
50.17,-75.34,12.199
50.17,-75.34,12.062
50.17,-75.34,11.991
50.17,-75.34,12.084
50.17,-75.34,11.95
50.17,-75.34,12.213
50.17,-75.34,12.012
50.17,-75.34,12.057
50.17,-75.34,12.663
50.17,-75.34,11.658
50.17,-75.34,12.311
50.17,-75.34,12.096
50.17,-75.34,11.991
50.17,-75.14,12.877
50.17,-75.14,12.111
50.17,-75.14,12.093
50.17,-75.14,12.503
50.17,-75.14,12.359
50.17,-75.14,11.966
50.17,-75.14,12.072
50.17,-75.14,12.006
50.17,-75.14,12.545
50.17,-75.14,11.958
50.17,-75.14,11.869
50.17,-75.14,12.089
50.17,-75.14,12.429
50.17,-75.14,11.974
50.17,-75.14,12.291
50.17,-75.14,11.982
50.17,-75.14,12.119
50.17,-75.14,12.263
50.17,-75.14,12.126
50.17,-75.14,12.055
50.17,-75.14,12.149
50.17,-75.14,12.015
50.17,-75.14,12.276
50.17,-75.14,12.076
50.17,-75.14,12.121
50.17,-75.14,12.725
50.17,-75.14,11.723
50.17,-75.14,12.374
50.17,-75.14,12.16
50.17,-75.14,12.056
50.18,-74.99,12.886
50.18,-74.99,12.122
50.18,-74.99,12.105
50.18,-74.99,12.513
50.18,-74.99,12.37
50.18,-74.99,11.978
50.18,-74.99,12.083
50.18,-74.99,12.017
50.18,-74.99,12.555
50.18,-74.99,11.97
50.18,-74.99,11.881
50.18,-74.99,12.1
50.18,-74.99,12.439
50.18,-74.99,11.985
50.18,-74.99,12.302
50.18,-74.99,11.993
50.18,-74.99,12.13
50.18,-74.99,12.273
50.18,-74.99,12.137
50.18,-74.99,12.067
50.18,-74.99,12.16
50.18,-74.99,12.026
50.18,-74.99,12.287
50.18,-74.99,12.087
50.18,-74.99,12.132
50.18,-74.99,12.735
50.18,-74.99,11.735
50.18,-74.99,12.385
50.18,-74.99,12.171
50.18,-74.99,12.067
50.13,-74.95,12.96
50.13,-74.95,12.196
50.13,-74.95,12.18
50.13,-74.95,12.588
50.13,-74.95,12.445
50.13,-74.95,12.053
50.13,-74.95,12.158
50.13,-74.95,12.092
50.13,-74.95,12.629
50.13,-74.95,12.045
50.13,-74.95,11.956
50.13,-74.95,12.175
50.13,-74.95,12.513
50.13,-74.95,12.06
50.13,-74.95,12.376
50.13,-74.95,12.068
50.13,-74.95,12.205
50.13,-74.95,12.348
50.13,-74.95,12.212
50.13,-74.95,12.142
50.13,-74.95,12.234
50.13,-74.95,12.101
50.13,-74.95,12.362
50.13,-74.95,12.162
50.13,-74.95,12.207
50.13,-74.95,12.809
50.13,-74.95,11.811
50.13,-74.95,12.459
50.13,-74.95,12.246
50.13,-74.95,12.142
50.14,-74.96,12.978
50.14,-74.96,12.214
50.14,-74.96,12.197
50.14,-74.96,12.605
50.14,-74.96,12.462
50.14,-74.96,12.07
50.14,-74.96,12.175
50.14,-74.96,12.109
50.14,-74.96,12.646
50.14,-74.96,12.062
50.14,-74.96,11.973
50.14,-74.96,12.192
50.14,-74.96,12.53
50.14,-74.96,12.077
50.14,-74.96,12.393
50.14,-74.96,12.085
50.14,-74.96,12.222
50.14,-74.96,12.365
50.14,-74.96,12.229
50.14,-74.96,12.159
50.14,-74.96,12.252
50.14,-74.96,12.118
50.14,-74.96,12.379
50.14,-74.96,12.179
50.14,-74.96,12.224
50.14,-74.96,12.826
50.14,-74.96,11.828
50.14,-74.96,12.477
50.14,-74.96,12.263
50.14,-74.96,12.159
50.14,-74.83,12.859
50.14,-74.83,12.098
50.14,-74.83,12.081
50.14,-74.83,12.488
50.14,-74.83,12.346
50.14,-74.83,11.954
50.14,-74.83,12.06
50.14,-74.83,11.993
50.14,-74.83,12.529
50.14,-74.83,11.947
50.14,-74.83,11.858
50.14,-74.83,12.076
50.14,-74.83,12.413
50.14,-74.83,11.962
50.14,-74.83,12.277
50.14,-74.83,11.97
50.14,-74.83,12.106
50.14,-74.83,12.248
50.14,-74.83,12.113
50.14,-74.83,12.043
50.14,-74.83,12.135
50.14,-74.83,12.003
50.14,-74.83,12.263
50.14,-74.83,12.063
50.14,-74.83,12.108
50.14,-74.83,12.708
50.14,-74.83,11.713
50.14,-74.83,12.36
50.14,-74.83,12.147
50.14,-74.83,12.043
50.12,-74.55,12.689
50.12,-74.55,11.934
50.12,-74.55,11.923
50.12,-74.55,12.31
50.12,-74.55,12.178
50.12,-74.55,11.798
50.12,-74.55,11.918
50.12,-74.55,11.819
50.12,-74.55,12.367
50.12,-74.55,11.799
50.12,-74.55,11.693
50.12,-74.55,11.915
50.12,-74.55,12.253
50.12,-74.55,11.798
50.12,-74.55,12.095
50.12,-74.55,11.795
50.12,-74.55,11.928
50.12,-74.55,12.059
50.12,-74.55,11.931
50.12,-74.55,11.877
50.12,-74.55,11.976
50.12,-74.55,11.829
50.12,-74.55,12.083
50.12,-74.55,11.891
50.12,-74.55,11.948
