Latitude,Longitude,TotalPrecipitation (mm)
50.34,-74.67,97.879
50.34,-74.67,111.201
50.32,-74.59,127.783
50.32,-74.59,112.148
50.32,-74.59,124.136
50.32,-74.59,98.458
50.32,-74.59,126.661
50.32,-74.59,94.227
50.32,-74.59,90.313
50.32,-74.59,97.229
50.32,-74.59,93.057
50.32,-74.59,102.215
50.32,-74.59,115.221
50.32,-74.59,99.189
50.32,-74.59,112.48
50.32,-74.59,106.437
50.32,-74.59,87.61
50.32,-74.59,96.367
50.32,-74.59,111.875
50.32,-74.59,134.512
50.32,-74.59,104.633
50.32,-74.59,139.844
50.32,-74.59,114.42
50.32,-74.59,125.187
50.32,-74.59,103.149
50.32,-74.59,111.346
50.32,-74.59,106.688
50.32,-74.59,79.758
50.32,-74.59,125.226
50.32,-74.59,117.199
50.32,-74.59,97.709
50.32,-74.59,111.038
50.32,-74.6,127.843
50.32,-74.6,112.197
50.32,-74.6,124.192
50.32,-74.6,98.5
50.32,-74.6,126.719
50.32,-74.6,94.266
50.32,-74.6,90.35
50.32,-74.6,97.269
50.32,-74.6,93.094
50.32,-74.6,102.259
50.32,-74.6,115.273
50.32,-74.6,99.23
50.32,-74.6,112.529
50.32,-74.6,106.482
50.32,-74.6,87.645
50.32,-74.6,96.408
50.32,-74.6,111.924
50.32,-74.6,134.575
50.32,-74.6,104.678
50.32,-74.6,139.912
50.32,-74.6,114.47
50.32,-74.6,125.246
50.32,-74.6,103.193
50.32,-74.6,111.395
50.32,-74.6,106.733
50.32,-74.6,79.791
50.32,-74.6,125.283
50.32,-74.6,117.252
50.32,-74.6,97.749
50.32,-74.6,111.086
50.31,-74.6,127.945
50.31,-74.6,112.265
50.31,-74.6,124.28
50.31,-74.6,98.548
50.31,-74.6,126.816
50.31,-74.6,94.309
50.31,-74.6,90.385
50.31,-74.6,97.311
50.31,-74.6,93.131
50.31,-74.6,102.312
50.31,-74.6,115.354
50.31,-74.6,99.276
50.31,-74.6,112.597
50.31,-74.6,106.534
50.31,-74.6,87.675
50.31,-74.6,96.458
50.31,-74.6,111.995
50.31,-74.6,134.691
50.31,-74.6,104.739
50.31,-74.6,140.046
50.31,-74.6,114.537
50.31,-74.6,125.347
50.31,-74.6,103.25
50.31,-74.6,111.46
50.31,-74.6,106.787
50.31,-74.6,79.827
50.31,-74.6,125.375
50.31,-74.6,117.334
50.31,-74.6,97.788
50.31,-74.6,111.151
50.31,-74.61,127.986
50.31,-74.61,112.301
50.31,-74.61,124.32
50.31,-74.61,98.578
50.31,-74.61,126.857
50.31,-74.61,94.338
50.31,-74.61,90.412
50.31,-74.61,97.34
50.31,-74.61,93.158
50.31,-74.61,102.344
50.31,-74.61,115.391
50.31,-74.61,99.306
50.31,-74.61,112.633
50.31,-74.61,106.567
50.31,-74.61,87.701
50.31,-74.61,96.487
50.31,-74.61,112.03
50.31,-74.61,134.736
50.31,-74.61,104.771
50.31,-74.61,140.093
50.31,-74.61,114.573
50.31,-74.61,125.387
50.31,-74.61,103.282
50.31,-74.61,111.494
50.31,-74.61,106.819
50.31,-74.61,79.851
50.31,-74.61,125.415
50.31,-74.61,117.371
50.31,-74.61,97.818
50.31,-74.61,111.186
50.36,-74.46,126.722
50.36,-74.46,111.344
50.36,-74.46,123.172
50.36,-74.46,97.824
50.36,-74.46,125.635
50.36,-74.46,93.644
50.36,-74.46,89.783
50.36,-74.46,96.635
50.36,-74.46,92.513
50.36,-74.46,101.535
50.36,-74.46,114.328
50.36,-74.46,98.563
50.36,-74.46,111.677
50.36,-74.46,105.747
50.36,-74.46,87.115
50.36,-74.46,95.733
50.36,-74.46,111.059
50.36,-74.46,133.344
50.36,-74.46,103.904
50.36,-74.46,138.551
50.36,-74.46,113.612
50.36,-74.46,124.143
50.36,-74.46,102.448
50.36,-74.46,110.567
50.36,-74.46,106
50.36,-74.46,79.265
50.36,-74.46,124.236
50.36,-74.46,116.3
50.36,-74.46,97.128
50.36,-74.46,110.258
50.36,-74.46,126.726
50.36,-74.46,111.347
50.36,-74.46,123.175
50.36,-74.46,97.826
50.36,-74.46,125.638
50.36,-74.46,93.646
50.36,-74.46,89.785
50.36,-74.46,96.637
50.36,-74.46,92.514
50.36,-74.46,101.537
50.36,-74.46,114.331
50.36,-74.46,98.565
50.36,-74.46,111.68
50.36,-74.46,105.75
50.36,-74.46,87.117
50.36,-74.46,95.735
50.36,-74.46,111.062
50.36,-74.46,133.348
50.36,-74.46,103.906
50.36,-74.46,138.556
50.36,-74.46,113.614
50.36,-74.46,124.147
50.36,-74.46,102.451
50.36,-74.46,110.57
50.36,-74.46,106.002
50.36,-74.46,79.266
50.36,-74.46,124.239
50.36,-74.46,116.303
50.36,-74.46,97.13
50.36,-74.46,110.261
50.36,-74.46,126.729
50.36,-74.46,111.349
50.36,-74.46,123.179
50.36,-74.46,97.828
50.36,-74.46,125.642
50.36,-74.46,93.648
50.36,-74.46,89.786
50.36,-74.46,96.639
50.36,-74.46,92.516
50.36,-74.46,101.54
50.36,-74.46,114.334
50.36,-74.46,98.567
50.36,-74.46,111.683
50.36,-74.46,105.752
50.36,-74.46,87.118
50.36,-74.46,95.737
50.36,-74.46,111.065
50.36,-74.46,133.352
50.36,-74.46,103.909
50.36,-74.46,138.56
50.36,-74.46,113.617
50.36,-74.46,124.15
50.36,-74.46,102.453
50.36,-74.46,110.572
50.36,-74.46,106.004
50.36,-74.46,79.268
50.36,-74.46,124.243
50.36,-74.46,116.306
50.36,-74.46,97.131
50.36,-74.46,110.264
50.35,-74.46,126.828
50.35,-74.46,111.414
50.35,-74.46,123.263
50.35,-74.46,97.873
50.35,-74.46,125.736
50.35,-74.46,93.688
50.35,-74.46,89.819
50.35,-74.46,96.678
50.35,-74.46,92.549
50.35,-74.46,101.59
50.35,-74.46,114.413
50.35,-74.46,98.61
50.35,-74.46,111.747
50.35,-74.46,105.801
50.35,-74.46,87.145
50.35,-74.46,95.784
50.35,-74.46,111.132
50.35,-74.46,133.465
50.35,-74.46,103.966
50.35,-74.46,138.691
50.35,-74.46,113.682
50.35,-74.46,124.248
50.35,-74.46,102.507
50.35,-74.46,110.634
50.35,-74.46,106.049
50.35,-74.46,79.301
50.35,-74.46,124.331
50.35,-74.46,116.384
50.35,-74.46,97.168
50.35,-74.46,110.325
50.35,-74.46,126.83
50.35,-74.46,111.416
50.35,-74.46,123.265
50.35,-74.46,97.874
50.35,-74.46,125.737
50.35,-74.46,93.681
50.35,-74.46,89.82
50.35,-74.46,96.679
50.35,-74.46,92.551
50.35,-74.46,101.591
50.35,-74.46,114.414
50.35,-74.46,98.612
50.35,-74.46,111.749
50.35,-74.46,105.803
50.35,-74.46,87.146
50.35,-74.46,95.785
50.35,-74.46,111.134
50.35,-74.46,133.467
50.35,-74.46,103.968
50.35,-74.46,138.693
50.35,-74.46,113.683
50.35,-74.46,124.25
50.35,-74.46,102.508
50.35,-74.46,110.635
50.35,-74.46,106.05
50.35,-74.46,79.302
50.35,-74.46,124.333
50.35,-74.46,116.386
50.35,-74.46,97.169
50.35,-74.46,110.327
50.24,-75.33,131.535
50.24,-75.33,115.863
50.24,-75.33,128.001
50.24,-75.33,101.959
50.24,-75.33,130.465
50.24,-75.33,97.642
50.24,-75.33,93.696
50.24,-75.33,100.797
50.24,-75.33,96.55
50.24,-75.33,105.772
50.24,-75.33,118.82
50.24,-75.33,102.759
50.24,-75.33,116.217
50.24,-75.33,110.204
50.24,-75.33,90.99
50.24,-75.33,99.749
50.24,-75.33,115.529
50.24,-75.33,138.295
50.24,-75.33,108.171
50.24,-75.33,143.52
50.24,-75.33,118.248
50.24,-75.33,128.86
50.24,-75.33,106.697
50.24,-75.33,115.097
50.24,-75.33,110.456
50.24,-75.33,82.667
50.24,-75.33,129.065
50.24,-75.33,120.886
50.24,-75.33,101.341
50.24,-75.33,114.772
50.23,-75.33,131.598
50.23,-75.33,115.9
50.23,-75.33,128.053
50.23,-75.33,101.981
50.23,-75.33,130.524
50.23,-75.33,97.661
50.23,-75.33,93.709
50.23,-75.33,100.815
50.23,-75.33,96.563
50.23,-75.33,105.799
50.23,-75.33,118.867
50.23,-75.33,102.78
50.23,-75.33,116.254
50.23,-75.33,110.23
50.23,-75.33,90.999
50.23,-75.33,99.773
50.23,-75.33,115.568
50.23,-75.33,138.368
50.23,-75.33,108.203
50.23,-75.33,143.607
50.23,-75.33,118.285
50.23,-75.33,128.922
50.23,-75.33,106.725
50.23,-75.33,115.131
50.23,-75.33,110.482
50.23,-75.33,82.682
50.23,-75.33,129.12
50.23,-75.33,120.933
50.23,-75.33,101.357
50.23,-75.33,114.807
50.23,-75.33,131.598
50.23,-75.33,115.9
50.23,-75.33,128.053
50.23,-75.33,101.981
50.23,-75.33,130.524
50.23,-75.33,97.661
50.23,-75.33,93.709
50.23,-75.33,100.815
50.23,-75.33,96.563
50.23,-75.33,105.799
50.23,-75.33,118.867
50.23,-75.33,102.78
50.23,-75.33,116.254
50.23,-75.33,110.23
50.23,-75.33,90.999
50.23,-75.33,99.773
50.23,-75.33,115.568
50.23,-75.33,138.368
50.23,-75.33,108.203
50.23,-75.33,143.607
50.23,-75.33,118.285
50.23,-75.33,128.922
50.23,-75.33,106.725
50.23,-75.33,115.131
50.23,-75.33,110.482
50.23,-75.33,82.682
50.23,-75.33,129.12
50.23,-75.33,120.933
50.23,-75.33,101.357
50.23,-75.33,114.807
50.23,-75.33,131.601
50.23,-75.33,115.902
50.23,-75.33,128.055
50.23,-75.33,101.982
50.23,-75.33,130.526
50.23,-75.33,97.662
50.23,-75.33,93.71
50.23,-75.33,100.816
50.23,-75.33,96.564
50.23,-75.33,105.8
50.23,-75.33,118.87
50.23,-75.33,102.781
50.23,-75.33,116.256
50.23,-75.33,110.231
50.23,-75.33,90.999
50.23,-75.33,99.774
50.23,-75.33,115.57
50.23,-75.33,138.372
50.23,-75.33,108.204
50.23,-75.33,143.611
50.23,-75.33,118.287
50.23,-75.33,128.925
50.23,-75.33,106.727
50.23,-75.33,115.133
50.23,-75.33,110.483
50.23,-75.33,82.683
50.23,-75.33,129.123
50.23,-75.33,120.935
50.23,-75.33,101.358
50.23,-75.33,114.808
50.17,-75.35,131.938
50.17,-75.35,116.131
50.17,-75.35,128.349
50.17,-75.35,102.145
50.17,-75.35,130.848
50.17,-75.35,97.809
50.17,-75.35,93.832
50.17,-75.35,100.959
50.17,-75.35,96.688
50.17,-75.35,105.981
50.17,-75.35,119.139
50.17,-75.35,102.938
50.17,-75.35,116.484
50.17,-75.35,110.41
50.17,-75.35,91.101
50.17,-75.35,99.941
50.17,-75.35,115.805
50.17,-75.35,138.753
50.17,-75.35,108.406
50.17,-75.35,144.049
50.17,-75.35,118.515
50.17,-75.35,129.257
50.17,-75.35,106.916
50.17,-75.35,115.351
50.17,-75.35,110.664
50.17,-75.35,82.802
50.17,-75.35,129.428
50.17,-75.35,121.206
50.17,-75.35,101.494
50.17,-75.35,115.027
50.17,-75.34,131.972
50.17,-75.34,116.141
50.17,-75.34,128.371
50.17,-75.34,102.142
50.17,-75.34,130.877
50.17,-75.34,97.803
50.17,-75.34,93.82
50.17,-75.34,100.951
50.17,-75.34,96.676
50.17,-75.34,105.981
50.17,-75.34,119.159
50.17,-75.34,102.932
50.17,-75.34,116.492
50.17,-75.34,110.407
50.17,-75.34,91.085
50.17,-75.34,99.939
50.17,-75.34,115.817
50.17,-75.34,138.797
50.17,-75.34,108.411
50.17,-75.34,144.107
50.17,-75.34,118.522
50.17,-75.34,129.291
50.17,-75.34,106.918
50.17,-75.34,115.357
50.17,-75.34,110.662
50.17,-75.34,82.795
50.17,-75.34,129.453
50.17,-75.34,121.225
50.17,-75.34,101.483
50.17,-75.34,115.033
50.17,-75.14,131.371
50.17,-75.14,115.169
50.17,-75.14,127.553
50.17,-75.14,101.04
50.17,-75.14,130.191
50.17,-75.14,96.681
50.17,-75.14,92.628
50.17,-75.14,99.747
50.17,-75.14,95.44
50.17,-75.14,104.912
50.17,-75.14,118.391
50.17,-75.14,101.775
50.17,-75.14,115.506
50.17,-75.14,109.23
50.17,-75.14,89.828
50.17,-75.14,98.907
50.17,-75.14,114.895
50.17,-75.14,138.338
50.17,-75.14,107.431
50.17,-75.14,143.905
50.17,-75.14,117.489
50.17,-75.14,128.717
50.17,-75.14,105.889
50.17,-75.14,114.326
50.17,-75.14,109.491
50.17,-75.14,81.831
50.17,-75.14,128.691
50.17,-75.14,120.416
50.17,-75.14,100.221
50.17,-75.14,114.015
50.18,-74.99,131.337
50.18,-74.99,115.029
50.18,-74.99,127.462
50.18,-74.99,100.846
50.18,-74.99,130.134
50.18,-74.99,96.491
50.18,-74.99,92.414
50.18,-74.99,99.537
50.18,-74.99,95.218
50.18,-74.99,104.739
50.18,-74.99,118.306
50.18,-74.99,101.577
50.18,-74.99,115.362
50.18,-74.99,109.033
50.18,-74.99,89.596
50.18,-74.99,98.739
50.18,-74.99,114.767
50.18,-74.99,138.346
50.18,-74.99,107.283
50.18,-74.99,143.984
50.18,-74.99,117.334
50.18,-74.99,128.689
50.18,-74.99,105.727
50.18,-74.99,114.171
50.18,-74.99,109.295
50.18,-74.99,81.667
50.18,-74.99,128.614
50.18,-74.99,120.321
50.18,-74.99,99.996
50.18,-74.99,113.862
50.13,-74.95,131.944
50.13,-74.95,115.447
50.13,-74.95,127.989
50.13,-74.95,101.149
50.13,-74.95,130.712
50.13,-74.95,96.768
50.13,-74.95,92.646
50.13,-74.95,99.806
50.13,-74.95,95.454
50.13,-74.95,105.072
50.13,-74.95,118.797
50.13,-74.95,101.87
50.13,-74.95,115.777
50.13,-74.95,109.362
50.13,-74.95,89.795
50.13,-74.95,99.048
50.13,-74.95,115.197
50.13,-74.95,139.031
50.13,-74.95,107.655
50.13,-74.95,144.769
50.13,-74.95,117.748
50.13,-74.95,129.289
50.13,-74.95,106.077
50.13,-74.95,114.568
50.13,-74.95,109.628
50.13,-74.95,81.898
50.13,-74.95,129.163
50.13,-74.95,120.811
50.13,-74.95,100.252
50.13,-74.95,114.261
50.14,-74.96,131.799
50.14,-74.96,115.346
50.14,-74.96,127.863
50.14,-74.96,101.075
50.14,-74.96,130.574
50.14,-74.96,96.701
50.14,-74.96,92.589
50.14,-74.96,99.74
50.14,-74.96,95.396
50.14,-74.96,104.991
50.14,-74.96,118.679
50.14,-74.96,101.799
50.14,-74.96,115.677
50.14,-74.96,109.282
50.14,-74.96,89.746
50.14,-74.96,98.973
50.14,-74.96,115.093
50.14,-74.96,138.868
50.14,-74.96,107.565
50.14,-74.96,144.581
50.14,-74.96,117.648
50.14,-74.96,129.145
50.14,-74.96,105.992
50.14,-74.96,114.472
50.14,-74.96,109.547
50.14,-74.96,81.842
50.14,-74.96,129.031
50.14,-74.96,120.694
50.14,-74.96,100.189
50.14,-74.96,114.162
50.14,-74.83,131.489
50.14,-74.83,114.999
50.14,-74.83,127.521
50.14,-74.83,100.729
50.14,-74.83,130.251
50.14,-74.83,96.361
50.14,-74.83,92.241
50.14,-74.83,99.379
50.14,-74.83,95.036
50.14,-74.83,104.644
50.14,-74.83,118.363
50.14,-74.83,101.441
50.14,-74.83,115.326
50.14,-74.83,108.908
50.14,-74.83,89.392
50.14,-74.83,98.643
50.14,-74.83,114.755
50.14,-74.83,138.571
50.14,-74.83,107.229
50.14,-74.83,144.322
50.14,-74.83,117.286
50.14,-74.83,128.836
50.14,-74.83,105.65
50.14,-74.83,114.115
50.14,-74.83,109.174
50.14,-74.83,81.553
50.14,-74.83,128.697
50.14,-74.83,120.366
50.14,-74.83,99.816
50.14,-74.83,113.808
50.12,-74.55,129.386
50.12,-74.55,113.119
50.12,-74.55,125.459
50.12,-74.55,99.059
50.12,-74.55,128.159
50.12,-74.55,94.759
50.12,-74.55,90.696
50.12,-74.55,97.718
50.12,-74.55,93.443
50.12,-74.55,102.92
50.12,-74.55,116.449
50.12,-74.55,99.756
50.12,-74.55,113.439
50.12,-74.55,107.103
50.12,-74.55,87.876
50.12,-74.55,97.012
50.12,-74.55,112.89
50.12,-74.55,136.37
50.12,-74.55,105.47
50.12,-74.55,142.054
50.12,-74.55,115.364
50.12,-74.55,126.777
50.12,-74.55,103.911
