Latitude,Longitude,TotalPrecipitation (mm)
50.44,-74.43,408.222
50.44,-74.43,389.597
50.44,-74.43,379.628
50.44,-74.43,374.496
50.44,-74.43,384.431
50.44,-74.43,361.39
50.44,-74.43,406.422
50.44,-74.43,337.662
50.44,-74.43,384.433
50.44,-74.43,384.95
50.44,-74.43,380.44
50.44,-74.43,382.591
50.44,-74.43,397.321
50.46,-74.43,417.179
50.46,-74.43,382.795
50.46,-74.43,399.43
50.46,-74.43,332.794
50.46,-74.43,356.178
50.46,-74.43,368.576
50.46,-74.43,448.067
50.46,-74.43,375.281
50.46,-74.43,401.257
50.46,-74.43,368.478
50.46,-74.43,391.188
50.46,-74.43,378.626
50.46,-74.43,396.723
50.46,-74.43,383.188
50.46,-74.43,420.622
50.46,-74.43,345.281
50.46,-74.43,373.063
50.46,-74.43,408.116
50.46,-74.43,389.487
50.46,-74.43,379.53
50.46,-74.43,374.368
50.46,-74.43,384.289
50.46,-74.43,361.27
50.46,-74.43,406.296
50.46,-74.43,337.534
50.46,-74.43,384.293
50.46,-74.43,384.834
50.46,-74.43,380.306
50.46,-74.43,382.48
50.46,-74.43,397.194
50.46,-74.42,416.218
50.46,-74.42,381.617
50.46,-74.42,398.099
50.46,-74.42,330.2
50.46,-74.42,354.365
50.46,-74.42,366.93
50.46,-74.42,447.841
50.46,-74.42,373.972
50.46,-74.42,400.05
50.46,-74.42,366.633
50.46,-74.42,390.104
50.46,-74.42,376.868
50.46,-74.42,395.539
50.46,-74.42,381.662
50.46,-74.42,420.324
50.46,-74.42,343.76
50.46,-74.42,371.594
50.46,-74.42,407.278
50.46,-74.42,388.33
50.46,-74.42,378.591
50.46,-74.42,372.955
50.46,-74.42,382.721
50.46,-74.42,359.812
50.46,-74.42,405.278
50.46,-74.42,335.455
50.46,-74.42,382.617
50.46,-74.42,383.472
50.46,-74.42,378.936
50.46,-74.42,381.292
50.46,-74.42,396.24
50.45,-74.42,416.308
50.45,-74.42,381.693
50.45,-74.42,398.196
50.45,-74.42,330.328
50.45,-74.42,354.462
50.45,-74.42,367.024
50.45,-74.42,447.891
50.45,-74.42,374.054
50.45,-74.42,400.131
50.45,-74.42,366.741
50.45,-74.42,390.176
50.45,-74.42,376.971
50.45,-74.42,395.624
50.45,-74.42,381.752
50.45,-74.42,420.369
50.45,-74.42,343.847
50.45,-74.42,371.676
50.45,-74.42,407.342
50.45,-74.42,388.403
50.45,-74.42,378.654
50.45,-74.42,373.044
50.45,-74.42,382.817
50.45,-74.42,359.813
50.45,-74.42,405.355
50.45,-74.42,335.556
50.45,-74.42,382.715
50.45,-74.42,383.552
50.45,-74.42,379.024
50.45,-74.42,381.366
50.45,-74.42,396.3
50.35,-74.68,420.2
50.35,-74.68,385.321
50.35,-74.68,402.361
50.35,-74.68,335.771
50.35,-74.68,359.03
50.35,-74.68,368.918
50.35,-74.68,450.214
50.35,-74.68,377.692
50.35,-74.68,403.917
50.35,-74.68,371.316
50.35,-74.68,393.789
50.35,-74.68,381.396
50.35,-74.68,399.822
50.35,-74.68,384.059
50.35,-74.68,423.159
50.35,-74.68,347.793
50.35,-74.68,375.369
50.35,-74.68,410.505
50.35,-74.68,391.684
50.35,-74.68,381.722
50.35,-74.68,376.931
50.35,-74.68,387.102
50.35,-74.68,363.76
50.35,-74.68,408.94
50.35,-74.68,339.933
50.35,-74.68,387.095
50.35,-74.68,387.2
50.35,-74.68,383.003
50.35,-74.68,385.079
50.35,-74.68,399.555
50.36,-74.69,420.159
50.36,-74.69,385.296
50.36,-74.69,402.32
50.36,-74.69,335.726
50.36,-74.69,359
50.36,-74.69,368.887
50.36,-74.69,450.19
50.36,-74.69,377.661
50.36,-74.69,403.887
50.36,-74.69,371.275
50.36,-74.69,393.767
50.36,-74.69,381.357
50.36,-74.69,399.787
50.36,-74.69,384.026
50.36,-74.69,423.148
50.36,-74.69,347.764
50.36,-74.69,375.342
50.36,-74.69,410.483
50.36,-74.69,391.66
50.36,-74.69,381.702
50.36,-74.69,376.898
50.36,-74.69,387.067
50.36,-74.69,363.734
50.36,-74.69,408.912
50.36,-74.69,339.899
50.36,-74.69,387.061
50.36,-74.69,387.172
50.36,-74.69,382.971
50.36,-74.69,385.057
50.36,-74.69,399.537
50.36,-74.69,420.151
50.36,-74.69,385.289
50.36,-74.69,402.31
50.36,-74.69,335.718
50.36,-74.69,358.992
50.36,-74.69,368.879
50.36,-74.69,450.184
50.36,-74.69,377.654
50.36,-74.69,403.88
50.36,-74.69,371.267
50.36,-74.69,393.77
50.36,-74.69,381.35
50.36,-74.69,399.78
50.36,-74.69,384.019
50.36,-74.69,423.14
50.36,-74.69,347.757
50.36,-74.69,375.335
50.36,-74.69,410.475
50.36,-74.69,391.654
50.36,-74.69,381.674
50.36,-74.69,376.891
50.36,-74.69,387.059
50.36,-74.69,363.71
50.36,-74.69,408.904
50.36,-74.69,339.892
50.36,-74.69,387.053
50.36,-74.69,387.166
50.36,-74.69,382.963
50.36,-74.69,385.05
50.36,-74.69,399.504
50.36,-74.69,419.969
50.36,-74.69,385.486
50.36,-74.69,401.873
50.36,-74.69,335.579
50.36,-74.69,358.811
50.36,-74.69,368.734
50.36,-74.69,450.069
50.36,-74.69,377.553
50.36,-74.69,403.715
50.36,-74.69,371.111
50.36,-74.69,393.552
50.36,-74.69,381.157
50.36,-74.69,398.898
50.36,-74.69,385.664
50.36,-74.69,423.005
50.36,-74.69,347.617
50.36,-74.69,375.181
50.36,-74.69,410.26
50.36,-74.69,391.777
50.36,-74.69,381.556
50.36,-74.69,377.999
50.36,-74.69,386.841
50.36,-74.69,363.569
50.36,-74.69,408.762
50.36,-74.69,339.759
50.36,-74.69,386.901
50.36,-74.69,387.057
50.36,-74.69,382.816
50.36,-74.69,385.028
50.36,-74.69,399.383
50.35,-74.67,420.121
50.35,-74.67,385.253
50.35,-74.67,402.288
50.35,-74.67,335.699
50.35,-74.67,358.954
50.35,-74.67,368.846
50.35,-74.67,450.156
50.35,-74.67,377.624
50.35,-74.67,403.84
50.35,-74.67,371.243
50.35,-74.67,393.716
50.35,-74.67,381.326
50.35,-74.67,399.754
50.35,-74.67,383.994
50.35,-74.67,423.079
50.35,-74.67,347.724
50.35,-74.67,375.307
50.35,-74.67,410.439
50.35,-74.67,391.621
50.35,-74.67,381.659
50.35,-74.67,376.861
50.35,-74.67,387.029
50.35,-74.67,363.689
50.35,-74.67,408.865
50.35,-74.67,339.87
50.35,-74.67,387.018
50.35,-74.67,387.135
50.35,-74.67,382.929
50.35,-74.67,385.008
50.35,-74.67,399.493
50.35,-74.67,420.121
50.35,-74.67,385.254
50.35,-74.67,402.289
50.35,-74.67,335.699
50.35,-74.67,358.955
50.35,-74.67,368.847
50.35,-74.67,450.157
50.35,-74.67,377.625
50.35,-74.67,403.844
50.35,-74.67,371.243
50.35,-74.67,393.716
50.35,-74.67,381.327
50.35,-74.67,399.754
50.35,-74.67,383.995
50.35,-74.67,423.08
50.35,-74.67,347.725
50.35,-74.67,375.307
50.35,-74.67,410.44
50.35,-74.67,391.622
50.35,-74.67,381.659
50.35,-74.67,376.862
50.35,-74.67,387.029
50.35,-74.67,363.69
50.35,-74.67,408.866
50.35,-74.67,339.871
50.35,-74.67,387.019
50.35,-74.67,387.135
50.35,-74.67,382.93
50.35,-74.67,385.009
50.35,-74.67,399.494
50.34,-74.67,420.233
50.34,-74.67,385.34
50.34,-74.67,402.395
50.34,-74.67,335.808
50.34,-74.67,359.053
50.34,-74.67,368.943
50.34,-74.67,450.233
50.34,-74.67,377.715
50.34,-74.67,403.934
50.34,-74.67,371.35
50.34,-74.67,393.803
50.34,-74.67,381.428
50.34,-74.67,399.849
50.34,-74.67,384.085
50.34,-74.67,423.162
50.34,-74.67,347.816
50.34,-74.67,375.389
50.34,-74.67,410.52
50.34,-74.67,391.702
50.34,-74.67,381.734
50.34,-74.67,376.956
50.34,-74.67,387.13
50.34,-74.67,363.778
50.34,-74.67,408.96
50.34,-74.67,339.96
50.34,-74.67,387.121
50.34,-74.67,387.22
50.34,-74.67,383.028
50.34,-74.67,385.095
50.34,-74.67,399.567
50.34,-74.67,420.228
50.34,-74.67,385.336
50.34,-74.67,402.388
50.34,-74.67,335.804
50.34,-74.67,359.048
50.34,-74.67,368.939
50.34,-74.67,450.23
50.34,-74.67,377.709
50.34,-74.67,403.93
50.34,-74.67,371.346
50.34,-74.67,393.809
50.34,-74.67,381.424
50.34,-74.67,399.845
50.34,-74.67,384.082
50.34,-74.67,423.158
50.34,-74.67,347.812
50.34,-74.67,375.386
50.34,-74.67,410.515
50.34,-74.67,391.699
50.34,-74.67,381.709
50.34,-74.67,376.952
50.34,-74.67,387.125
50.34,-74.67,363.775
50.34,-74.67,408.955
50.34,-74.67,339.956
50.34,-74.67,387.116
50.34,-74.67,387.216
50.34,-74.67,383.023
50.34,-74.67,385.091
50.34,-74.67,399.564
50.34,-74.67,420.223
50.34,-74.67,385.332
50.34,-74.67,402.383
50.34,-74.67,335.799
50.34,-74.67,359.044
50.34,-74.67,368.934
50.34,-74.67,450.226
50.34,-74.67,377.705
50.34,-74.67,403.926
50.34,-74.67,371.341
50.34,-74.67,393.805
50.34,-74.67,381.42
50.34,-74.67,399.84
50.34,-74.67,384.078
50.34,-74.67,423.154
50.34,-74.67,347.808
50.34,-74.67,375.382
50.34,-74.67,410.511
50.34,-74.67,391.695
50.34,-74.67,381.705
50.34,-74.67,376.948
50.34,-74.67,387.121
50.34,-74.67,363.754
50.34,-74.67,408.951
50.34,-74.67,339.952
50.34,-74.67,387.111
50.34,-74.67,387.212
50.34,-74.67,383.019
50.34,-74.67,385.086
50.34,-74.67,399.56
50.32,-74.59,419.738
50.32,-74.59,384.808
50.32,-74.59,401.935
50.32,-74.59,335.255
50.32,-74.59,358.579
50.32,-74.59,370.804
50.32,-74.59,449.87
50.32,-74.59,377.254
50.32,-74.59,403.438
50.32,-74.59,370.909
50.32,-74.59,393.26
50.32,-74.59,380.946
50.32,-74.59,398.929
50.32,-74.59,385.483
50.32,-74.59,422.602
50.32,-74.59,347.379
50.32,-74.59,375.088
50.32,-74.59,410.092
50.32,-74.59,391.374
50.32,-74.59,381.303
50.32,-74.59,376.536
50.32,-74.59,386.653
50.32,-74.59,363.31
50.32,-74.59,408.484
50.32,-74.59,339.568
50.32,-74.59,386.641
50.32,-74.59,386.81
50.32,-74.59,382.568
50.32,-74.59,384.865
50.32,-74.59,399.175
50.32,-74.6,419.848
50.32,-74.6,384.93
50.32,-74.6,402.037
50.32,-74.6,335.357
50.32,-74.6,358.684
50.32,-74.6,368.588
50.32,-74.6,449.949
50.32,-74.6,377.347
50.32,-74.6,403.54
50.32,-74.6,371.011
50.32,-74.6,393.355
50.32,-74.6,381.043
50.32,-74.6,399.023
50.32,-74.6,385.573
50.32,-74.6,422.5
50.32,-74.6,347.477
50.32,-74.6,375.332
50.32,-74.6,410.182
50.32,-74.6,391.461
50.32,-74.6,381.411
50.32,-74.6,376.632
50.32,-74.6,386.755
50.32,-74.6,363.439
50.32,-74.6,408.586
50.32,-74.6,339.659
50.32,-74.6,386.747
50.32,-74.6,386.899
50.32,-74.6,382.867
50.32,-74.6,384.962
50.32,-74.6,399.26
50.31,-74.6,420.006
50.31,-74.6,385.008
50.31,-74.6,402.136
50.31,-74.6,335.459
50.31,-74.6,358.773
50.31,-74.6,368.676
50.31,-74.6,450.02
50.31,-74.6,377.43
50.31,-74.6,403.624
50.31,-74.6,371.111
50.31,-74.6,393.432
50.31,-74.6,381.177
50.31,-74.6,399.126
50.31,-74.6,383.856
50.31,-74.6,422.57
50.31,-74.6,347.56
50.31,-74.6,375.408
50.31,-74.6,410.254
50.31,-74.6,391.534
50.31,-74.6,381.478
50.31,-74.6,376.719
50.31,-74.6,386.848
50.31,-74.6,363.518
50.31,-74.6,408.671
50.31,-74.6,339.745
50.31,-74.6,386.84
50.31,-74.6,386.977
50.31,-74.6,382.958
50.31,-74.6,385.039
50.31,-74.6,399.326
50.31,-74.61,420.033
50.31,-74.61,385.05
50.31,-74.61,402.211
50.31,-74.61,335.533
50.31,-74.61,358.852
50.31,-74.61,371.068
50.31,-74.61,450.079
50.31,-74.61,377.499
50.31,-74.61,403.7
50.31,-74.61,371.186
50.31,-74.61,393.508
50.31,-74.61,381.21
50.31,-74.61,399.18
50.31,-74.61,385.725
50.31,-74.61,422.862
50.31,-74.61,347.629
50.31,-74.61,375.471
50.31,-74.61,410.322
50.31,-74.61,391.599
50.31,-74.61,381.542
50.31,-74.61,376.79
50.31,-74.61,386.923
50.31,-74.61,363.59
50.31,-74.61,408.747
50.31,-74.61,339.806
50.31,-74.61,386.918
50.31,-74.61,387.043
50.31,-74.61,382.834
50.31,-74.61,385.112
50.31,-74.61,399.389
50.36,-74.46,418.21
50.36,-74.46,383.542
50.36,-74.46,400.421
50.36,-74.46,333.808
50.36,-74.46,357.107
50.36,-74.46,369.434
50.36,-74.46,448.759
50.36,-74.46,376.084
50.36,-74.46,402.063
50.36,-74.46,369.461
50.36,-74.46,391.93
50.36,-74.46,379.563
50.36,-74.46,397.577
50.36,-74.46,384.022
50.36,-74.46,421.263
50.36,-74.46,346.084
50.36,-74.46,373.803
50.36,-74.46,408.812
50.36,-74.46,390.201
50.36,-74.46,380.177
50.36,-74.46,375.215
50.36,-74.46,385.243
50.36,-74.46,362.016
50.36,-74.46,407.117
50.36,-74.46,338.352
50.36,-74.46,385.197
50.36,-74.46,385.595
50.36,-74.46,381.175
50.36,-74.46,383.215
50.36,-74.46,397.862
50.36,-74.46,418.215
50.36,-74.46,383.546
50.36,-74.46,400.426
50.36,-74.46,333.812
50.36,-74.46,357.112
50.36,-74.46,369.438
50.36,-74.46,448.762
50.36,-74.46,376.089
50.36,-74.46,402.068
50.36,-74.46,369.465
50.36,-74.46,391.934
50.36,-74.46,379.567
50.36,-74.46,397.581
50.36,-74.46,384.026
50.36,-74.46,421.267
50.36,-74.46,346.088
50.36,-74.46,373.807
50.36,-74.46,408.816
50.36,-74.46,390.205
50.36,-74.46,380.18
50.36,-74.46,375.22
50.36,-74.46,385.247
50.36,-74.46,362.02
50.36,-74.46,407.121
50.36,-74.46,338.356
50.36,-74.46,385.202
50.36,-74.46,385.599
50.36,-74.46,381.179
50.36,-74.46,383.219
50.36,-74.46,397.866
50.36,-74.46,418.22
50.36,-74.46,383.55
50.36,-74.46,400.431
50.36,-74.46,333.817
50.36,-74.46,357.116
50.36,-74.46,369.443
50.36,-74.46,448.766
50.36,-74.46,376.093
50.36,-74.46,402.075
50.36,-74.46,369.47
50.36,-74.46,391.938
50.36,-74.46,379.573
50.36,-74.46,397.586
50.36,-74.46,384.228
50.36,-74.46,421.271
50.36,-74.46,346.092
50.36,-74.46,373.81
50.36,-74.46,408.819
50.36,-74.46,390.209
50.36,-74.46,380.184
50.36,-74.46,375.224
50.36,-74.46,385.255
50.36,-74.46,362.015
50.36,-74.46,407.125
50.36,-74.46,338.36
50.36,-74.46,385.206
50.36,-74.46,385.603
50.36,-74.46,381.183
50.36,-74.46,383.223
50.36,-74.46,397.869
50.35,-74.46,418.308
50.35,-74.46,383.615
50.35,-74.46,400.508
50.35,-74.46,333.91
50.35,-74.46,357.19
50.35,-74.46,369.517
50.35,-74.46,448.826
50.35,-74.46,376.162
50.35,-74.46,402.157
50.35,-74.46,369.557
50.35,-74.46,392
50.35,-74.46,379.657
50.35,-74.46,397.706
50.35,-74.46,384.302
50.35,-74.46,421.321
50.35,-74.46,346.161
50.35,-74.46,373.875
50.35,-74.46,408.878
50.35,-74.46,390.27
50.35,-74.46,380.238
50.35,-74.46,375.298
50.35,-74.46,385.335
50.35,-74.46,362.099
50.35,-74.46,407.195
50.35,-74.46,338.432
50.35,-74.46,385.285
50.35,-74.46,385.673
50.35,-74.46,381.259
50.35,-74.46,383.412
50.35,-74.46,397.923
50.35,-74.46,418.312
50.35,-74.46,383.625
50.35,-74.46,400.511
50.35,-74.46,333.919
50.35,-74.46,357.193
50.35,-74.46,369.52
50.35,-74.46,448.828
50.35,-74.46,376.165
50.35,-74.46,402.16
50.35,-74.46,369.56
50.35,-74.46,392.003
50.35,-74.46,379.66
50.35,-74.46,397.709
50.35,-74.46,384.305
50.35,-74.46,421.324
50.35,-74.46,346.164
50.35,-74.46,373.877
50.35,-74.46,408.881
50.35,-74.46,390.273
50.35,-74.46,380.24
50.35,-74.46,375.301
50.35,-74.46,385.338
50.35,-74.46,362.092
50.35,-74.46,407.198
50.35,-74.46,338.435
50.35,-74.46,385.288
50.35,-74.46,385.676
50.35,-74.46,381.262
50.35,-74.46,383.415
50.35,-74.46,397.918
50.24,-75.33,427.037
50.24,-75.33,390.501
50.24,-75.33,408.724
50.24,-75.33,342.043
50.24,-75.33,364.695
50.24,-75.33,374.435
50.24,-75.33,455.381
50.24,-75.33,383.084
50.24,-75.33,409.448
50.24,-75.33,377.618
50.24,-75.33,398.95
50.24,-75.33,387.489
50.24,-75.33,405.447
50.24,-75.33,389.578
50.24,-75.33,427.932
50.24,-75.33,352.876
50.24,-75.33,380.435
50.24,-75.33,415.39
50.24,-75.33,396.669
50.24,-75.33,386.237
50.24,-75.33,382.382
50.24,-75.33,393.257
50.24,-75.33,368.924
50.24,-75.33,414.597
50.24,-75.33,345.188
50.24,-75.33,393.066
50.24,-75.33,392.233
50.24,-75.33,388.796
50.24,-75.33,390.429
50.24,-75.33,404.109
50.23,-75.33,427.147
50.23,-75.33,390.607
50.23,-75.33,408.824
50.23,-75.33,342.144
50.23,-75.33,364.815
50.23,-75.33,374.546
50.23,-75.33,455.457
50.23,-75.33,383.185
50.23,-75.33,409.565
50.23,-75.33,377.721
50.23,-75.33,399.069
50.23,-75.33,387.585
50.23,-75.33,405.544
50.23,-75.33,389.668
50.23,-75.33,428.07
50.23,-75.33,352.986
50.23,-75.33,380.526
50.23,-75.33,415.492
50.23,-75.33,396.765
50.23,-75.33,386.336
50.23,-75.33,382.485
50.23,-75.33,393.36
50.23,-75.33,369.038
50.23,-75.33,414.71
50.23,-75.33,345.277
50.23,-75.33,393.181
50.23,-75.33,392.331
50.23,-75.33,388.906
50.23,-75.33,390.542
50.23,-75.33,404.203
50.23,-75.33,427.147
50.23,-75.33,390.607
50.23,-75.33,408.824
50.23,-75.33,342.144
50.23,-75.33,364.815
50.23,-75.33,374.546
50.23,-75.33,455.457
50.23,-75.33,383.185
50.23,-75.33,409.565
50.23,-75.33,377.721
50.23,-75.33,399.069
50.23,-75.33,387.585
50.23,-75.33,405.544
50.23,-75.33,389.668
50.23,-75.33,428.07
50.23,-75.33,352.986
50.23,-75.33,380.526
50.23,-75.33,415.492
50.23,-75.33,396.765
50.23,-75.33,386.336
50.23,-75.33,382.485
50.23,-75.33,393.36
50.23,-75.33,369.038
50.23,-75.33,414.71
50.23,-75.33,345.277
50.23,-75.33,393.181
50.23,-75.33,392.331
50.23,-75.33,388.906
50.23,-75.33,390.542
50.23,-75.33,404.203
50.23,-75.33,427.152
50.23,-75.33,390.611
50.23,-75.33,408.829
50.23,-75.33,342.231
50.23,-75.33,364.82
50.23,-75.33,374.551
50.23,-75.33,455.46
50.23,-75.33,383.189
50.23,-75.33,409.57
50.23,-75.33,377.725
50.23,-75.33,399.075
50.23,-75.33,387.59
50.23,-75.33,405.549
50.23,-75.33,389.672
50.23,-75.33,428.076
50.23,-75.33,352.993
50.23,-75.33,380.53
50.23,-75.33,415.496
50.23,-75.33,396.769
50.23,-75.33,386.341
50.23,-75.33,382.489
50.23,-75.33,393.365
50.23,-75.33,369.043
50.23,-75.33,414.732
50.23,-75.33,345.281
50.23,-75.33,393.186
50.23,-75.33,392.335
50.23,-75.33,388.911
50.23,-75.33,390.547
50.23,-75.33,404.208
50.17,-75.35,427.78
50.17,-75.35,391.198
50.17,-75.35,409.398
50.17,-75.35,342.807
50.17,-75.35,365.492
50.17,-75.35,375.172
50.17,-75.35,455.889
50.17,-75.35,383.755
50.17,-75.35,410.221
50.17,-75.35,378.311
50.17,-75.35,399.74
50.17,-75.35,388.137
50.17,-75.35,406.096
50.17,-75.35,390.185
50.17,-75.35,428.834
50.17,-75.35,353.773
50.17,-75.35,381.041
50.17,-75.35,416.062
50.17,-75.35,397.295
50.17,-75.35,386.893
50.17,-75.35,383.066
50.17,-75.35,393.952
50.17,-75.35,369.682
50.17,-75.35,415.366
50.17,-75.35,345.783
50.17,-75.35,393.832
50.17,-75.35,392.881
50.17,-75.35,389.525
50.17,-75.35,391.178
50.17,-75.35,404.806
50.17,-75.34,427.83
50.17,-75.34,391.25
50.17,-75.34,409.444
50.17,-75.34,342.851
50.17,-75.34,365.551
50.17,-75.34,375.226
50.17,-75.34,455.925
50.17,-75.34,383.803
50.17,-75.34,410.28
50.17,-75.34,378.356
50.17,-75.34,399.802
50.17,-75.34,388.179
50.17,-75.34,406.142
50.17,-75.34,390.226
50.17,-75.34,428.909
50.17,-75.34,353.829
50.17,-75.34,381.085
50.17,-75.34,416.114
50.17,-75.34,397.342
50.17,-75.34,386.944
50.17,-75.34,383.116
50.17,-75.34,393.999
50.17,-75.34,369.74
50.17,-75.34,415.423
50.17,-75.34,345.827
50.17,-75.34,393.887
50.17,-75.34,392.929
50.17,-75.34,389.577
50.17,-75.34,391.235
50.17,-75.34,404.855
50.17,-75.14,425.92
50.17,-75.14,390.144
50.17,-75.14,407.782
50.17,-75.14,341.14
50.17,-75.14,364.366
50.17,-75.14,374.017
50.17,-75.14,454.204
50.17,-75.14,382.461
50.17,-75.14,409.034
50.17,-75.14,376.561
50.17,-75.14,398.84
50.17,-75.14,386.429
50.17,-75.14,404.545
50.17,-75.14,388.667
50.17,-75.14,428.308
50.17,-75.14,352.786
50.17,-75.14,380.004
50.17,-75.14,415.02
50.17,-75.14,396.213
50.17,-75.14,386.034
50.17,-75.14,381.805
50.17,-75.14,392.323
50.17,-75.14,368.742
50.17,-75.14,414.094
50.17,-75.14,344.356
50.17,-75.14,392.466
50.17,-75.14,391.686
50.17,-75.14,388.185
50.17,-75.14,390.236
50.17,-75.14,403.895
50.18,-74.99,425.514
50.18,-74.99,389.835
50.18,-74.99,407.468
50.18,-74.99,340.745
50.18,-74.99,364.012
50.18,-74.99,373.695
50.18,-74.99,453.952
50.18,-74.99,382.16
50.18,-74.99,408.701
50.18,-74.99,376.243
50.18,-74.99,398.497
50.18,-74.99,386.121
50.18,-74.99,404.262
50.18,-74.99,388.384
50.18,-74.99,427.912
50.18,-74.99,352.317
50.18,-74.99,379.616
50.18,-74.99,414.724
50.18,-74.99,395.928
50.18,-74.99,385.749
50.18,-74.99,381.506
50.18,-74.99,391.985
50.18,-74.99,368.392
50.18,-74.99,413.753
50.18,-74.99,344.085
50.18,-74.99,392.12
50.18,-74.99,391.401
50.18,-74.99,387.851
50.18,-74.99,389.904
50.18,-74.99,403.559
50.13,-74.95,426.602
50.13,-74.95,390.71
50.13,-74.95,408.406
50.13,-74.95,341.756
50.13,-74.95,365.009
50.13,-74.95,374.63
50.13,-74.95,454.683
50.13,-74.95,383.034
50.13,-74.95,409.683
50.13,-74.95,377.198
50.13,-74.95,399.449
50.13,-74.95,387.011
50.13,-74.95,405.15
50.13,-74.95,389.213
50.13,-74.95,428.946
50.13,-74.95,353.393
50.13,-74.95,380.51
50.13,-74.95,415.574
50.13,-74.95,396.732
50.13,-74.95,386.558
50.13,-74.95,382.395
50.13,-74.95,392.919
50.13,-74.95,369.366
50.13,-74.95,414.711
50.13,-74.95,344.897
50.13,-74.95,393.112
50.13,-74.95,392.238
50.13,-74.95,388.796
50.13,-74.95,390.826
50.13,-74.95,404.38
50.14,-74.96,426.299
50.14,-74.96,390.499
50.14,-74.96,408.18
50.14,-74.96,341.449
50.14,-74.96,364.768
50.14,-74.96,374.405
50.14,-74.96,454.507
50.14,-74.96,382.824
50.14,-74.96,409.446
50.14,-74.96,376.968
50.14,-74.96,399.219
50.14,-74.96,386.797
50.14,-74.96,404.937
50.14,-74.96,389.013
50.14,-74.96,428.698
50.14,-74.96,353.008
50.14,-74.96,380.209
50.14,-74.96,415.369
50.14,-74.96,396.539
50.14,-74.96,386.364
50.14,-74.96,382.18
50.14,-74.96,392.694
50.14,-74.96,369.105
50.14,-74.96,414.48
50.14,-74.96,344.695
50.14,-74.96,392.873
50.14,-74.96,392.037
50.14,-74.96,388.568
50.14,-74.96,390.604
50.14,-74.96,404.145
50.14,-74.83,425.276
50.14,-74.83,389.586
50.14,-74.83,407.268
50.14,-74.83,340.569
50.14,-74.83,363.738
50.14,-74.83,373.457
50.14,-74.83,453.763
50.14,-74.83,381.938
50.14,-74.83,408.437
50.14,-74.83,376.047
50.14,-74.83,398.198
50.14,-74.83,385.925
50.14,-74.83,404.075
50.14,-74.83,388.195
50.14,-74.83,427.514
50.14,-74.83,352.09
50.14,-74.83,379.411
50.14,-74.83,414.438
50.14,-74.83,395.701
50.14,-74.83,385.506
50.14,-74.83,381.293
50.14,-74.83,391.744
50.14,-74.83,368.143
50.14,-74.83,413.478
50.14,-74.83,343.917
50.14,-74.83,391.866
50.14,-74.83,391.187
50.14,-74.83,387.602
50.14,-74.83,389.624
50.14,-74.83,403.308
50.12,-74.55,420.723
50.12,-74.55,385.386
50.12,-74.55,402.899
50.12,-74.55,336.459
50.12,-74.55,359.234
50.12,-74.55,369.198
50.12,-74.55,450.479
50.12,-74.55,378.007
50.12,-74.55,404.021
50.12,-74.55,371.883
50.12,-74.55,393.678
50.12,-74.55,381.918
50.12,-74.55,399.719
50.12,-74.55,386.281
50.12,-74.55,422.514
50.12,-74.55,348.043
50.12,-74.55,375.88
50.12,-74.55,410.545
50.12,-74.55,391.971
50.12,-74.55,381.726
50.12,-74.55,377.285
50.12,-74.55,387.495
50.12,-74.55,363.957
