Latitude,Longitude,TMin 
50.44,-74.43,8.274
50.44,-74.43,8.508
50.44,-74.43,7.989
50.44,-74.43,7.787
50.46,-74.43,8.082
50.46,-74.43,8.907
50.46,-74.43,8.816
50.46,-74.43,8.075
50.46,-74.43,9.244
50.46,-74.43,8.588
50.46,-74.43,8.473
50.46,-74.43,8.414
50.46,-74.43,8.206
50.46,-74.43,8.423
50.46,-74.43,8.232
50.46,-74.43,8.454
50.46,-74.43,8.567
50.46,-74.43,8.437
50.46,-74.43,7.951
50.46,-74.43,8.864
50.46,-74.43,8.35
50.46,-74.43,8.104
50.46,-74.43,8.608
50.46,-74.43,8.16
50.46,-74.43,8.165
50.46,-74.43,8.263
50.46,-74.43,8.194
50.46,-74.43,9.084
50.46,-74.43,8.706
50.46,-74.43,8.36
50.46,-74.43,8.246
50.46,-74.43,8.48
50.46,-74.43,7.961
50.46,-74.43,7.759
50.46,-74.42,8.063
50.46,-74.42,8.887
50.46,-74.42,8.796
50.46,-74.42,8.055
50.46,-74.42,9.225
50.46,-74.42,8.569
50.46,-74.42,8.454
50.46,-74.42,8.395
50.46,-74.42,8.187
50.46,-74.42,8.403
50.46,-74.42,8.212
50.46,-74.42,8.435
50.46,-74.42,8.548
50.46,-74.42,8.418
50.46,-74.42,7.931
50.46,-74.42,8.845
50.46,-74.42,8.331
50.46,-74.42,8.085
50.46,-74.42,8.588
50.46,-74.42,8.141
50.46,-74.42,8.146
50.46,-74.42,8.244
50.46,-74.42,8.175
50.46,-74.42,9.065
50.46,-74.42,8.686
50.46,-74.42,8.34
50.46,-74.42,8.227
50.46,-74.42,8.461
50.46,-74.42,7.941
50.46,-74.42,7.74
50.45,-74.42,8.085
50.45,-74.42,8.91
50.45,-74.42,8.819
50.45,-74.42,8.078
50.45,-74.42,9.247
50.45,-74.42,8.591
50.45,-74.42,8.476
50.45,-74.42,8.418
50.45,-74.42,8.209
50.45,-74.42,8.426
50.45,-74.42,8.235
50.45,-74.42,8.457
50.45,-74.42,8.57
50.45,-74.42,8.44
50.45,-74.42,7.954
50.45,-74.42,8.867
50.45,-74.42,8.353
50.45,-74.42,8.108
50.45,-74.42,8.611
50.45,-74.42,8.163
50.45,-74.42,8.168
50.45,-74.42,8.267
50.45,-74.42,8.197
50.45,-74.42,9.087
50.45,-74.42,8.709
50.45,-74.42,8.363
50.45,-74.42,8.25
50.45,-74.42,8.483
50.45,-74.42,7.964
50.45,-74.42,7.762
50.35,-74.68,8.414
50.35,-74.68,9.21
50.35,-74.68,9.117
50.35,-74.68,8.416
50.35,-74.68,9.526
50.35,-74.68,8.9
50.35,-74.68,8.82
50.35,-74.68,8.721
50.35,-74.68,8.539
50.35,-74.68,8.754
50.35,-74.68,8.566
50.35,-74.68,8.769
50.35,-74.68,8.888
50.35,-74.68,8.77
50.35,-74.68,8.306
50.35,-74.68,9.176
50.35,-74.68,8.676
50.35,-74.68,8.45
50.35,-74.68,8.912
50.35,-74.68,8.497
50.35,-74.68,8.507
50.35,-74.68,8.598
50.35,-74.68,8.529
50.35,-74.68,9.371
50.35,-74.68,9.007
50.35,-74.68,8.691
50.35,-74.68,8.597
50.35,-74.68,8.795
50.35,-74.68,8.307
50.35,-74.68,8.128
50.36,-74.69,8.402
50.36,-74.69,9.199
50.36,-74.69,9.105
50.36,-74.69,8.404
50.36,-74.69,9.514
50.36,-74.69,8.888
50.36,-74.69,8.808
50.36,-74.69,8.709
50.36,-74.69,8.527
50.36,-74.69,8.742
50.36,-74.69,8.555
50.36,-74.69,8.757
50.36,-74.69,8.877
50.36,-74.69,8.758
50.36,-74.69,8.294
50.36,-74.69,9.165
50.36,-74.69,8.665
50.36,-74.69,8.438
50.36,-74.69,8.9
50.36,-74.69,8.485
50.36,-74.69,8.495
50.36,-74.69,8.586
50.36,-74.69,8.517
50.36,-74.69,9.359
50.36,-74.69,8.995
50.36,-74.69,8.68
50.36,-74.69,8.585
50.36,-74.69,8.784
50.36,-74.69,8.295
50.36,-74.69,8.116
50.36,-74.69,8.42
50.36,-74.69,9.218
50.36,-74.69,9.124
50.36,-74.69,8.423
50.36,-74.69,9.533
50.36,-74.69,8.907
50.36,-74.69,8.827
50.36,-74.69,8.728
50.36,-74.69,8.546
50.36,-74.69,8.761
50.36,-74.69,8.573
50.36,-74.69,8.776
50.36,-74.69,8.895
50.36,-74.69,8.777
50.36,-74.69,8.312
50.36,-74.69,9.184
50.36,-74.69,8.683
50.36,-74.69,8.457
50.36,-74.69,8.919
50.36,-74.69,8.504
50.36,-74.69,8.514
50.36,-74.69,8.605
50.36,-74.69,8.535
50.36,-74.69,9.378
50.36,-74.69,9.014
50.36,-74.69,8.698
50.36,-74.69,8.604
50.36,-74.69,8.802
50.36,-74.69,8.314
50.36,-74.69,8.135
50.36,-74.69,8.585
50.36,-74.69,9.384
50.36,-74.69,9.289
50.36,-74.69,8.588
50.36,-74.69,9.698
50.36,-74.69,9.071
50.36,-74.69,8.992
50.36,-74.69,8.893
50.36,-74.69,8.712
50.36,-74.69,8.928
50.36,-74.69,8.739
50.36,-74.69,8.941
50.36,-74.69,9.061
50.36,-74.69,8.942
50.36,-74.69,8.477
50.36,-74.69,9.35
50.36,-74.69,8.848
50.36,-74.69,8.621
50.36,-74.69,9.085
50.36,-74.69,8.669
50.36,-74.69,8.678
50.36,-74.69,8.769
50.36,-74.69,8.7
50.36,-74.69,9.544
50.36,-74.69,9.181
50.36,-74.69,8.863
50.36,-74.69,8.768
50.36,-74.69,8.967
50.36,-74.69,8.479
50.36,-74.69,8.3
50.35,-74.67,8.412
50.35,-74.67,9.209
50.35,-74.67,9.115
50.35,-74.67,8.414
50.35,-74.67,9.524
50.35,-74.67,8.898
50.35,-74.67,8.819
50.35,-74.67,8.72
50.35,-74.67,8.537
50.35,-74.67,8.752
50.35,-74.67,8.565
50.35,-74.67,8.768
50.35,-74.67,8.887
50.35,-74.67,8.769
50.35,-74.67,8.304
50.35,-74.67,9.175
50.35,-74.67,8.675
50.35,-74.67,8.448
50.35,-74.67,8.911
50.35,-74.67,8.496
50.35,-74.67,8.505
50.35,-74.67,8.596
50.35,-74.67,8.527
50.35,-74.67,9.369
50.35,-74.67,9.005
50.35,-74.67,8.69
50.35,-74.67,8.596
50.35,-74.67,8.794
50.35,-74.67,8.306
50.35,-74.67,8.127
50.35,-74.67,8.41
50.35,-74.67,9.207
50.35,-74.67,9.113
50.35,-74.67,8.413
50.35,-74.67,9.522
50.35,-74.67,8.896
50.35,-74.67,8.817
50.35,-74.67,8.718
50.35,-74.67,8.536
50.35,-74.67,8.75
50.35,-74.67,8.563
50.35,-74.67,8.766
50.35,-74.67,8.885
50.35,-74.67,8.767
50.35,-74.67,8.302
50.35,-74.67,9.173
50.35,-74.67,8.673
50.35,-74.67,8.447
50.35,-74.67,8.909
50.35,-74.67,8.494
50.35,-74.67,8.504
50.35,-74.67,8.594
50.35,-74.67,8.525
50.35,-74.67,9.367
50.35,-74.67,9.003
50.35,-74.67,8.688
50.35,-74.67,8.594
50.35,-74.67,8.792
50.35,-74.67,8.304
50.35,-74.67,8.125
50.34,-74.67,8.435
50.34,-74.67,9.231
50.34,-74.67,9.138
50.34,-74.67,8.437
50.34,-74.67,9.546
50.34,-74.67,8.921
50.34,-74.67,8.841
50.34,-74.67,8.742
50.34,-74.67,8.56
50.34,-74.67,8.775
50.34,-74.67,8.588
50.34,-74.67,8.79
50.34,-74.67,8.909
50.34,-74.67,8.791
50.34,-74.67,8.327
50.34,-74.67,9.197
50.34,-74.67,8.698
50.34,-74.67,8.471
50.34,-74.67,8.933
50.34,-74.67,8.519
50.34,-74.67,8.528
50.34,-74.67,8.619
50.34,-74.67,8.55
50.34,-74.67,9.392
50.34,-74.67,9.028
50.34,-74.67,8.713
50.34,-74.67,8.618
50.34,-74.67,8.817
50.34,-74.67,8.328
50.34,-74.67,8.15
50.34,-74.67,8.444
50.34,-74.67,9.241
50.34,-74.67,9.147
50.34,-74.67,8.447
50.34,-74.67,9.556
50.34,-74.67,8.93
50.34,-74.67,8.851
50.34,-74.67,8.752
50.34,-74.67,8.57
50.34,-74.67,8.784
50.34,-74.67,8.597
50.34,-74.67,8.799
50.34,-74.67,8.919
50.34,-74.67,8.8
50.34,-74.67,8.336
50.34,-74.67,9.207
50.34,-74.67,8.707
50.34,-74.67,8.481
50.34,-74.67,8.943
50.34,-74.67,8.528
50.34,-74.67,8.537
50.34,-74.67,8.628
50.34,-74.67,8.559
50.34,-74.67,9.401
50.34,-74.67,9.037
50.34,-74.67,8.722
50.34,-74.67,8.628
50.34,-74.67,8.826
50.34,-74.67,8.338
50.34,-74.67,8.159
50.34,-74.67,8.454
50.34,-74.67,9.25
50.34,-74.67,9.156
50.34,-74.67,8.456
50.34,-74.67,9.565
50.34,-74.67,8.939
50.34,-74.67,8.86
50.34,-74.67,8.761
50.34,-74.67,8.579
50.34,-74.67,8.794
50.34,-74.67,8.607
50.34,-74.67,8.809
50.34,-74.67,8.928
50.34,-74.67,8.81
50.34,-74.67,8.346
50.34,-74.67,9.216
50.34,-74.67,8.716
50.34,-74.67,8.49
50.34,-74.67,8.952
50.34,-74.67,8.537
50.34,-74.67,8.547
50.34,-74.67,8.638
50.34,-74.67,8.569
50.34,-74.67,9.41
50.34,-74.67,9.047
50.34,-74.67,8.731
50.34,-74.67,8.637
50.34,-74.67,8.835
50.34,-74.67,8.347
50.34,-74.67,8.169
50.32,-74.59,8.463
50.32,-74.59,9.281
50.32,-74.59,9.191
50.32,-74.59,8.456
50.32,-74.59,9.616
50.32,-74.59,8.965
50.32,-74.59,8.85
50.32,-74.59,8.794
50.32,-74.59,8.586
50.32,-74.59,8.8
50.32,-74.59,8.611
50.32,-74.59,8.833
50.32,-74.59,8.944
50.32,-74.59,8.815
50.32,-74.59,8.333
50.32,-74.59,9.239
50.32,-74.59,8.729
50.32,-74.59,8.485
50.32,-74.59,8.985
50.32,-74.59,8.541
50.32,-74.59,8.545
50.32,-74.59,8.643
50.32,-74.59,8.575
50.32,-74.59,9.458
50.32,-74.59,9.082
50.32,-74.59,8.739
50.32,-74.59,8.626
50.32,-74.59,8.858
50.32,-74.59,8.343
50.32,-74.59,8.143
50.32,-74.6,8.418
50.32,-74.6,9.236
50.32,-74.6,9.146
50.32,-74.6,8.411
50.32,-74.6,9.571
50.32,-74.6,8.92
50.32,-74.6,8.805
50.32,-74.6,8.749
50.32,-74.6,8.541
50.32,-74.6,8.754
50.32,-74.6,8.566
50.32,-74.6,8.788
50.32,-74.6,8.898
50.32,-74.6,8.77
50.32,-74.6,8.288
50.32,-74.6,9.194
50.32,-74.6,8.684
50.32,-74.6,8.44
50.32,-74.6,8.939
50.32,-74.6,8.496
50.32,-74.6,8.5
50.32,-74.6,8.598
50.32,-74.6,8.53
50.32,-74.6,9.412
50.32,-74.6,9.036
50.32,-74.6,8.694
50.32,-74.6,8.581
50.32,-74.6,8.813
50.32,-74.6,8.297
50.32,-74.6,8.098
50.31,-74.6,8.422
50.31,-74.6,9.239
50.31,-74.6,9.149
50.31,-74.6,8.415
50.31,-74.6,9.574
50.31,-74.6,8.924
50.31,-74.6,8.809
50.31,-74.6,8.752
50.31,-74.6,8.544
50.31,-74.6,8.757
50.31,-74.6,8.569
50.31,-74.6,8.791
50.31,-74.6,8.902
50.31,-74.6,8.774
50.31,-74.6,8.292
50.31,-74.6,9.197
50.31,-74.6,8.687
50.31,-74.6,8.444
50.31,-74.6,8.943
50.31,-74.6,8.499
50.31,-74.6,8.504
50.31,-74.6,8.602
50.31,-74.6,8.533
50.31,-74.6,9.415
50.31,-74.6,9.039
50.31,-74.6,8.697
50.31,-74.6,8.584
50.31,-74.6,8.817
50.31,-74.6,8.3
50.31,-74.6,8.102
50.31,-74.61,8.461
50.31,-74.61,9.279
50.31,-74.61,9.189
50.31,-74.61,8.454
50.31,-74.61,9.614
50.31,-74.61,8.963
50.31,-74.61,8.849
50.31,-74.61,8.792
50.31,-74.61,8.584
50.31,-74.61,8.798
50.31,-74.61,8.609
50.31,-74.61,8.831
50.31,-74.61,8.942
50.31,-74.61,8.813
50.31,-74.61,8.331
50.31,-74.61,9.237
50.31,-74.61,8.727
50.31,-74.61,8.483
50.31,-74.61,8.982
50.31,-74.61,8.539
50.31,-74.61,8.543
50.31,-74.61,8.641
50.31,-74.61,8.573
50.31,-74.61,9.455
50.31,-74.61,9.08
50.31,-74.61,8.737
50.31,-74.61,8.624
50.31,-74.61,8.857
50.31,-74.61,8.341
50.31,-74.61,8.141
50.36,-74.46,8.282
50.36,-74.46,9.103
50.36,-74.46,9.012
50.36,-74.46,8.275
50.36,-74.46,9.439
50.36,-74.46,8.786
50.36,-74.46,8.671
50.36,-74.46,8.613
50.36,-74.46,8.406
50.36,-74.46,8.622
50.36,-74.46,8.431
50.36,-74.46,8.653
50.36,-74.46,8.765
50.36,-74.46,8.635
50.36,-74.46,8.151
50.36,-74.46,9.061
50.36,-74.46,8.549
50.36,-74.46,8.304
50.36,-74.46,8.806
50.36,-74.46,8.36
50.36,-74.46,8.364
50.36,-74.46,8.463
50.36,-74.46,8.394
50.36,-74.46,9.28
50.36,-74.46,8.904
50.36,-74.46,8.558
50.36,-74.46,8.446
50.36,-74.46,8.678
50.36,-74.46,8.162
50.36,-74.46,7.961
50.36,-74.46,8.274
50.36,-74.46,9.095
50.36,-74.46,9.004
50.36,-74.46,8.267
50.36,-74.46,9.43
50.36,-74.46,8.777
50.36,-74.46,8.663
50.36,-74.46,8.605
50.36,-74.46,8.397
50.36,-74.46,8.613
50.36,-74.46,8.423
50.36,-74.46,8.644
50.36,-74.46,8.757
50.36,-74.46,8.627
50.36,-74.46,8.143
50.36,-74.46,9.053
50.36,-74.46,8.54
50.36,-74.46,8.296
50.36,-74.46,8.797
50.36,-74.46,8.352
50.36,-74.46,8.356
50.36,-74.46,8.454
50.36,-74.46,8.385
50.36,-74.46,9.271
50.36,-74.46,8.895
50.36,-74.46,8.55
50.36,-74.46,8.437
50.36,-74.46,8.67
50.36,-74.46,8.153
50.36,-74.46,7.952
50.36,-74.46,8.265
50.36,-74.46,9.086
50.36,-74.46,8.995
50.36,-74.46,8.258
50.36,-74.46,9.422
50.36,-74.46,8.769
50.36,-74.46,8.654
50.36,-74.46,8.596
50.36,-74.46,8.389
50.36,-74.46,8.604
50.36,-74.46,8.414
50.36,-74.46,8.636
50.36,-74.46,8.748
50.36,-74.46,8.618
50.36,-74.46,8.135
50.36,-74.46,9.044
50.36,-74.46,8.532
50.36,-74.46,8.287
50.36,-74.46,8.789
50.36,-74.46,8.343
50.36,-74.46,8.348
50.36,-74.46,8.446
50.36,-74.46,8.377
50.36,-74.46,9.263
50.36,-74.46,8.886
50.36,-74.46,8.542
50.36,-74.46,8.429
50.36,-74.46,8.661
50.36,-74.46,8.145
50.36,-74.46,7.944
50.35,-74.46,8.254
50.35,-74.46,9.075
50.35,-74.46,8.984
50.35,-74.46,8.247
50.35,-74.46,9.41
50.35,-74.46,8.757
50.35,-74.46,8.643
50.35,-74.46,8.585
50.35,-74.46,8.378
50.35,-74.46,8.593
50.35,-74.46,8.403
50.35,-74.46,8.625
50.35,-74.46,8.737
50.35,-74.46,8.607
50.35,-74.46,8.124
50.35,-74.46,9.033
50.35,-74.46,8.521
50.35,-74.46,8.276
50.35,-74.46,8.777
50.35,-74.46,8.332
50.35,-74.46,8.337
50.35,-74.46,8.435
50.35,-74.46,8.366
50.35,-74.46,9.251
50.35,-74.46,8.875
50.35,-74.46,8.53
50.35,-74.46,8.418
50.35,-74.46,8.65
50.35,-74.46,8.134
50.35,-74.46,7.933
50.35,-74.46,8.245
50.35,-74.46,9.066
50.35,-74.46,8.975
50.35,-74.46,8.239
50.35,-74.46,9.402
50.35,-74.46,8.749
50.35,-74.46,8.634
50.35,-74.46,8.576
50.35,-74.46,8.369
50.35,-74.46,8.584
50.35,-74.46,8.394
50.35,-74.46,8.616
50.35,-74.46,8.728
50.35,-74.46,8.599
50.35,-74.46,8.115
50.35,-74.46,9.024
50.35,-74.46,8.512
50.35,-74.46,8.268
50.35,-74.46,8.769
50.35,-74.46,8.323
50.35,-74.46,8.328
50.35,-74.46,8.426
50.35,-74.46,8.357
50.35,-74.46,9.243
50.35,-74.46,8.866
50.35,-74.46,8.522
50.35,-74.46,8.409
50.35,-74.46,8.642
50.35,-74.46,8.125
50.35,-74.46,7.924
50.24,-75.33,8.737
50.24,-75.33,9.539
50.24,-75.33,9.444
50.24,-75.33,8.738
50.24,-75.33,9.857
50.24,-75.33,9.227
50.24,-75.33,9.146
50.24,-75.33,9.046
50.24,-75.33,8.862
50.24,-75.33,9.077
50.24,-75.33,8.89
50.24,-75.33,9.095
50.24,-75.33,9.214
50.24,-75.33,9.096
50.24,-75.33,8.628
50.24,-75.33,9.504
50.24,-75.33,9.001
50.24,-75.33,8.773
50.24,-75.33,9.238
50.24,-75.33,8.82
50.24,-75.33,8.831
50.24,-75.33,8.922
50.24,-75.33,8.853
50.24,-75.33,9.7
50.24,-75.33,9.333
50.24,-75.33,9.016
50.24,-75.33,8.921
50.24,-75.33,9.122
50.24,-75.33,8.627
50.24,-75.33,8.45
50.23,-75.33,8.746
50.23,-75.33,9.548
50.23,-75.33,9.454
50.23,-75.33,8.748
50.23,-75.33,9.866
50.23,-75.33,9.236
50.23,-75.33,9.155
50.23,-75.33,9.055
50.23,-75.33,8.872
50.23,-75.33,9.087
50.23,-75.33,8.899
50.23,-75.33,9.104
50.23,-75.33,9.223
50.23,-75.33,9.105
50.23,-75.33,8.638
50.23,-75.33,9.514
50.23,-75.33,9.011
50.23,-75.33,8.783
50.23,-75.33,9.248
50.23,-75.33,8.83
50.23,-75.33,8.84
50.23,-75.33,8.932
50.23,-75.33,8.862
50.23,-75.33,9.71
50.23,-75.33,9.342
50.23,-75.33,9.026
50.23,-75.33,8.931
50.23,-75.33,9.131
50.23,-75.33,8.637
50.23,-75.33,8.459
50.23,-75.33,8.746
50.23,-75.33,9.548
50.23,-75.33,9.454
50.23,-75.33,8.748
50.23,-75.33,9.866
50.23,-75.33,9.236
50.23,-75.33,9.155
50.23,-75.33,9.055
50.23,-75.33,8.872
50.23,-75.33,9.087
50.23,-75.33,8.899
50.23,-75.33,9.104
50.23,-75.33,9.223
50.23,-75.33,9.105
50.23,-75.33,8.638
50.23,-75.33,9.514
50.23,-75.33,9.011
50.23,-75.33,8.783
50.23,-75.33,9.248
50.23,-75.33,8.83
50.23,-75.33,8.84
50.23,-75.33,8.932
50.23,-75.33,8.862
50.23,-75.33,9.71
50.23,-75.33,9.342
50.23,-75.33,9.026
50.23,-75.33,8.931
50.23,-75.33,9.131
50.23,-75.33,8.637
50.23,-75.33,8.459
50.23,-75.33,8.736
50.23,-75.33,9.538
50.23,-75.33,9.444
50.23,-75.33,8.738
50.23,-75.33,9.856
50.23,-75.33,9.226
50.23,-75.33,9.146
50.23,-75.33,9.045
50.23,-75.33,8.862
50.23,-75.33,9.077
50.23,-75.33,8.889
50.23,-75.33,9.094
50.23,-75.33,9.213
50.23,-75.33,9.095
50.23,-75.33,8.628
50.23,-75.33,9.504
50.23,-75.33,9.001
50.23,-75.33,8.773
50.23,-75.33,9.238
50.23,-75.33,8.82
50.23,-75.33,8.83
50.23,-75.33,8.922
50.23,-75.33,8.852
50.23,-75.33,9.7
50.23,-75.33,9.332
50.23,-75.33,9.016
50.23,-75.33,8.921
50.23,-75.33,9.121
50.23,-75.33,8.627
50.23,-75.33,8.45
50.17,-75.35,8.788
50.17,-75.35,9.59
50.17,-75.35,9.495
50.17,-75.35,8.79
50.17,-75.35,9.907
50.17,-75.35,9.278
50.17,-75.35,9.197
50.17,-75.35,9.097
50.17,-75.35,8.914
50.17,-75.35,9.128
50.17,-75.35,8.941
50.17,-75.35,9.146
50.17,-75.35,9.265
50.17,-75.35,9.147
50.17,-75.35,8.68
50.17,-75.35,9.555
50.17,-75.35,9.053
50.17,-75.35,8.825
50.17,-75.35,9.289
50.17,-75.35,8.872
50.17,-75.35,8.882
50.17,-75.35,8.974
50.17,-75.35,8.904
50.17,-75.35,9.751
50.17,-75.35,9.384
50.17,-75.35,9.067
50.17,-75.35,8.973
50.17,-75.35,9.173
50.17,-75.35,8.679
50.17,-75.35,8.502
50.17,-75.34,8.751
50.17,-75.34,9.552
50.17,-75.34,9.457
50.17,-75.34,8.752
50.17,-75.34,9.87
50.17,-75.34,9.24
50.17,-75.34,9.16
50.17,-75.34,9.059
50.17,-75.34,8.876
50.17,-75.34,9.091
50.17,-75.34,8.904
50.17,-75.34,9.109
50.17,-75.34,9.227
50.17,-75.34,9.11
50.17,-75.34,8.642
50.17,-75.34,9.518
50.17,-75.34,9.015
50.17,-75.34,8.787
50.17,-75.34,9.252
50.17,-75.34,8.834
50.17,-75.34,8.845
50.17,-75.34,8.936
50.17,-75.34,8.867
50.17,-75.34,9.713
50.17,-75.34,9.346
50.17,-75.34,9.03
50.17,-75.34,8.935
50.17,-75.34,9.135
50.17,-75.34,8.641
50.17,-75.34,8.464
50.17,-75.14,8.807
50.17,-75.14,9.605
50.17,-75.14,9.511
50.17,-75.14,8.808
50.17,-75.14,9.922
50.17,-75.14,9.294
50.17,-75.14,9.214
50.17,-75.14,9.114
50.17,-75.14,8.931
50.17,-75.14,9.145
50.17,-75.14,8.959
50.17,-75.14,9.163
50.17,-75.14,9.282
50.17,-75.14,9.164
50.17,-75.14,8.698
50.17,-75.14,9.571
50.17,-75.14,9.07
50.17,-75.14,8.843
50.17,-75.14,9.306
50.17,-75.14,8.889
50.17,-75.14,8.9
50.17,-75.14,8.991
50.17,-75.14,8.922
50.17,-75.14,9.766
50.17,-75.14,9.4
50.17,-75.14,9.085
50.17,-75.14,8.99
50.17,-75.14,9.19
50.17,-75.14,8.697
50.17,-75.14,8.521
50.18,-74.99,8.82
50.18,-74.99,9.617
50.18,-74.99,9.522
50.18,-74.99,8.821
50.18,-74.99,9.933
50.18,-74.99,9.306
50.18,-74.99,9.226
50.18,-74.99,9.127
50.18,-74.99,8.945
50.18,-74.99,9.158
50.18,-74.99,8.972
50.18,-74.99,9.176
50.18,-74.99,9.294
50.18,-74.99,9.176
50.18,-74.99,8.712
50.18,-74.99,9.583
50.18,-74.99,9.083
50.18,-74.99,8.856
50.18,-74.99,9.318
50.18,-74.99,8.903
50.18,-74.99,8.913
50.18,-74.99,9.004
50.18,-74.99,8.935
50.18,-74.99,9.777
50.18,-74.99,9.412
50.18,-74.99,9.098
50.18,-74.99,9.003
50.18,-74.99,9.202
50.18,-74.99,8.711
50.18,-74.99,8.535
50.13,-74.95,8.887
50.13,-74.95,9.682
50.13,-74.95,9.588
50.13,-74.95,8.888
50.13,-74.95,9.997
50.13,-74.95,9.372
50.13,-74.95,9.292
50.13,-74.95,9.193
50.13,-74.95,9.011
50.13,-74.95,9.224
50.13,-74.95,9.038
50.13,-74.95,9.242
50.13,-74.95,9.359
50.13,-74.95,9.243
50.13,-74.95,8.779
50.13,-74.95,9.648
50.13,-74.95,9.149
50.13,-74.95,8.923
50.13,-74.95,9.384
50.13,-74.95,8.97
50.13,-74.95,8.98
50.13,-74.95,9.071
50.13,-74.95,9.002
50.13,-74.95,9.842
50.13,-74.95,9.478
50.13,-74.95,9.164
50.13,-74.95,9.07
50.13,-74.95,9.268
50.13,-74.95,8.778
50.13,-74.95,8.602
50.14,-74.96,8.897
50.14,-74.96,9.692
50.14,-74.96,9.598
50.14,-74.96,8.899
50.14,-74.96,10.008
50.14,-74.96,9.382
50.14,-74.96,9.303
50.14,-74.96,9.204
50.14,-74.96,9.021
50.14,-74.96,9.235
50.14,-74.96,9.048
50.14,-74.96,9.252
50.14,-74.96,9.37
50.14,-74.96,9.253
50.14,-74.96,8.789
50.14,-74.96,9.659
50.14,-74.96,9.159
50.14,-74.96,8.933
50.14,-74.96,9.394
50.14,-74.96,8.98
50.14,-74.96,8.99
50.14,-74.96,9.081
50.14,-74.96,9.012
50.14,-74.96,9.853
50.14,-74.96,9.488
50.14,-74.96,9.174
50.14,-74.96,9.08
50.14,-74.96,9.278
50.14,-74.96,8.789
50.14,-74.96,8.612
50.14,-74.83,8.825
50.14,-74.83,9.618
50.14,-74.83,9.524
50.14,-74.83,8.826
50.14,-74.83,9.932
50.14,-74.83,9.309
50.14,-74.83,9.229
50.14,-74.83,9.131
50.14,-74.83,8.949
50.14,-74.83,9.162
50.14,-74.83,8.976
50.14,-74.83,9.179
50.14,-74.83,9.296
50.14,-74.83,9.18
50.14,-74.83,8.717
50.14,-74.83,9.584
50.14,-74.83,9.087
50.14,-74.83,8.861
50.14,-74.83,9.321
50.14,-74.83,8.908
50.14,-74.83,8.917
50.14,-74.83,9.008
50.14,-74.83,8.939
50.14,-74.83,9.778
50.14,-74.83,9.415
50.14,-74.83,9.101
50.14,-74.83,9.007
50.14,-74.83,9.205
50.14,-74.83,8.717
50.14,-74.83,8.541
50.12,-74.55,8.711
50.12,-74.55,9.522
50.12,-74.55,9.431
50.12,-74.55,8.704
50.12,-74.55,9.853
50.12,-74.55,9.209
50.12,-74.55,9.095
50.12,-74.55,9.039
50.12,-74.55,8.833
50.12,-74.55,9.044
50.12,-74.55,8.857
50.12,-74.55,9.077
50.12,-74.55,9.187
50.12,-74.55,9.06
50.12,-74.55,8.582
50.12,-74.55,9.48
50.12,-74.55,8.975
50.12,-74.55,8.733
50.12,-74.55,9.228
50.12,-74.55,8.788
50.12,-74.55,8.793
50.12,-74.55,8.89
50.12,-74.55,8.822
50.12,-74.55,9.696
