Latitude,Longitude,Tmin
50.34,-74.67,8.323
50.34,-74.67,8.055
50.34,-74.67,8.099
50.34,-74.67,8.527
50.34,-74.67,8.425
50.34,-74.67,8.457
50.34,-74.67,8.515
50.34,-74.67,8.328
50.34,-74.67,8.302
50.34,-74.67,8.347
50.34,-74.67,8.441
50.34,-74.67,8.078
50.34,-74.67,7.947
50.34,-74.67,8.32
50.34,-74.67,8.076
50.34,-74.67,8.516
50.34,-74.67,8.577
50.34,-74.67,8
50.34,-74.67,8.498
50.34,-74.67,8.435
50.34,-74.67,7.772
50.34,-74.67,8.084
50.34,-74.67,8.192
50.34,-74.67,8.571
50.34,-74.67,8.372
50.34,-74.67,8.39
50.34,-74.67,8.828
50.34,-74.67,8.581
50.34,-74.67,8.244
50.34,-74.67,8.476
50.34,-74.67,8.335
50.34,-74.67,8.066
50.34,-74.67,8.111
50.34,-74.67,8.538
50.34,-74.67,8.436
50.34,-74.67,8.468
50.34,-74.67,8.526
50.34,-74.67,8.339
50.34,-74.67,8.313
50.34,-74.67,8.359
50.34,-74.67,8.452
50.34,-74.67,8.089
50.34,-74.67,7.958
50.34,-74.67,8.331
50.34,-74.67,8.087
50.34,-74.67,8.527
50.34,-74.67,8.588
50.34,-74.67,8.011
50.34,-74.67,8.509
50.34,-74.67,8.446
50.34,-74.67,7.783
50.34,-74.67,8.095
50.34,-74.67,8.204
50.34,-74.67,8.582
50.34,-74.67,8.383
50.34,-74.67,8.401
50.34,-74.67,8.839
50.34,-74.67,8.592
50.34,-74.67,8.255
50.34,-74.67,8.487
50.34,-74.67,8.346
50.34,-74.67,8.077
50.34,-74.67,8.122
50.34,-74.67,8.549
50.34,-74.67,8.447
50.34,-74.67,8.479
50.34,-74.67,8.537
50.34,-74.67,8.35
50.34,-74.67,8.324
50.34,-74.67,8.37
50.34,-74.67,8.463
50.34,-74.67,8.1
50.34,-74.67,7.97
50.34,-74.67,8.343
50.34,-74.67,8.098
50.34,-74.67,8.538
50.34,-74.67,8.599
50.34,-74.67,8.022
50.34,-74.67,8.521
50.34,-74.67,8.457
50.34,-74.67,7.794
50.34,-74.67,8.106
50.32,-74.59,8.222
50.32,-74.59,8.568
50.32,-74.59,8.404
50.32,-74.59,8.402
50.32,-74.59,8.837
50.32,-74.59,8.583
50.32,-74.59,8.246
50.32,-74.59,8.492
50.32,-74.59,8.332
50.32,-74.59,8.106
50.32,-74.59,8.139
50.32,-74.59,8.548
50.32,-74.59,8.466
50.32,-74.59,8.453
50.32,-74.59,8.519
50.32,-74.59,8.345
50.32,-74.59,8.326
50.32,-74.59,8.359
50.32,-74.59,8.466
50.32,-74.59,8.105
50.32,-74.59,7.965
50.32,-74.59,8.346
50.32,-74.59,8.126
50.32,-74.59,8.554
50.32,-74.59,8.608
50.32,-74.59,8.036
50.32,-74.59,8.52
50.32,-74.59,8.454
50.32,-74.59,7.806
50.32,-74.59,8.068
50.32,-74.6,8.168
50.32,-74.6,8.514
50.32,-74.6,8.35
50.32,-74.6,8.348
50.32,-74.6,8.784
50.32,-74.6,8.529
50.32,-74.6,8.193
50.32,-74.6,8.438
50.32,-74.6,8.278
50.32,-74.6,8.053
50.32,-74.6,8.085
50.32,-74.6,8.495
50.32,-74.6,8.413
50.32,-74.6,8.4
50.32,-74.6,8.465
50.32,-74.6,8.291
50.32,-74.6,8.273
50.32,-74.6,8.305
50.32,-74.6,8.413
50.32,-74.6,8.051
50.32,-74.6,7.911
50.32,-74.6,8.293
50.32,-74.6,8.073
50.32,-74.6,8.501
50.32,-74.6,8.554
50.32,-74.6,7.983
50.32,-74.6,8.467
50.32,-74.6,8.401
50.32,-74.6,7.752
50.32,-74.6,8.014
50.31,-74.6,8.172
50.31,-74.6,8.517
50.31,-74.6,8.353
50.31,-74.6,8.351
50.31,-74.6,8.787
50.31,-74.6,8.532
50.31,-74.6,8.196
50.31,-74.6,8.441
50.31,-74.6,8.281
50.31,-74.6,8.056
50.31,-74.6,8.088
50.31,-74.6,8.498
50.31,-74.6,8.416
50.31,-74.6,8.403
50.31,-74.6,8.468
50.31,-74.6,8.294
50.31,-74.6,8.276
50.31,-74.6,8.309
50.31,-74.6,8.416
50.31,-74.6,8.054
50.31,-74.6,7.915
50.31,-74.6,8.296
50.31,-74.6,8.076
50.31,-74.6,8.504
50.31,-74.6,8.557
50.31,-74.6,7.986
50.31,-74.6,8.47
50.31,-74.6,8.404
50.31,-74.6,7.755
50.31,-74.6,8.018
50.31,-74.61,8.219
50.31,-74.61,8.565
50.31,-74.61,8.401
50.31,-74.61,8.399
50.31,-74.61,8.834
50.31,-74.61,8.58
50.31,-74.61,8.243
50.31,-74.61,8.489
50.31,-74.61,8.329
50.31,-74.61,8.104
50.31,-74.61,8.136
50.31,-74.61,8.545
50.31,-74.61,8.463
50.31,-74.61,8.45
50.31,-74.61,8.516
50.31,-74.61,8.342
50.31,-74.61,8.323
50.31,-74.61,8.356
50.31,-74.61,8.463
50.31,-74.61,8.102
50.31,-74.61,7.962
50.31,-74.61,8.343
50.31,-74.61,8.123
50.31,-74.61,8.551
50.31,-74.61,8.605
50.31,-74.61,8.034
50.31,-74.61,8.517
50.31,-74.61,8.451
50.31,-74.61,7.803
50.31,-74.61,8.065
50.36,-74.46,8.023
50.36,-74.46,8.37
50.36,-74.46,8.206
50.36,-74.46,8.203
50.36,-74.46,8.64
50.36,-74.46,8.384
50.36,-74.46,8.049
50.36,-74.46,8.293
50.36,-74.46,8.133
50.36,-74.46,7.909
50.36,-74.46,7.941
50.36,-74.46,8.35
50.36,-74.46,8.268
50.36,-74.46,8.255
50.36,-74.46,8.319
50.36,-74.46,8.148
50.36,-74.46,8.128
50.36,-74.46,8.16
50.36,-74.46,8.269
50.36,-74.46,7.907
50.36,-74.46,7.767
50.36,-74.46,8.148
50.36,-74.46,7.928
50.36,-74.46,8.357
50.36,-74.46,8.41
50.36,-74.46,7.839
50.36,-74.46,8.321
50.36,-74.46,8.256
50.36,-74.46,7.608
50.36,-74.46,7.869
50.36,-74.46,8.014
50.36,-74.46,8.361
50.36,-74.46,8.197
50.36,-74.46,8.193
50.36,-74.46,8.63
50.36,-74.46,8.375
50.36,-74.46,8.039
50.36,-74.46,8.284
50.36,-74.46,8.124
50.36,-74.46,7.9
50.36,-74.46,7.931
50.36,-74.46,8.341
50.36,-74.46,8.259
50.36,-74.46,8.245
50.36,-74.46,8.31
50.36,-74.46,8.138
50.36,-74.46,8.118
50.36,-74.46,8.151
50.36,-74.46,8.259
50.36,-74.46,7.897
50.36,-74.46,7.758
50.36,-74.46,8.138
50.36,-74.46,7.919
50.36,-74.46,8.348
50.36,-74.46,8.4
50.36,-74.46,7.83
50.36,-74.46,8.312
50.36,-74.46,8.247
50.36,-74.46,7.599
50.36,-74.46,7.86
50.36,-74.46,8.005
50.36,-74.46,8.352
50.36,-74.46,8.187
50.36,-74.46,8.184
50.36,-74.46,8.621
50.36,-74.46,8.366
50.36,-74.46,8.03
50.36,-74.46,8.274
50.36,-74.46,8.114
50.36,-74.46,7.891
50.36,-74.46,7.922
50.36,-74.46,8.331
50.36,-74.46,8.25
50.36,-74.46,8.236
50.36,-74.46,8.301
50.36,-74.46,8.129
50.36,-74.46,8.109
50.36,-74.46,8.142
50.36,-74.46,8.25
50.36,-74.46,7.888
50.36,-74.46,7.749
50.36,-74.46,8.129
50.36,-74.46,7.909
50.36,-74.46,8.338
50.36,-74.46,8.391
50.36,-74.46,7.821
50.36,-74.46,8.303
50.36,-74.46,8.238
50.36,-74.46,7.589
50.36,-74.46,7.85
50.35,-74.46,7.992
50.35,-74.46,8.339
50.35,-74.46,8.175
50.35,-74.46,8.172
50.35,-74.46,8.608
50.35,-74.46,8.353
50.35,-74.46,8.018
50.35,-74.46,8.262
50.35,-74.46,8.102
50.35,-74.46,7.878
50.35,-74.46,7.91
50.35,-74.46,8.319
50.35,-74.46,8.237
50.35,-74.46,8.224
50.35,-74.46,8.288
50.35,-74.46,8.116
50.35,-74.46,8.097
50.35,-74.46,8.129
50.35,-74.46,8.237
50.35,-74.46,7.876
50.35,-74.46,7.736
50.35,-74.46,8.117
50.35,-74.46,7.897
50.35,-74.46,8.326
50.35,-74.46,8.378
50.35,-74.46,7.808
50.35,-74.46,8.29
50.35,-74.46,8.225
50.35,-74.46,7.577
50.35,-74.46,7.838
50.35,-74.46,7.983
50.35,-74.46,8.33
50.35,-74.46,8.165
50.35,-74.46,8.162
50.35,-74.46,8.599
50.35,-74.46,8.344
50.35,-74.46,8.008
50.35,-74.46,8.252
50.35,-74.46,8.093
50.35,-74.46,7.869
50.35,-74.46,7.9
50.35,-74.46,8.309
50.35,-74.46,8.228
50.35,-74.46,8.214
50.35,-74.46,8.279
50.35,-74.46,8.107
50.35,-74.46,8.087
50.35,-74.46,8.12
50.35,-74.46,8.228
50.35,-74.46,7.866
50.35,-74.46,7.727
50.35,-74.46,8.107
50.35,-74.46,7.887
50.35,-74.46,8.316
50.35,-74.46,8.369
50.35,-74.46,7.799
50.35,-74.46,8.281
50.35,-74.46,8.216
50.35,-74.46,7.568
50.35,-74.46,7.829
50.24,-75.33,8.557
50.24,-75.33,8.938
50.24,-75.33,8.738
50.24,-75.33,8.757
50.24,-75.33,9.198
50.24,-75.33,8.95
50.24,-75.33,8.608
50.24,-75.33,8.843
50.24,-75.33,8.701
50.24,-75.33,8.427
50.24,-75.33,8.474
50.24,-75.33,8.906
50.24,-75.33,8.802
50.24,-75.33,8.837
50.24,-75.33,8.895
50.24,-75.33,8.705
50.24,-75.33,8.679
50.24,-75.33,8.725
50.24,-75.33,8.818
50.24,-75.33,8.452
50.24,-75.33,8.321
50.24,-75.33,8.698
50.24,-75.33,8.451
50.24,-75.33,8.894
50.24,-75.33,8.956
50.24,-75.33,8.372
50.24,-75.33,8.877
50.24,-75.33,8.813
50.24,-75.33,8.143
50.24,-75.33,8.46
50.23,-75.33,8.568
50.23,-75.33,8.949
50.23,-75.33,8.749
50.23,-75.33,8.768
50.23,-75.33,9.209
50.23,-75.33,8.961
50.23,-75.33,8.619
50.23,-75.33,8.854
50.23,-75.33,8.712
50.23,-75.33,8.438
50.23,-75.33,8.484
50.23,-75.33,8.917
50.23,-75.33,8.813
50.23,-75.33,8.847
50.23,-75.33,8.906
50.23,-75.33,8.715
50.23,-75.33,8.69
50.23,-75.33,8.736
50.23,-75.33,8.829
50.23,-75.33,8.463
50.23,-75.33,8.332
50.23,-75.33,8.708
50.23,-75.33,8.461
50.23,-75.33,8.905
50.23,-75.33,8.967
50.23,-75.33,8.383
50.23,-75.33,8.888
50.23,-75.33,8.824
50.23,-75.33,8.154
50.23,-75.33,8.471
50.23,-75.33,8.568
50.23,-75.33,8.949
50.23,-75.33,8.749
50.23,-75.33,8.768
50.23,-75.33,9.209
50.23,-75.33,8.961
50.23,-75.33,8.619
50.23,-75.33,8.854
50.23,-75.33,8.712
50.23,-75.33,8.438
50.23,-75.33,8.484
50.23,-75.33,8.917
50.23,-75.33,8.813
50.23,-75.33,8.847
50.23,-75.33,8.906
50.23,-75.33,8.715
50.23,-75.33,8.69
50.23,-75.33,8.736
50.23,-75.33,8.829
50.23,-75.33,8.463
50.23,-75.33,8.332
50.23,-75.33,8.708
50.23,-75.33,8.461
50.23,-75.33,8.905
50.23,-75.33,8.967
50.23,-75.33,8.383
50.23,-75.33,8.888
50.23,-75.33,8.824
50.23,-75.33,8.154
50.23,-75.33,8.471
50.23,-75.33,8.557
50.23,-75.33,8.939
50.23,-75.33,8.738
50.23,-75.33,8.757
50.23,-75.33,9.199
50.23,-75.33,8.95
50.23,-75.33,8.609
50.23,-75.33,8.844
50.23,-75.33,8.701
50.23,-75.33,8.428
50.23,-75.33,8.474
50.23,-75.33,8.906
50.23,-75.33,8.802
50.23,-75.33,8.837
50.23,-75.33,8.896
50.23,-75.33,8.705
50.23,-75.33,8.68
50.23,-75.33,8.726
50.23,-75.33,8.818
50.23,-75.33,8.453
50.23,-75.33,8.321
50.23,-75.33,8.698
50.23,-75.33,8.451
50.23,-75.33,8.895
50.23,-75.33,8.957
50.23,-75.33,8.373
50.23,-75.33,8.877
50.23,-75.33,8.813
50.23,-75.33,8.143
50.23,-75.33,8.46
50.17,-75.35,8.617
50.17,-75.35,8.998
50.17,-75.35,8.798
50.17,-75.35,8.817
50.17,-75.35,9.258
50.17,-75.35,9.01
50.17,-75.35,8.668
50.17,-75.35,8.903
50.17,-75.35,8.761
50.17,-75.35,8.487
50.17,-75.35,8.534
50.17,-75.35,8.966
50.17,-75.35,8.862
50.17,-75.35,8.896
50.17,-75.35,8.955
50.17,-75.35,8.764
50.17,-75.35,8.739
50.17,-75.35,8.785
50.17,-75.35,8.878
50.17,-75.35,8.512
50.17,-75.35,8.381
50.17,-75.35,8.757
50.17,-75.35,8.511
50.17,-75.35,8.954
50.17,-75.35,9.016
50.17,-75.35,8.432
50.17,-75.35,8.937
50.17,-75.35,8.872
50.17,-75.35,8.203
50.17,-75.35,8.52
50.17,-75.34,8.57
50.17,-75.34,8.951
50.17,-75.34,8.751
50.17,-75.34,8.77
50.17,-75.34,9.211
50.17,-75.34,8.963
50.17,-75.34,8.621
50.17,-75.34,8.856
50.17,-75.34,8.714
50.17,-75.34,8.441
50.17,-75.34,8.487
50.17,-75.34,8.919
50.17,-75.34,8.815
50.17,-75.34,8.85
50.17,-75.34,8.908
50.17,-75.34,8.717
50.17,-75.34,8.692
50.17,-75.34,8.738
50.17,-75.34,8.831
50.17,-75.34,8.465
50.17,-75.34,8.334
50.17,-75.34,8.711
50.17,-75.34,8.464
50.17,-75.34,8.907
50.17,-75.34,8.969
50.17,-75.34,8.385
50.17,-75.34,8.89
50.17,-75.34,8.826
50.17,-75.34,8.156
50.17,-75.34,8.473
50.17,-75.14,8.632
50.17,-75.14,9.013
50.17,-75.14,8.813
50.17,-75.14,8.831
50.17,-75.14,9.271
50.17,-75.14,9.024
50.17,-75.14,8.684
50.17,-75.14,8.918
50.17,-75.14,8.776
50.17,-75.14,8.504
50.17,-75.14,8.55
50.17,-75.14,8.98
50.17,-75.14,8.877
50.17,-75.14,8.911
50.17,-75.14,8.969
50.17,-75.14,8.779
50.17,-75.14,8.754
50.17,-75.14,8.8
50.17,-75.14,8.892
50.17,-75.14,8.528
50.17,-75.14,8.398
50.17,-75.14,8.773
50.17,-75.14,8.527
50.17,-75.14,8.969
50.17,-75.14,9.03
50.17,-75.14,8.449
50.17,-75.14,8.951
50.17,-75.14,8.887
50.17,-75.14,8.22
50.17,-75.14,8.536
50.18,-74.99,8.646
50.18,-74.99,9.025
50.18,-74.99,8.826
50.18,-74.99,8.844
50.18,-74.99,9.283
50.18,-74.99,9.036
50.18,-74.99,8.697
50.18,-74.99,8.931
50.18,-74.99,8.789
50.18,-74.99,8.518
50.18,-74.99,8.563
50.18,-74.99,8.992
50.18,-74.99,8.89
50.18,-74.99,8.923
50.18,-74.99,8.982
50.18,-74.99,8.792
50.18,-74.99,8.767
50.18,-74.99,8.813
50.18,-74.99,8.905
50.18,-74.99,8.542
50.18,-74.99,8.412
50.18,-74.99,8.786
50.18,-74.99,8.541
50.18,-74.99,8.981
50.18,-74.99,9.043
50.18,-74.99,8.463
50.18,-74.99,8.964
50.18,-74.99,8.9
50.18,-74.99,8.235
50.18,-74.99,8.549
50.13,-74.95,8.721
50.13,-74.95,9.099
50.13,-74.95,8.901
50.13,-74.95,8.919
50.13,-74.95,9.357
50.13,-74.95,9.111
50.13,-74.95,8.772
50.13,-74.95,9.005
50.13,-74.95,8.864
50.13,-74.95,8.593
50.13,-74.95,8.639
50.13,-74.95,9.067
50.13,-74.95,8.965
50.13,-74.95,8.997
50.13,-74.95,9.056
50.13,-74.95,8.867
50.13,-74.95,8.842
50.13,-74.95,8.888
50.13,-74.95,8.98
50.13,-74.95,8.617
50.13,-74.95,8.487
50.13,-74.95,8.861
50.13,-74.95,8.616
50.13,-74.95,9.056
50.13,-74.95,9.117
50.13,-74.95,8.538
50.13,-74.95,9.039
50.13,-74.95,8.974
50.13,-74.95,8.311
50.13,-74.95,8.624
50.14,-74.96,8.737
50.14,-74.96,9.115
50.14,-74.96,8.916
50.14,-74.96,8.935
50.14,-74.96,9.373
50.14,-74.96,9.126
50.14,-74.96,8.787
50.14,-74.96,9.021
50.14,-74.96,8.879
50.14,-74.96,8.609
50.14,-74.96,8.654
50.14,-74.96,9.082
50.14,-74.96,8.98
50.14,-74.96,9.013
50.14,-74.96,9.072
50.14,-74.96,8.882
50.14,-74.96,8.857
50.14,-74.96,8.903
50.14,-74.96,8.995
50.14,-74.96,8.633
50.14,-74.96,8.502
50.14,-74.96,8.876
50.14,-74.96,8.631
50.14,-74.96,9.071
50.14,-74.96,9.133
50.14,-74.96,8.553
50.14,-74.96,9.054
50.14,-74.96,8.99
50.14,-74.96,8.326
50.14,-74.96,8.639
50.14,-74.83,8.633
50.14,-74.83,9.009
50.14,-74.83,8.811
50.14,-74.83,8.83
50.14,-74.83,9.267
50.14,-74.83,9.02
50.14,-74.83,8.683
50.14,-74.83,8.916
50.14,-74.83,8.774
50.14,-74.83,8.505
50.14,-74.83,8.55
50.14,-74.83,8.977
50.14,-74.83,8.875
50.14,-74.83,8.907
50.14,-74.83,8.966
50.14,-74.83,8.777
50.14,-74.83,8.753
50.14,-74.83,8.798
50.14,-74.83,8.89
50.14,-74.83,8.528
50.14,-74.83,8.398
50.14,-74.83,8.771
50.14,-74.83,8.528
50.14,-74.83,8.966
50.14,-74.83,9.027
50.14,-74.83,8.45
50.14,-74.83,8.949
50.14,-74.83,8.884
50.14,-74.83,8.223
50.14,-74.83,8.535
50.12,-74.55,8.498
50.12,-74.55,8.839
50.12,-74.55,8.677
50.12,-74.55,8.675
50.12,-74.55,9.107
50.12,-74.55,8.854
50.12,-74.55,8.521
50.12,-74.55,8.764
50.12,-74.55,8.605
50.12,-74.55,8.383
50.12,-74.55,8.414
50.12,-74.55,8.82
50.12,-74.55,8.74
50.12,-74.55,8.725
50.12,-74.55,8.791
50.12,-74.55,8.617
50.12,-74.55,8.6
50.12,-74.55,8.632
50.12,-74.55,8.739
50.12,-74.55,8.38
50.12,-74.55,8.242
50.12,-74.55,8.62
50.12,-74.55,8.403
50.12,-74.55,8.826
