Latitude,Longitude,TotalPrecipitation (mm)
50.36,-74.69,122.648
50.36,-74.69,122.355
50.36,-74.69,136.854
50.36,-74.69,104.367
50.36,-74.69,138.95
50.36,-74.69,108.609
50.36,-74.69,110.01
50.36,-74.69,124.085
50.36,-74.69,111.823
50.36,-74.69,125.736
50.36,-74.69,147.202
50.36,-74.69,114.558
50.36,-74.69,105.116
50.36,-74.69,112.165
50.36,-74.69,138.236
50.36,-74.69,105.709
50.36,-74.69,109.513
50.36,-74.69,110.634
50.36,-74.69,143.914
50.36,-74.69,120.939
50.36,-74.69,135.877
50.36,-74.69,121.264
50.36,-74.69,123.999
50.36,-74.69,127.212
50.36,-74.69,126.671
50.36,-74.69,136.473
50.36,-74.69,133.265
50.36,-74.69,137.476
50.36,-74.69,113.473
50.36,-74.69,130.556
50.36,-74.69,122.641
50.36,-74.69,122.349
50.36,-74.69,136.846
50.36,-74.69,104.363
50.36,-74.69,138.762
50.36,-74.69,108.496
50.36,-74.69,109.89
50.36,-74.69,123.938
50.36,-74.69,111.695
50.36,-74.69,125.582
50.36,-74.69,146.998
50.36,-74.69,114.436
50.36,-74.69,105.013
50.36,-74.69,112.043
50.36,-74.69,138.05
50.36,-74.69,105.587
50.36,-74.69,109.399
50.36,-74.69,110.519
50.36,-74.69,143.714
50.36,-74.69,120.795
50.36,-74.69,135.697
50.36,-74.69,121.123
50.36,-74.69,123.852
50.36,-74.69,127.051
50.36,-74.69,126.519
50.36,-74.69,136.293
50.36,-74.69,133.097
50.36,-74.69,137.29
50.36,-74.69,113.342
50.36,-74.69,130.393
50.36,-74.69,122.495
50.36,-74.69,122.199
50.36,-74.69,136.665
50.36,-74.69,104.257
50.35,-74.67,139.047
50.35,-74.67,108.645
50.35,-74.67,110.053
50.35,-74.67,124.147
50.35,-74.67,111.874
50.35,-74.67,125.805
50.35,-74.67,147.313
50.35,-74.67,114.599
50.35,-74.67,105.141
50.35,-74.67,112.208
50.35,-74.67,138.332
50.35,-74.67,105.757
50.35,-74.67,109.548
50.35,-74.67,110.67
50.35,-74.67,144.024
50.35,-74.67,121
50.35,-74.67,135.968
50.35,-74.67,121.321
50.35,-74.67,124.061
50.35,-74.67,127.288
50.35,-74.67,126.738
50.35,-74.67,136.563
50.35,-74.67,133.344
50.35,-74.67,137.572
50.35,-74.67,113.528
50.35,-74.67,130.633
50.35,-74.67,122.704
50.35,-74.67,122.415
50.35,-74.67,136.938
50.35,-74.67,104.392
50.35,-74.67,139.048
50.35,-74.67,108.645
50.35,-74.67,110.054
50.35,-74.67,124.148
50.35,-74.67,111.875
50.35,-74.67,125.805
50.35,-74.67,147.313
50.35,-74.67,114.6
50.35,-74.67,105.141
50.35,-74.67,112.208
50.35,-74.67,138.333
50.35,-74.67,105.757
50.35,-74.67,109.548
50.35,-74.67,110.67
50.35,-74.67,144.024
50.35,-74.67,121
50.35,-74.67,135.969
50.35,-74.67,121.322
50.35,-74.67,124.061
50.35,-74.67,127.288
50.35,-74.67,126.738
50.35,-74.67,136.564
50.35,-74.67,133.345
50.35,-74.67,137.573
50.35,-74.67,113.528
50.35,-74.67,130.633
50.35,-74.67,122.705
50.35,-74.67,122.416
50.35,-74.67,136.939
50.35,-74.67,104.392
50.34,-74.67,139.209
50.34,-74.67,108.736
50.34,-74.67,110.151
50.34,-74.67,124.27
50.34,-74.67,111.98
50.34,-74.67,125.934
50.34,-74.67,147.489
50.34,-74.67,114.698
50.34,-74.67,105.221
50.34,-74.67,112.307
50.34,-74.67,138.492
50.34,-74.67,105.857
50.34,-74.67,109.64
50.34,-74.67,110.763
50.34,-74.67,144.197
50.34,-74.67,121.12
50.34,-74.67,136.122
50.34,-74.67,121.438
50.34,-74.67,124.184
50.34,-74.67,127.424
50.34,-74.67,126.866
50.34,-74.67,136.717
50.34,-74.67,133.486
50.34,-74.67,137.731
50.34,-74.67,113.636
50.34,-74.67,130.771
50.34,-74.67,122.827
50.34,-74.67,122.541
50.34,-74.67,137.094
50.34,-74.67,104.475
50.34,-74.67,139.204
50.34,-74.67,108.733
50.34,-74.67,110.149
50.34,-74.67,124.266
50.34,-74.67,111.977
50.34,-74.67,125.93
50.34,-74.67,147.485
50.34,-74.67,114.695
50.34,-74.67,105.219
50.34,-74.67,112.304
50.34,-74.67,138.488
50.34,-74.67,105.854
50.34,-74.67,109.637
50.34,-74.67,110.76
50.34,-74.67,144.193
50.34,-74.67,121.116
50.34,-74.67,136.118
50.34,-74.67,121.435
50.34,-74.67,124.18
50.34,-74.67,127.421
50.34,-74.67,126.862
50.34,-74.67,136.713
50.34,-74.67,133.482
50.34,-74.67,137.727
50.34,-74.67,113.631
50.34,-74.67,130.767
50.34,-74.67,122.824
50.34,-74.67,122.537
50.34,-74.67,137.09
50.34,-74.67,104.472
50.34,-74.67,139.2
50.34,-74.67,108.73
50.34,-74.67,110.145
50.34,-74.67,124.262
50.34,-74.67,111.974
50.34,-74.67,125.926
50.34,-74.67,147.479
50.34,-74.67,114.692
50.34,-74.67,105.216
50.34,-74.67,112.301
50.34,-74.67,138.483
50.34,-74.67,105.851
50.34,-74.67,109.634
50.34,-74.67,110.757
50.34,-74.67,144.188
50.34,-74.67,121.113
50.34,-74.67,136.113
50.34,-74.67,121.431
50.34,-74.67,124.176
50.34,-74.67,127.416
50.34,-74.67,126.858
50.34,-74.67,136.709
50.34,-74.67,133.478
50.34,-74.67,137.722
50.34,-74.67,113.627
50.34,-74.67,130.763
50.34,-74.67,122.82
50.34,-74.67,122.533
50.34,-74.67,137.085
50.34,-74.67,104.469
50.32,-74.59,139.167
50.32,-74.59,108.622
50.32,-74.59,110.052
50.32,-74.59,124.173
50.32,-74.59,111.892
50.32,-74.59,125.856
50.32,-74.59,147.459
50.32,-74.59,114.585
50.32,-74.59,105.092
50.32,-74.59,112.201
50.32,-74.59,138.449
50.32,-74.59,105.774
50.32,-74.59,109.524
50.32,-74.59,110.646
50.32,-74.59,144.17
50.32,-74.59,121.036
50.32,-74.59,136.072
50.32,-74.59,121.346
50.32,-74.59,124.097
50.32,-74.59,127.361
50.32,-74.59,126.784
50.32,-74.59,136.664
50.32,-74.59,133.416
50.32,-74.59,137.69
50.32,-74.59,113.545
50.32,-74.59,130.701
50.32,-74.59,122.744
50.32,-74.59,122.465
50.32,-74.59,137.046
50.32,-74.59,104.355
50.32,-74.6,139.232
50.32,-74.6,108.672
50.32,-74.6,110.103
50.32,-74.6,124.231
50.32,-74.6,111.943
50.32,-74.6,125.907
50.32,-74.6,147.529
50.32,-74.6,114.637
50.32,-74.6,105.14
50.32,-74.6,112.253
50.32,-74.6,138.514
50.32,-74.6,105.823
50.32,-74.6,109.574
50.32,-74.6,110.696
50.32,-74.6,144.238
50.32,-74.6,121.092
50.32,-74.6,136.136
50.32,-74.6,121.402
50.32,-74.6,124.154
50.32,-74.6,127.42
50.32,-74.6,126.843
50.32,-74.6,136.728
50.32,-74.6,133.479
50.32,-74.6,137.755
50.32,-74.6,113.598
50.32,-74.6,130.762
50.32,-74.6,122.801
50.32,-74.6,122.523
50.32,-74.6,137.11
50.32,-74.6,104.403
50.31,-74.6,139.395
50.31,-74.6,108.762
50.31,-74.6,110.201
50.31,-74.6,124.353
50.31,-74.6,112.05
50.31,-74.6,126.036
50.31,-74.6,147.708
50.31,-74.6,114.736
50.31,-74.6,105.22
50.31,-74.6,112.352
50.31,-74.6,138.676
50.31,-74.6,105.923
50.31,-74.6,109.665
50.31,-74.6,110.788
50.31,-74.6,144.415
50.31,-74.6,121.212
50.31,-74.6,136.292
50.31,-74.6,121.519
50.31,-74.6,124.278
50.31,-74.6,127.558
50.31,-74.6,126.971
50.31,-74.6,136.884
50.31,-74.6,133.622
50.31,-74.6,137.916
50.31,-74.6,113.709
50.31,-74.6,130.901
50.31,-74.6,122.924
50.31,-74.6,122.649
50.31,-74.6,137.267
50.31,-74.6,104.485
50.31,-74.61,139.439
50.31,-74.61,108.797
50.31,-74.61,110.236
50.31,-74.61,124.392
50.31,-74.61,112.085
50.31,-74.61,126.076
50.31,-74.61,147.753
50.31,-74.61,114.772
50.31,-74.61,105.253
50.31,-74.61,112.388
50.31,-74.61,138.719
50.31,-74.61,105.957
50.31,-74.61,109.7
50.31,-74.61,110.823
50.31,-74.61,144.459
50.31,-74.61,121.25
50.31,-74.61,136.334
50.31,-74.61,121.557
50.31,-74.61,124.317
50.31,-74.61,127.598
50.31,-74.61,127.011
50.31,-74.61,136.926
50.31,-74.61,133.663
50.31,-74.61,137.959
50.31,-74.61,113.742
50.31,-74.61,130.942
50.31,-74.61,122.963
50.31,-74.61,122.688
50.31,-74.61,137.31
50.31,-74.61,104.519
50.36,-74.46,137.767
50.36,-74.46,107.712
50.36,-74.46,109.097
50.36,-74.46,123.037
50.36,-74.46,110.89
50.36,-74.46,124.669
50.36,-74.46,145.944
50.36,-74.46,113.61
50.36,-74.46,104.254
50.36,-74.46,111.234
50.36,-74.46,137.059
50.36,-74.46,104.826
50.36,-74.46,108.608
50.36,-74.46,109.721
50.36,-74.46,142.684
50.36,-74.46,119.925
50.36,-74.46,134.723
50.36,-74.46,120.251
50.36,-74.46,122.96
50.36,-74.46,126.138
50.36,-74.46,125.609
50.36,-74.46,135.313
50.36,-74.46,132.141
50.36,-74.46,136.305
50.36,-74.46,112.526
50.36,-74.46,129.455
50.36,-74.46,121.613
50.36,-74.46,121.32
50.36,-74.46,135.684
50.36,-74.46,103.503
50.36,-74.46,137.773
50.36,-74.46,107.716
50.36,-74.46,109.101
50.36,-74.46,123.041
50.36,-74.46,110.894
50.36,-74.46,124.674
50.36,-74.46,145.95
50.36,-74.46,113.614
50.36,-74.46,104.257
50.36,-74.46,111.238
50.36,-74.46,137.065
50.36,-74.46,104.83
50.36,-74.46,108.612
50.36,-74.46,109.724
50.36,-74.46,142.69
50.36,-74.46,119.93
50.36,-74.46,134.729
50.36,-74.46,120.255
50.36,-74.46,122.964
50.36,-74.46,126.143
50.36,-74.46,125.614
50.36,-74.46,135.318
50.36,-74.46,132.146
50.36,-74.46,136.311
50.36,-74.46,112.53
50.36,-74.46,129.46
50.36,-74.46,121.618
50.36,-74.46,121.325
50.36,-74.46,135.69
50.36,-74.46,103.506
50.36,-74.46,137.778
50.36,-74.46,107.719
50.36,-74.46,109.104
50.36,-74.46,123.045
50.36,-74.46,110.898
50.36,-74.46,124.678
50.36,-74.46,145.955
50.36,-74.46,113.617
50.36,-74.46,104.26
50.36,-74.46,111.241
50.36,-74.46,137.07
50.36,-74.46,104.833
50.36,-74.46,108.615
50.36,-74.46,109.728
50.36,-74.46,142.695
50.36,-74.46,119.934
50.36,-74.46,134.734
50.36,-74.46,120.259
50.36,-74.46,122.968
50.36,-74.46,126.147
50.36,-74.46,125.618
50.36,-74.46,135.323
50.36,-74.46,132.15
50.36,-74.46,136.316
50.36,-74.46,112.533
50.36,-74.46,129.465
50.36,-74.46,121.622
50.36,-74.46,121.329
50.36,-74.46,135.695
50.36,-74.46,103.509
50.35,-74.46,137.939
50.35,-74.46,107.807
50.35,-74.46,109.2
50.35,-74.46,123.166
50.35,-74.46,111.002
50.35,-74.46,124.806
50.35,-74.46,146.133
50.35,-74.46,113.713
50.35,-74.46,104.336
50.35,-74.46,111.338
50.35,-74.46,137.23
50.35,-74.46,104.932
50.35,-74.46,108.703
50.35,-74.46,109.817
50.35,-74.46,142.87
50.35,-74.46,120.052
50.35,-74.46,134.888
50.35,-74.46,120.374
50.35,-74.46,123.089
50.35,-74.46,126.283
50.35,-74.46,125.744
50.35,-74.46,135.477
50.35,-74.46,132.291
50.35,-74.46,136.476
50.35,-74.46,112.639
50.35,-74.46,129.602
50.35,-74.46,121.742
50.35,-74.46,121.453
50.35,-74.46,135.85
50.35,-74.46,103.589
50.35,-74.46,137.942
50.35,-74.46,107.809
50.35,-74.46,109.201
50.35,-74.46,123.168
50.35,-74.46,111.004
50.35,-74.46,124.808
50.35,-74.46,146.136
50.35,-74.46,113.715
50.35,-74.46,104.338
50.35,-74.46,111.34
50.35,-74.46,137.232
50.35,-74.46,104.933
50.35,-74.46,108.705
50.35,-74.46,109.819
50.35,-74.46,142.873
50.35,-74.46,120.054
50.35,-74.46,134.89
50.35,-74.46,120.376
50.35,-74.46,123.091
50.35,-74.46,126.285
50.35,-74.46,125.747
50.35,-74.46,135.479
50.35,-74.46,132.294
50.35,-74.46,136.478
50.35,-74.46,112.641
50.35,-74.46,129.604
50.35,-74.46,121.744
50.35,-74.46,121.455
50.35,-74.46,135.853
50.35,-74.46,103.591
50.24,-75.33,140.915
50.24,-75.33,110.772
50.24,-75.33,112.104
50.24,-75.33,126.215
50.24,-75.33,113.833
50.24,-75.33,127.808
50.24,-75.33,149.173
50.24,-75.33,116.794
50.24,-75.33,107.349
50.24,-75.33,114.304
50.24,-75.33,140.2
50.24,-75.33,107.606
50.24,-75.33,111.697
50.24,-75.33,112.841
50.24,-75.33,145.825
50.24,-75.33,123.016
50.24,-75.33,137.867
50.24,-75.33,123.407
50.24,-75.33,126.13
50.24,-75.33,129.212
50.24,-75.33,128.804
50.24,-75.33,138.482
50.24,-75.33,135.372
50.24,-75.33,139.423
50.24,-75.33,115.502
50.24,-75.33,132.637
50.24,-75.33,124.73
50.24,-75.33,124.377
50.24,-75.33,138.84
50.24,-75.33,106.518
50.23,-75.33,141.037
50.23,-75.33,110.845
50.23,-75.33,112.181
50.23,-75.33,126.31
50.23,-75.33,113.916
50.23,-75.33,127.907
50.23,-75.33,149.306
50.23,-75.33,116.873
50.23,-75.33,107.415
50.23,-75.33,114.382
50.23,-75.33,140.321
50.23,-75.33,107.685
50.23,-75.33,111.77
50.23,-75.33,112.915
50.23,-75.33,145.956
50.23,-75.33,123.109
50.23,-75.33,137.983
50.23,-75.33,123.498
50.23,-75.33,126.226
50.23,-75.33,129.316
50.23,-75.33,128.903
50.23,-75.33,138.599
50.23,-75.33,135.481
50.23,-75.33,139.543
50.23,-75.33,115.586
50.23,-75.33,132.744
50.23,-75.33,124.825
50.23,-75.33,124.473
50.23,-75.33,138.958
50.23,-75.33,106.586
50.23,-75.33,141.037
50.23,-75.33,110.845
50.23,-75.33,112.181
50.23,-75.33,126.31
50.23,-75.33,113.916
50.23,-75.33,127.907
50.23,-75.33,149.306
50.23,-75.33,116.873
50.23,-75.33,107.415
50.23,-75.33,114.382
50.23,-75.33,140.321
50.23,-75.33,107.685
50.23,-75.33,111.77
50.23,-75.33,112.915
50.23,-75.33,145.956
50.23,-75.33,123.109
50.23,-75.33,137.983
50.23,-75.33,123.498
50.23,-75.33,126.226
50.23,-75.33,129.316
50.23,-75.33,128.903
50.23,-75.33,138.599
50.23,-75.33,135.481
50.23,-75.33,139.543
50.23,-75.33,115.586
50.23,-75.33,132.744
50.23,-75.33,124.825
50.23,-75.33,124.473
50.23,-75.33,138.958
50.23,-75.33,106.586
50.23,-75.33,141.043
50.23,-75.33,110.849
50.23,-75.33,112.185
50.23,-75.33,126.315
50.23,-75.33,113.92
50.23,-75.33,127.912
50.23,-75.33,149.312
50.23,-75.33,116.877
50.23,-75.33,107.418
50.23,-75.33,114.386
50.23,-75.33,140.326
50.23,-75.33,107.688
50.23,-75.33,111.774
50.23,-75.33,112.919
50.23,-75.33,145.962
50.23,-75.33,123.113
50.23,-75.33,137.989
50.23,-75.33,123.502
50.23,-75.33,126.23
50.23,-75.33,129.321
50.23,-75.33,128.908
50.23,-75.33,138.604
50.23,-75.33,135.487
50.23,-75.33,139.549
50.23,-75.33,115.59
50.23,-75.33,132.749
50.23,-75.33,124.829
50.23,-75.33,124.478
50.23,-75.33,138.963
50.23,-75.33,106.589
50.17,-75.35,141.6
50.17,-75.35,111.211
50.17,-75.35,112.564
50.17,-75.35,126.767
50.17,-75.35,114.318
50.17,-75.35,128.381
50.17,-75.35,149.916
50.17,-75.35,117.265
50.17,-75.35,107.752
50.17,-75.35,114.771
50.17,-75.35,140.88
50.17,-75.35,108.065
50.17,-75.35,112.139
50.17,-75.35,113.287
50.17,-75.35,146.554
50.17,-75.35,123.556
50.17,-75.35,138.526
50.17,-75.35,123.939
50.17,-75.35,126.683
50.17,-75.35,129.808
50.17,-75.35,129.376
50.17,-75.35,139.142
50.17,-75.35,135.995
50.17,-75.35,140.094
50.17,-75.35,115.996
50.17,-75.35,133.245
50.17,-75.35,125.28
50.17,-75.35,124.934
50.17,-75.35,139.506
50.17,-75.35,106.927
50.17,-75.34,141.702
50.17,-75.34,111.261
50.17,-75.34,112.611
50.17,-75.34,126.84
50.17,-75.34,114.379
50.17,-75.34,128.459
50.17,-75.34,150.029
50.17,-75.34,117.321
50.17,-75.34,107.794
50.17,-75.34,114.827
50.17,-75.34,140.981
50.17,-75.34,108.123
50.17,-75.34,112.189
50.17,-75.34,113.338
50.17,-75.34,146.665
50.17,-75.34,123.627
50.17,-75.34,138.623
50.17,-75.34,124.007
50.17,-75.34,126.756
50.17,-75.34,129.892
50.17,-75.34,129.453
50.17,-75.34,139.239
50.17,-75.34,136.083
50.17,-75.34,140.195
50.17,-75.34,116.059
50.17,-75.34,133.33
50.17,-75.34,125.353
50.17,-75.34,125.009
50.17,-75.34,139.604
50.17,-75.34,106.972
50.17,-75.14,142.58
50.17,-75.14,111.273
50.17,-75.14,112.74
50.17,-75.14,127.21
50.17,-75.14,114.627
50.17,-75.14,128.919
50.17,-75.14,151.078
50.17,-75.14,117.392
50.17,-75.14,107.654
50.17,-75.14,114.942
50.17,-75.14,141.844
50.17,-75.14,108.36
50.17,-75.14,112.197
50.17,-75.14,113.346
50.17,-75.14,147.709
50.17,-75.14,123.997
50.17,-75.14,139.408
50.17,-75.14,124.313
50.17,-75.14,127.132
50.17,-75.14,130.48
50.17,-75.14,129.886
50.17,-75.14,140.016
50.17,-75.14,136.684
50.17,-75.14,141.067
50.17,-75.14,116.325
50.17,-75.14,133.901
50.17,-75.14,125.747
50.17,-75.14,125.463
50.17,-75.14,140.405
50.17,-75.14,106.901
50.18,-74.99,142.948
50.18,-74.99,111.345
50.18,-74.99,112.86
50.18,-74.99,127.406
50.18,-74.99,114.778
50.18,-74.99,129.156
50.18,-74.99,151.505
50.18,-74.99,117.486
50.18,-74.99,107.675
50.18,-74.99,115.049
50.18,-74.99,142.208
50.18,-74.99,108.504
50.18,-74.99,112.268
50.18,-74.99,113.417
50.18,-74.99,148.133
50.18,-74.99,124.191
50.18,-74.99,139.745
50.18,-74.99,124.487
50.18,-74.99,127.33
50.18,-74.99,130.749
50.18,-74.99,130.103
50.18,-74.99,140.35
50.18,-74.99,136.958
50.18,-74.99,141.431
50.18,-74.99,116.482
50.18,-74.99,134.166
50.18,-74.99,125.95
50.18,-74.99,125.685
50.18,-74.99,140.748
50.18,-74.99,106.943
50.13,-74.95,143.92
50.13,-74.95,111.944
50.13,-74.95,113.496
50.13,-74.95,128.174
50.13,-74.95,115.452
50.13,-74.95,129.957
50.13,-74.95,152.562
50.13,-74.95,118.132
50.13,-74.95,108.22
50.13,-74.95,115.693
50.13,-74.95,143.172
50.13,-74.95,109.143
50.13,-74.95,112.871
50.13,-74.95,114.026
50.13,-74.95,149.172
50.13,-74.95,124.943
50.13,-74.95,140.678
50.13,-74.95,125.225
50.13,-74.95,128.099
50.13,-74.95,131.588
50.13,-74.95,130.901
50.13,-74.95,141.284
50.13,-74.95,137.832
50.13,-74.95,142.392
50.13,-74.95,117.169
50.13,-74.95,135.018
50.13,-74.95,126.717
50.13,-74.95,126.466
50.13,-74.95,141.69
50.13,-74.95,107.5
50.14,-74.96,143.692
50.14,-74.96,111.802
50.14,-74.96,113.346
50.14,-74.96,127.993
50.14,-74.96,115.293
50.14,-74.96,129.768
50.14,-74.96,152.314
50.14,-74.96,117.979
50.14,-74.96,108.09
50.14,-74.96,115.541
50.14,-74.96,142.945
50.14,-74.96,108.992
50.14,-74.96,112.728
50.14,-74.96,113.882
50.14,-74.96,148.928
50.14,-74.96,124.766
50.14,-74.96,140.459
50.14,-74.96,125.05
50.14,-74.96,127.918
50.14,-74.96,131.39
50.14,-74.96,130.713
50.14,-74.96,141.065
50.14,-74.96,137.626
50.14,-74.96,142.166
50.14,-74.96,117.007
50.14,-74.96,134.817
50.14,-74.96,126.536
50.14,-74.96,126.282
50.14,-74.96,141.468
50.14,-74.96,107.368
50.14,-74.83,143.675
50.14,-74.83,111.596
50.14,-74.83,113.172
50.14,-74.83,127.859
50.14,-74.83,115.15
50.14,-74.83,129.66
50.14,-74.83,152.329
50.14,-74.83,117.777
50.14,-74.83,107.847
50.14,-74.83,115.357
50.14,-74.83,142.926
50.14,-74.83,108.859
50.14,-74.83,112.519
50.14,-74.83,113.67
50.14,-74.83,148.949
50.14,-74.83,124.638
50.14,-74.83,140.422
50.14,-74.83,124.903
50.14,-74.83,127.785
50.14,-74.83,131.314
50.14,-74.83,130.591
50.14,-74.83,141.024
50.14,-74.83,137.539
50.14,-74.83,142.15
50.14,-74.83,116.866
50.14,-74.83,134.728
50.14,-74.83,126.413
50.14,-74.83,126.177
50.14,-74.83,141.434
50.14,-74.83,107.147
50.12,-74.55,142.044
50.12,-74.55,110.049
50.12,-74.55,111.647
50.12,-74.55,126.233
50.12,-74.55,113.656
50.12,-74.55,128.061
50.12,-74.55,150.644
50.12,-74.55,116.166
50.12,-74.55,106.289
50.12,-74.55,113.801
50.12,-74.55,141.298
50.12,-74.55,107.449
50.12,-74.55,110.957
50.12,-74.55,112.091
50.12,-74.55,147.313
50.12,-74.55,123.059
50.12,-74.55,138.796
50.12,-74.55,123.291
50.12,-74.55,126.162
50.12,-74.55,129.735
50.12,-74.55,128.953
50.12,-74.55,139.385
50.12,-74.55,135.873
