Latitude,Longitude,TMin 
50.34,-74.67,9.19
50.34,-74.67,9.705
50.34,-74.67,10.595
50.34,-74.67,10.138
50.34,-74.67,10.37
50.34,-74.67,9.68
50.34,-74.67,9.745
50.34,-74.67,10.052
50.34,-74.67,10.66
50.34,-74.67,9.793
50.34,-74.67,9.767
50.34,-74.67,9.971
50.34,-74.67,10.228
50.34,-74.67,10.214
50.34,-74.67,8.854
50.34,-74.67,9.808
50.34,-74.67,9.927
50.34,-74.67,10.406
50.34,-74.67,9.982
50.34,-74.67,9.817
50.34,-74.67,10.18
50.34,-74.67,9.459
50.34,-74.67,10.069
50.34,-74.67,10.214
50.34,-74.67,9.558
50.34,-74.67,9.554
50.34,-74.67,10.309
50.34,-74.67,9.725
50.34,-74.67,10.009
50.34,-74.67,9.737
50.34,-74.67,9.199
50.34,-74.67,9.714
50.34,-74.67,10.603
50.34,-74.67,10.147
50.34,-74.67,10.379
50.34,-74.67,9.689
50.34,-74.67,9.754
50.34,-74.67,10.061
50.34,-74.67,10.669
50.34,-74.67,9.801
50.34,-74.67,9.776
50.34,-74.67,9.98
50.34,-74.67,10.237
50.34,-74.67,10.223
50.34,-74.67,8.863
50.34,-74.67,9.817
50.34,-74.67,9.936
50.34,-74.67,10.415
50.34,-74.67,9.99
50.34,-74.67,9.826
50.34,-74.67,10.189
50.34,-74.67,9.468
50.34,-74.67,10.077
50.34,-74.67,10.223
50.34,-74.67,9.567
50.34,-74.67,9.563
50.34,-74.67,10.318
50.34,-74.67,9.734
50.34,-74.67,10.018
50.34,-74.67,9.745
50.34,-74.67,9.208
50.34,-74.67,9.723
50.34,-74.67,10.612
50.34,-74.67,10.155
50.34,-74.67,10.388
50.34,-74.67,9.697
50.34,-74.67,9.763
50.34,-74.67,10.07
50.34,-74.67,10.678
50.34,-74.67,9.81
50.34,-74.67,9.785
50.34,-74.67,9.988
50.34,-74.67,10.246
50.34,-74.67,10.231
50.34,-74.67,8.871
50.34,-74.67,9.826
50.34,-74.67,9.945
50.34,-74.67,10.423
50.34,-74.67,9.999
50.34,-74.67,9.834
50.32,-74.59,10.212
50.32,-74.59,9.439
50.32,-74.59,10.083
50.32,-74.59,10.242
50.32,-74.59,9.555
50.32,-74.59,9.556
50.32,-74.59,10.353
50.32,-74.59,9.743
50.32,-74.59,10.028
50.32,-74.59,9.747
50.32,-74.59,9.171
50.32,-74.59,9.708
50.32,-74.59,10.641
50.32,-74.59,10.189
50.32,-74.59,10.433
50.32,-74.59,9.687
50.32,-74.59,9.77
50.32,-74.59,10.079
50.32,-74.59,10.713
50.32,-74.59,9.811
50.32,-74.59,9.79
50.32,-74.59,10.002
50.32,-74.59,10.286
50.32,-74.59,10.259
50.32,-74.59,8.811
50.32,-74.59,9.822
50.32,-74.59,9.937
50.32,-74.59,10.441
50.32,-74.59,10.005
50.32,-74.59,9.83
50.32,-74.6,10.17
50.32,-74.6,9.397
50.32,-74.6,10.041
50.32,-74.6,10.2
50.32,-74.6,9.513
50.32,-74.6,9.514
50.32,-74.6,10.31
50.32,-74.6,9.701
50.32,-74.6,9.986
50.32,-74.6,9.705
50.32,-74.6,9.129
50.32,-74.6,9.665
50.32,-74.6,10.599
50.32,-74.6,10.147
50.32,-74.6,10.391
50.32,-74.6,9.645
50.32,-74.6,9.728
50.32,-74.6,10.037
50.32,-74.6,10.671
50.32,-74.6,9.769
50.32,-74.6,9.747
50.32,-74.6,9.96
50.32,-74.6,10.244
50.32,-74.6,10.217
50.32,-74.6,8.769
50.32,-74.6,9.78
50.32,-74.6,9.895
50.32,-74.6,10.399
50.32,-74.6,9.963
50.32,-74.6,9.788
50.31,-74.6,10.174
50.31,-74.6,9.402
50.31,-74.6,10.046
50.31,-74.6,10.205
50.31,-74.6,9.517
50.31,-74.6,9.518
50.31,-74.6,10.315
50.31,-74.6,9.706
50.31,-74.6,9.99
50.31,-74.6,9.709
50.31,-74.6,9.134
50.31,-74.6,9.67
50.31,-74.6,10.604
50.31,-74.6,10.152
50.31,-74.6,10.396
50.31,-74.6,9.65
50.31,-74.6,9.733
50.31,-74.6,10.041
50.31,-74.6,10.675
50.31,-74.6,9.774
50.31,-74.6,9.752
50.31,-74.6,9.964
50.31,-74.6,10.248
50.31,-74.6,10.221
50.31,-74.6,8.774
50.31,-74.6,9.784
50.31,-74.6,9.9
50.31,-74.6,10.403
50.31,-74.6,9.968
50.31,-74.6,9.793
50.31,-74.61,10.211
50.31,-74.61,9.439
50.31,-74.61,10.082
50.31,-74.61,10.241
50.31,-74.61,9.554
50.31,-74.61,9.555
50.31,-74.61,10.352
50.31,-74.61,9.743
50.31,-74.61,10.027
50.31,-74.61,9.746
50.31,-74.61,9.171
50.31,-74.61,9.707
50.31,-74.61,10.64
50.31,-74.61,10.188
50.31,-74.61,10.432
50.31,-74.61,9.687
50.31,-74.61,9.77
50.31,-74.61,10.078
50.31,-74.61,10.712
50.31,-74.61,9.81
50.31,-74.61,9.789
50.31,-74.61,10.001
50.31,-74.61,10.285
50.31,-74.61,10.258
50.31,-74.61,8.811
50.31,-74.61,9.821
50.31,-74.61,9.937
50.31,-74.61,10.44
50.31,-74.61,10.005
50.31,-74.61,9.829
50.36,-74.46,10.035
50.36,-74.46,9.259
50.36,-74.46,9.905
50.36,-74.46,10.065
50.36,-74.46,9.375
50.36,-74.46,9.375
50.36,-74.46,10.177
50.36,-74.46,9.564
50.36,-74.46,9.849
50.36,-74.46,9.567
50.36,-74.46,8.992
50.36,-74.46,9.529
50.36,-74.46,10.465
50.36,-74.46,10.011
50.36,-74.46,10.256
50.36,-74.46,9.508
50.36,-74.46,9.591
50.36,-74.46,9.902
50.36,-74.46,10.537
50.36,-74.46,9.632
50.36,-74.46,9.612
50.36,-74.46,9.825
50.36,-74.46,10.11
50.36,-74.46,10.082
50.36,-74.46,8.63
50.36,-74.46,9.644
50.36,-74.46,9.759
50.36,-74.46,10.264
50.36,-74.46,9.828
50.36,-74.46,9.651
50.36,-74.46,10.027
50.36,-74.46,9.252
50.36,-74.46,9.898
50.36,-74.46,10.057
50.36,-74.46,9.367
50.36,-74.46,9.368
50.36,-74.46,10.169
50.36,-74.46,9.556
50.36,-74.46,9.842
50.36,-74.46,9.56
50.36,-74.46,8.984
50.36,-74.46,9.521
50.36,-74.46,10.458
50.36,-74.46,10.003
50.36,-74.46,10.248
50.36,-74.46,9.501
50.36,-74.46,9.583
50.36,-74.46,9.894
50.36,-74.46,10.529
50.36,-74.46,9.625
50.36,-74.46,9.604
50.36,-74.46,9.817
50.36,-74.46,10.103
50.36,-74.46,10.074
50.36,-74.46,8.622
50.36,-74.46,9.636
50.36,-74.46,9.751
50.36,-74.46,10.256
50.36,-74.46,9.82
50.36,-74.46,9.643
50.36,-74.46,10.02
50.36,-74.46,9.244
50.36,-74.46,9.89
50.36,-74.46,10.05
50.36,-74.46,9.36
50.36,-74.46,9.36
50.36,-74.46,10.162
50.36,-74.46,9.549
50.36,-74.46,9.834
50.36,-74.46,9.552
50.36,-74.46,8.977
50.36,-74.46,9.514
50.36,-74.46,10.45
50.36,-74.46,9.996
50.36,-74.46,10.241
50.36,-74.46,9.493
50.36,-74.46,9.576
50.36,-74.46,9.887
50.36,-74.46,10.522
50.36,-74.46,9.617
50.36,-74.46,9.596
50.36,-74.46,9.81
50.36,-74.46,10.095
50.36,-74.46,10.067
50.36,-74.46,8.614
50.36,-74.46,9.628
50.36,-74.46,9.744
50.36,-74.46,10.249
50.36,-74.46,9.812
50.36,-74.46,9.636
50.35,-74.46,10.011
50.35,-74.46,9.236
50.35,-74.46,9.882
50.35,-74.46,10.041
50.35,-74.46,9.352
50.35,-74.46,9.352
50.35,-74.46,10.153
50.35,-74.46,9.541
50.35,-74.46,9.826
50.35,-74.46,9.544
50.35,-74.46,8.968
50.35,-74.46,9.505
50.35,-74.46,10.442
50.35,-74.46,9.987
50.35,-74.46,10.232
50.35,-74.46,9.485
50.35,-74.46,9.568
50.35,-74.46,9.878
50.35,-74.46,10.513
50.35,-74.46,9.609
50.35,-74.46,9.588
50.35,-74.46,9.801
50.35,-74.46,10.086
50.35,-74.46,10.058
50.35,-74.46,8.607
50.35,-74.46,9.62
50.35,-74.46,9.735
50.35,-74.46,10.24
50.35,-74.46,9.804
50.35,-74.46,9.628
50.35,-74.46,10.003
50.35,-74.46,9.228
50.35,-74.46,9.874
50.35,-74.46,10.034
50.35,-74.46,9.344
50.35,-74.46,9.345
50.35,-74.46,10.145
50.35,-74.46,9.533
50.35,-74.46,9.818
50.35,-74.46,9.537
50.35,-74.46,8.96
50.35,-74.46,9.498
50.35,-74.46,10.434
50.35,-74.46,9.98
50.35,-74.46,10.225
50.35,-74.46,9.477
50.35,-74.46,9.56
50.35,-74.46,9.871
50.35,-74.46,10.505
50.35,-74.46,9.601
50.35,-74.46,9.58
50.35,-74.46,9.793
50.35,-74.46,10.079
50.35,-74.46,10.051
50.35,-74.46,8.599
50.35,-74.46,9.612
50.35,-74.46,9.728
50.35,-74.46,10.233
50.35,-74.46,9.796
50.35,-74.46,9.62
50.24,-75.33,10.486
50.24,-75.33,9.76
50.24,-75.33,10.374
50.24,-75.33,10.521
50.24,-75.33,9.86
50.24,-75.33,9.857
50.24,-75.33,10.615
50.24,-75.33,10.029
50.24,-75.33,10.315
50.24,-75.33,10.04
50.24,-75.33,9.496
50.24,-75.33,10.016
50.24,-75.33,10.913
50.24,-75.33,10.453
50.24,-75.33,10.686
50.24,-75.33,9.991
50.24,-75.33,10.058
50.24,-75.33,10.366
50.24,-75.33,10.979
50.24,-75.33,10.105
50.24,-75.33,10.078
50.24,-75.33,10.283
50.24,-75.33,10.543
50.24,-75.33,10.53
50.24,-75.33,9.159
50.24,-75.33,10.12
50.24,-75.33,10.241
50.24,-75.33,10.722
50.24,-75.33,10.295
50.24,-75.33,10.13
50.23,-75.33,10.495
50.23,-75.33,9.77
50.23,-75.33,10.383
50.23,-75.33,10.53
50.23,-75.33,9.87
50.23,-75.33,9.866
50.23,-75.33,10.624
50.23,-75.33,10.038
50.23,-75.33,10.324
50.23,-75.33,10.05
50.23,-75.33,9.505
50.23,-75.33,10.025
50.23,-75.33,10.922
50.23,-75.33,10.463
50.23,-75.33,10.695
50.23,-75.33,10
50.23,-75.33,10.068
50.23,-75.33,10.375
50.23,-75.33,10.988
50.23,-75.33,10.115
50.23,-75.33,10.088
50.23,-75.33,10.292
50.23,-75.33,10.552
50.23,-75.33,10.539
50.23,-75.33,9.168
50.23,-75.33,10.13
50.23,-75.33,10.25
50.23,-75.33,10.731
50.23,-75.33,10.304
50.23,-75.33,10.139
50.23,-75.33,10.495
50.23,-75.33,9.77
50.23,-75.33,10.383
50.23,-75.33,10.53
50.23,-75.33,9.87
50.23,-75.33,9.866
50.23,-75.33,10.624
50.23,-75.33,10.038
50.23,-75.33,10.324
50.23,-75.33,10.05
50.23,-75.33,9.505
50.23,-75.33,10.025
50.23,-75.33,10.922
50.23,-75.33,10.463
50.23,-75.33,10.695
50.23,-75.33,10
50.23,-75.33,10.068
50.23,-75.33,10.375
50.23,-75.33,10.988
50.23,-75.33,10.115
50.23,-75.33,10.088
50.23,-75.33,10.292
50.23,-75.33,10.552
50.23,-75.33,10.539
50.23,-75.33,9.168
50.23,-75.33,10.13
50.23,-75.33,10.25
50.23,-75.33,10.731
50.23,-75.33,10.304
50.23,-75.33,10.139
50.23,-75.33,10.487
50.23,-75.33,9.761
50.23,-75.33,10.375
50.23,-75.33,10.522
50.23,-75.33,9.861
50.23,-75.33,9.858
50.23,-75.33,10.616
50.23,-75.33,10.03
50.23,-75.33,10.315
50.23,-75.33,10.041
50.23,-75.33,9.497
50.23,-75.33,10.017
50.23,-75.33,10.914
50.23,-75.33,10.454
50.23,-75.33,10.687
50.23,-75.33,9.992
50.23,-75.33,10.059
50.23,-75.33,10.366
50.23,-75.33,10.98
50.23,-75.33,10.106
50.23,-75.33,10.079
50.23,-75.33,10.283
50.23,-75.33,10.543
50.23,-75.33,10.531
50.23,-75.33,9.16
50.23,-75.33,10.121
50.23,-75.33,10.242
50.23,-75.33,10.722
50.23,-75.33,10.296
50.23,-75.33,10.131
50.17,-75.35,10.535
50.17,-75.35,9.81
50.17,-75.35,10.423
50.17,-75.35,10.57
50.17,-75.35,9.91
50.17,-75.35,9.907
50.17,-75.35,10.664
50.17,-75.35,10.078
50.17,-75.35,10.364
50.17,-75.35,10.09
50.17,-75.35,9.546
50.17,-75.35,10.066
50.17,-75.35,10.962
50.17,-75.35,10.503
50.17,-75.35,10.735
50.17,-75.35,10.041
50.17,-75.35,10.108
50.17,-75.35,10.415
50.17,-75.35,11.028
50.17,-75.35,10.155
50.17,-75.35,10.128
50.17,-75.35,10.332
50.17,-75.35,10.592
50.17,-75.35,10.579
50.17,-75.35,9.209
50.17,-75.35,10.17
50.17,-75.35,10.29
50.17,-75.35,10.771
50.17,-75.35,10.344
50.17,-75.35,10.179
50.17,-75.34,10.501
50.17,-75.34,9.776
50.17,-75.34,10.389
50.17,-75.34,10.536
50.17,-75.34,9.876
50.17,-75.34,9.873
50.17,-75.34,10.63
50.17,-75.34,10.044
50.17,-75.34,10.33
50.17,-75.34,10.056
50.17,-75.34,9.512
50.17,-75.34,10.032
50.17,-75.34,10.928
50.17,-75.34,10.469
50.17,-75.34,10.701
50.17,-75.34,10.007
50.17,-75.34,10.074
50.17,-75.34,10.381
50.17,-75.34,10.994
50.17,-75.34,10.121
50.17,-75.34,10.094
50.17,-75.34,10.297
50.17,-75.34,10.557
50.17,-75.34,10.545
50.17,-75.34,9.175
50.17,-75.34,10.136
50.17,-75.34,10.256
50.17,-75.34,10.736
50.17,-75.34,10.31
50.17,-75.34,10.146
50.17,-75.14,10.554
50.17,-75.14,9.831
50.17,-75.14,10.443
50.17,-75.14,10.59
50.17,-75.14,9.931
50.17,-75.14,9.927
50.17,-75.14,10.683
50.17,-75.14,10.099
50.17,-75.14,10.384
50.17,-75.14,10.111
50.17,-75.14,9.568
50.17,-75.14,10.086
50.17,-75.14,10.98
50.17,-75.14,10.522
50.17,-75.14,10.754
50.17,-75.14,10.061
50.17,-75.14,10.128
50.17,-75.14,10.435
50.17,-75.14,11.046
50.17,-75.14,10.175
50.17,-75.14,10.148
50.17,-75.14,10.352
50.17,-75.14,10.611
50.17,-75.14,10.598
50.17,-75.14,9.232
50.17,-75.14,10.19
50.17,-75.14,10.31
50.17,-75.14,10.789
50.17,-75.14,10.364
50.17,-75.14,10.2
50.18,-74.99,10.568
50.18,-74.99,9.847
50.18,-74.99,10.457
50.18,-74.99,10.603
50.18,-74.99,9.947
50.18,-74.99,9.943
50.18,-74.99,10.697
50.18,-74.99,10.114
50.18,-74.99,10.398
50.18,-74.99,10.126
50.18,-74.99,9.585
50.18,-74.99,10.102
50.18,-74.99,10.993
50.18,-74.99,10.536
50.18,-74.99,10.768
50.18,-74.99,10.077
50.18,-74.99,10.143
50.18,-74.99,10.449
50.18,-74.99,11.058
50.18,-74.99,10.19
50.18,-74.99,10.164
50.18,-74.99,10.367
50.18,-74.99,10.625
50.18,-74.99,10.612
50.18,-74.99,9.25
50.18,-74.99,10.205
50.18,-74.99,10.325
50.18,-74.99,10.803
50.18,-74.99,10.379
50.18,-74.99,10.214
50.13,-74.95,10.634
50.13,-74.95,9.915
50.13,-74.95,10.524
50.13,-74.95,10.669
50.13,-74.95,10.014
50.13,-74.95,10.01
50.13,-74.95,10.763
50.13,-74.95,10.181
50.13,-74.95,10.465
50.13,-74.95,10.193
50.13,-74.95,9.653
50.13,-74.95,10.169
50.13,-74.95,11.058
50.13,-74.95,10.602
50.13,-74.95,10.833
50.13,-74.95,10.144
50.13,-74.95,10.21
50.13,-74.95,10.516
50.13,-74.95,11.123
50.13,-74.95,10.257
50.13,-74.95,10.231
50.13,-74.95,10.433
50.13,-74.95,10.691
50.13,-74.95,10.678
50.13,-74.95,9.319
50.13,-74.95,10.272
50.13,-74.95,10.391
50.13,-74.95,10.868
50.13,-74.95,10.445
50.13,-74.95,10.281
50.14,-74.96,10.644
50.14,-74.96,9.924
50.14,-74.96,10.533
50.14,-74.96,10.678
50.14,-74.96,10.023
50.14,-74.96,10.019
50.14,-74.96,10.772
50.14,-74.96,10.19
50.14,-74.96,10.473
50.14,-74.96,10.201
50.14,-74.96,9.663
50.14,-74.96,10.178
50.14,-74.96,11.067
50.14,-74.96,10.611
50.14,-74.96,10.843
50.14,-74.96,10.153
50.14,-74.96,10.219
50.14,-74.96,10.525
50.14,-74.96,11.133
50.14,-74.96,10.266
50.14,-74.96,10.24
50.14,-74.96,10.443
50.14,-74.96,10.701
50.14,-74.96,10.687
50.14,-74.96,9.327
50.14,-74.96,10.281
50.14,-74.96,10.4
50.14,-74.96,10.878
50.14,-74.96,10.454
50.14,-74.96,10.29
50.14,-74.83,10.574
50.14,-74.83,9.856
50.14,-74.83,10.464
50.14,-74.83,10.609
50.14,-74.83,9.955
50.14,-74.83,9.952
50.14,-74.83,10.703
50.14,-74.83,10.122
50.14,-74.83,10.405
50.14,-74.83,10.133
50.14,-74.83,9.596
50.14,-74.83,10.11
50.14,-74.83,10.997
50.14,-74.83,10.542
50.14,-74.83,10.773
50.14,-74.83,10.085
50.14,-74.83,10.151
50.14,-74.83,10.456
50.14,-74.83,11.062
50.14,-74.83,10.198
50.14,-74.83,10.172
50.14,-74.83,10.374
50.14,-74.83,10.631
50.14,-74.83,10.618
50.14,-74.83,9.262
50.14,-74.83,10.213
50.14,-74.83,10.332
50.14,-74.83,10.808
50.14,-74.83,10.386
50.14,-74.83,10.222
50.12,-74.55,10.476
50.12,-74.55,9.711
50.12,-74.55,10.349
50.12,-74.55,10.506
50.12,-74.55,9.825
50.12,-74.55,9.826
50.12,-74.55,10.616
50.12,-74.55,10.012
50.12,-74.55,10.294
50.12,-74.55,10.015
50.12,-74.55,9.445
50.12,-74.55,9.977
50.12,-74.55,10.902
50.12,-74.55,10.453
50.12,-74.55,10.695
50.12,-74.55,9.956
50.12,-74.55,10.039
50.12,-74.55,10.345
50.12,-74.55,10.972
50.12,-74.55,10.079
50.12,-74.55,10.058
50.12,-74.55,10.267
50.12,-74.55,10.549
50.12,-74.55,10.522
50.12,-74.55,9.088
