Latitude,Longitude,Tmin
50.14,-74.96,14.854
50.14,-74.96,15.055
50.14,-74.96,14.805
50.14,-74.96,15.036
50.14,-74.96,14.518
50.14,-74.96,14.888
50.14,-74.96,14.274
50.14,-74.96,14.815
50.14,-74.96,14.697
50.14,-74.96,15.407
50.14,-74.96,15.515
50.14,-74.96,15.038
50.14,-74.96,15.2
50.14,-74.96,15.367
50.14,-74.96,14.732
50.14,-74.96,15.295
50.14,-74.96,14.641
50.14,-74.96,15.704
50.14,-74.96,15.483
50.14,-74.96,15.407
50.14,-74.96,15.824
50.14,-74.96,15.148
50.14,-74.96,15.132
50.14,-74.96,15.188
50.14,-74.96,15.171
50.14,-74.96,14.944
50.14,-74.96,14.961
50.14,-74.83,14.898
50.14,-74.83,15.13
50.14,-74.83,14.839
50.14,-74.83,14.792
50.14,-74.83,14.993
50.14,-74.83,14.744
50.14,-74.83,14.974
50.14,-74.83,14.457
50.14,-74.83,14.826
50.14,-74.83,14.214
50.14,-74.83,14.753
50.14,-74.83,14.635
50.14,-74.83,15.343
50.14,-74.83,15.451
50.14,-74.83,14.976
50.14,-74.83,15.138
50.14,-74.83,15.303
50.14,-74.83,14.671
50.14,-74.83,15.232
50.14,-74.83,14.579
50.14,-74.83,15.64
50.14,-74.83,15.419
50.14,-74.83,15.343
50.14,-74.83,15.759
50.14,-74.83,15.086
50.14,-74.83,15.069
50.14,-74.83,15.126
50.14,-74.83,15.108
50.14,-74.83,14.882
50.14,-74.83,14.898
50.12,-74.55,14.803
50.12,-74.55,15.041
50.12,-74.55,14.717
50.12,-74.55,14.678
50.12,-74.55,14.884
50.12,-74.55,14.622
50.12,-74.55,14.862
50.12,-74.55,14.323
50.12,-74.55,14.707
50.12,-74.55,14.057
50.12,-74.55,14.64
50.12,-74.55,14.502
50.12,-74.55,15.236
50.12,-74.55,15.364
50.12,-74.55,14.861
50.12,-74.55,15.037
50.12,-74.55,15.203
50.12,-74.55,14.552
50.12,-74.55,15.126
50.12,-74.55,14.452
50.12,-74.55,15.541
50.12,-74.55,15.323
50.12,-74.55,15.258
50.12,-74.55,15.677
