Latitude,Longitude,TotalPrecipitation (mm)
50.46,-74.42,164.139
50.46,-74.42,123
50.46,-74.42,142.559
50.45,-74.42,134.245
50.45,-74.42,158.716
50.45,-74.42,128.98
50.45,-74.42,140.167
50.45,-74.42,126.062
50.45,-74.42,128.482
50.45,-74.42,127.017
50.45,-74.42,96.26
50.45,-74.42,154.289
50.45,-74.42,144.852
50.45,-74.42,103.133
50.45,-74.42,145.17
50.45,-74.42,129.992
50.45,-74.42,151.663
50.45,-74.42,140.378
50.45,-74.42,114.206
50.45,-74.42,142.923
50.45,-74.42,135.694
50.45,-74.42,162.196
50.45,-74.42,135.69
50.45,-74.42,125.18
50.45,-74.42,156.557
50.45,-74.42,148.607
50.45,-74.42,142.943
50.45,-74.42,164.279
50.45,-74.42,150.551
50.45,-74.42,143.239
50.45,-74.42,164.243
50.45,-74.42,123.067
50.45,-74.42,142.643
50.35,-74.68,136.984
50.35,-74.68,161.335
50.35,-74.68,132.044
50.35,-74.68,142.821
50.35,-74.68,129
50.35,-74.68,131.427
50.35,-74.68,130.085
50.35,-74.68,99.293
50.35,-74.68,157.05
50.35,-74.68,147.656
50.35,-74.68,106.059
50.35,-74.68,147.947
50.35,-74.68,133.017
50.35,-74.68,154.382
50.35,-74.68,143.225
50.35,-74.68,117.228
50.35,-74.68,145.856
50.35,-74.68,138.487
50.35,-74.68,164.861
50.35,-74.68,138.559
50.35,-74.68,128.226
50.35,-74.68,159.134
50.35,-74.68,151.098
50.35,-74.68,145.654
50.35,-74.68,166.802
50.35,-74.68,153.141
50.35,-74.68,145.904
50.35,-74.68,166.792
50.35,-74.68,126.11
50.35,-74.68,145.454
50.36,-74.69,136.948
50.36,-74.69,161.264
50.36,-74.69,132.027
50.36,-74.69,142.773
50.36,-74.69,128.982
50.36,-74.69,131.406
50.36,-74.69,130.07
50.36,-74.69,99.313
50.36,-74.69,156.99
50.36,-74.69,147.609
50.36,-74.69,106.066
50.36,-74.69,147.899
50.36,-74.69,132.997
50.36,-74.69,154.324
50.36,-74.69,143.185
50.36,-74.69,117.227
50.36,-74.69,145.817
50.36,-74.69,138.45
50.36,-74.69,164.788
50.36,-74.69,138.526
50.36,-74.69,128.212
50.36,-74.69,159.064
50.36,-74.69,151.033
50.36,-74.69,145.605
50.36,-74.69,166.721
50.36,-74.69,153.079
50.36,-74.69,145.853
50.36,-74.69,166.712
50.36,-74.69,126.098
50.36,-74.69,145.41
50.36,-74.69,136.944
50.36,-74.69,161.258
50.36,-74.69,132.023
50.36,-74.69,142.768
50.36,-74.69,128.978
50.36,-74.69,131.402
50.36,-74.69,130.067
50.36,-74.69,99.311
50.36,-74.69,156.984
50.36,-74.69,147.604
50.36,-74.69,106.064
50.36,-74.69,147.894
50.36,-74.69,132.993
50.36,-74.69,154.318
50.36,-74.69,143.181
50.36,-74.69,117.224
50.36,-74.69,145.812
50.36,-74.69,138.446
50.36,-74.69,164.782
50.36,-74.69,138.522
50.36,-74.69,128.209
50.36,-74.69,159.058
50.36,-74.69,151.028
50.36,-74.69,145.601
50.36,-74.69,166.714
50.36,-74.69,153.073
50.36,-74.69,145.848
50.36,-74.69,166.705
50.36,-74.69,126.095
50.36,-74.69,145.405
50.36,-74.69,136.851
50.36,-74.69,161.124
50.36,-74.69,131.949
50.36,-74.69,142.663
50.36,-74.69,128.904
50.36,-74.69,131.325
50.36,-74.69,129.996
50.36,-74.69,99.284
50.36,-74.69,156.861
50.36,-74.69,147.497
50.36,-74.69,106.023
50.36,-74.69,147.785
50.36,-74.69,132.916
50.36,-74.69,154.198
50.36,-74.69,143.082
50.36,-74.69,117.17
50.36,-74.69,145.713
50.36,-74.69,138.352
50.36,-74.69,164.644
50.36,-74.69,138.431
50.36,-74.69,128.14
50.36,-74.69,158.925
50.36,-74.69,150.902
50.36,-74.69,145.493
50.36,-74.69,166.578
50.36,-74.69,152.95
50.36,-74.69,145.738
50.36,-74.69,166.56
50.36,-74.69,126.028
50.36,-74.69,145.302
50.35,-74.67,136.948
50.35,-74.67,161.294
50.35,-74.67,132.007
50.35,-74.67,142.783
50.35,-74.67,128.965
50.35,-74.67,131.391
50.35,-74.67,130.048
50.35,-74.67,99.262
50.35,-74.67,157.009
50.35,-74.67,147.617
50.35,-74.67,106.027
50.35,-74.67,147.908
50.35,-74.67,132.98
50.35,-74.67,154.342
50.35,-74.67,143.187
50.35,-74.67,117.194
50.35,-74.67,145.817
50.35,-74.67,138.45
50.35,-74.67,164.819
50.35,-74.67,138.522
50.35,-74.67,128.189
50.35,-74.67,159.093
50.35,-74.67,151.059
50.35,-74.67,145.616
50.35,-74.67,166.76
50.35,-74.67,153.102
50.35,-74.67,145.866
50.35,-74.67,166.75
50.35,-74.67,126.074
50.35,-74.67,145.415
50.35,-74.67,136.948
50.35,-74.67,161.294
50.35,-74.67,132.007
50.35,-74.67,142.784
50.35,-74.67,128.965
50.35,-74.67,131.391
50.35,-74.67,130.049
50.35,-74.67,99.262
50.35,-74.67,157.009
50.35,-74.67,147.617
50.35,-74.67,106.028
50.35,-74.67,147.909
50.35,-74.67,132.98
50.35,-74.67,154.343
50.35,-74.67,143.187
50.35,-74.67,117.194
50.35,-74.67,145.817
50.35,-74.67,138.45
50.35,-74.67,164.82
50.35,-74.67,138.522
50.35,-74.67,128.19
50.35,-74.67,159.094
50.35,-74.67,151.059
50.35,-74.67,145.616
50.35,-74.67,166.761
50.35,-74.67,153.102
50.35,-74.67,145.866
50.35,-74.67,166.751
50.35,-74.67,126.075
50.35,-74.67,145.416
50.34,-74.67,137.017
50.34,-74.67,161.401
50.34,-74.67,132.057
50.34,-74.67,142.864
50.34,-74.67,129.016
50.34,-74.67,131.445
50.34,-74.67,130.096
50.34,-74.67,99.269
50.34,-74.67,157.105
50.34,-74.67,147.698
50.34,-74.67,106.048
50.34,-74.67,147.991
50.34,-74.67,133.033
50.34,-74.67,154.436
50.34,-74.67,143.26
50.34,-74.67,117.226
50.34,-74.67,145.891
50.34,-74.67,138.519
50.34,-74.67,164.93
50.34,-74.67,138.588
50.34,-74.67,128.235
50.34,-74.67,159.2
50.34,-74.67,151.158
50.34,-74.67,145.698
50.34,-74.67,166.879
50.34,-74.67,153.199
50.34,-74.67,145.95
50.34,-74.67,166.868
50.34,-74.67,126.118
50.34,-74.67,145.493
50.34,-74.67,137.015
50.34,-74.67,161.398
50.34,-74.67,132.055
50.34,-74.67,142.862
50.34,-74.67,129.014
50.34,-74.67,131.443
50.34,-74.67,130.094
50.34,-74.67,99.268
50.34,-74.67,157.102
50.34,-74.67,147.696
50.34,-74.67,106.047
50.34,-74.67,147.989
50.34,-74.67,133.031
50.34,-74.67,154.433
50.34,-74.67,143.258
50.34,-74.67,117.224
50.34,-74.67,145.888
50.34,-74.67,138.517
50.34,-74.67,164.926
50.34,-74.67,138.586
50.34,-74.67,128.233
50.34,-74.67,159.196
50.34,-74.67,151.155
50.34,-74.67,145.695
50.34,-74.67,166.875
50.34,-74.67,153.196
50.34,-74.67,145.948
50.34,-74.67,166.864
50.34,-74.67,126.116
50.34,-74.67,145.491
50.34,-74.67,137.012
50.34,-74.67,161.394
50.34,-74.67,132.053
50.34,-74.67,142.859
50.34,-74.67,129.011
50.34,-74.67,131.441
50.34,-74.67,130.091
50.34,-74.67,99.267
50.34,-74.67,157.098
50.34,-74.67,147.693
50.34,-74.67,106.045
50.34,-74.67,147.986
50.34,-74.67,133.029
50.34,-74.67,154.43
50.34,-74.67,143.255
50.34,-74.67,117.222
50.34,-74.67,145.885
50.34,-74.67,138.514
50.34,-74.67,164.922
50.34,-74.67,138.583
50.34,-74.67,128.231
50.34,-74.67,159.193
50.34,-74.67,151.15
50.34,-74.67,145.692
50.34,-74.67,166.871
50.34,-74.67,153.193
50.34,-74.67,145.944
50.34,-74.67,166.86
50.34,-74.67,126.114
50.34,-74.67,145.488
50.32,-74.59,136.83
50.32,-74.59,161.235
50.32,-74.59,131.827
50.32,-74.59,142.682
50.32,-74.59,128.796
50.32,-74.59,131.226
50.32,-74.59,129.864
50.32,-74.59,99.021
50.32,-74.59,156.921
50.32,-74.59,147.505
50.32,-74.59,105.815
50.32,-74.59,147.8
50.32,-74.59,132.807
50.32,-74.59,154.255
50.32,-74.59,143.059
50.32,-74.59,116.99
50.32,-74.59,145.683
50.32,-74.59,138.321
50.32,-74.59,164.761
50.32,-74.59,138.382
50.32,-74.59,128.004
50.32,-74.59,159.036
50.32,-74.59,150.997
50.32,-74.59,145.512
50.32,-74.59,166.734
50.32,-74.59,153.03
50.32,-74.59,145.769
50.32,-74.59,166.712
50.32,-74.59,125.876
50.32,-74.59,145.297
50.32,-74.6,136.883
50.32,-74.6,161.298
50.32,-74.6,131.878
50.32,-74.6,142.738
50.32,-74.6,128.846
50.32,-74.6,131.277
50.32,-74.6,129.914
50.32,-74.6,99.059
50.32,-74.6,156.982
50.32,-74.6,147.558
50.32,-74.6,105.855
50.32,-74.6,147.857
50.32,-74.6,132.859
50.32,-74.6,154.315
50.32,-74.6,143.115
50.32,-74.6,117.035
50.32,-74.6,145.739
50.32,-74.6,138.374
50.32,-74.6,164.825
50.32,-74.6,138.436
50.32,-74.6,128.054
50.32,-74.6,159.098
50.32,-74.6,151.057
50.32,-74.6,145.569
50.32,-74.6,166.799
50.32,-74.6,153.09
50.32,-74.6,145.826
50.32,-74.6,166.777
50.32,-74.6,125.924
50.32,-74.6,145.354
50.31,-74.6,136.949
50.31,-74.6,161.403
50.31,-74.6,131.923
50.31,-74.6,142.816
50.31,-74.6,128.893
50.31,-74.6,131.327
50.31,-74.6,129.957
50.31,-74.6,99.061
50.31,-74.6,157.075
50.31,-74.6,147.636
50.31,-74.6,105.871
50.31,-74.6,147.937
50.31,-74.6,132.907
50.31,-74.6,154.406
50.31,-74.6,143.185
50.31,-74.6,117.062
50.31,-74.6,145.809
50.31,-74.6,138.44
50.31,-74.6,164.933
50.31,-74.6,138.498
50.31,-74.6,128.095
50.31,-74.6,159.201
50.31,-74.6,151.153
50.31,-74.6,145.648
50.31,-74.6,166.915
50.31,-74.6,153.185
50.31,-74.6,145.908
50.31,-74.6,166.892
50.31,-74.6,125.963
50.31,-74.6,145.429
50.31,-74.61,136.988
50.31,-74.61,161.448
50.31,-74.61,131.961
50.31,-74.61,142.856
50.31,-74.61,128.93
50.31,-74.61,131.365
50.31,-74.61,129.994
50.31,-74.61,99.091
50.31,-74.61,157.119
50.31,-74.61,147.678
50.31,-74.61,105.903
50.31,-74.61,147.979
50.31,-74.61,132.946
50.31,-74.61,154.449
50.31,-74.61,143.225
50.31,-74.61,117.096
50.31,-74.61,145.851
50.31,-74.61,138.479
50.31,-74.61,164.978
50.31,-74.61,138.538
50.31,-74.61,128.132
50.31,-74.61,159.245
50.31,-74.61,151.195
50.31,-74.61,145.689
50.31,-74.61,166.961
50.31,-74.61,153.227
50.31,-74.61,145.948
50.31,-74.61,166.938
50.31,-74.61,126
50.31,-74.61,145.47
50.36,-74.46,136.015
50.36,-74.46,160.142
50.36,-74.46,131.128
50.36,-74.46,141.787
50.36,-74.46,128.102
50.36,-74.46,130.509
50.36,-74.46,129.186
50.36,-74.46,98.652
50.36,-74.46,155.902
50.36,-74.46,146.591
50.36,-74.46,105.355
50.36,-74.46,146.878
50.36,-74.46,132.09
50.36,-74.46,153.254
50.36,-74.46,142.2
50.36,-74.46,116.435
50.36,-74.46,144.814
50.36,-74.46,137.499
50.36,-74.46,163.641
50.36,-74.46,137.575
50.36,-74.46,127.341
50.36,-74.46,157.957
50.36,-74.46,149.982
50.36,-74.46,144.6
50.36,-74.46,165.567
50.36,-74.46,152.016
50.36,-74.46,144.845
50.36,-74.46,165.548
50.36,-74.46,125.231
50.36,-74.46,144.408
50.36,-74.46,136.018
50.36,-74.46,160.146
50.36,-74.46,131.13
50.36,-74.46,141.79
50.36,-74.46,128.105
50.36,-74.46,130.512
50.36,-74.46,129.188
50.36,-74.46,98.653
50.36,-74.46,155.906
50.36,-74.46,146.594
50.36,-74.46,105.356
50.36,-74.46,146.881
50.36,-74.46,132.092
50.36,-74.46,153.257
50.36,-74.46,142.203
50.36,-74.46,116.437
50.36,-74.46,144.817
50.36,-74.46,137.502
50.36,-74.46,163.645
50.36,-74.46,137.578
50.36,-74.46,127.343
50.36,-74.46,157.961
50.36,-74.46,149.986
50.36,-74.46,144.603
50.36,-74.46,165.571
50.36,-74.46,152.02
50.36,-74.46,144.848
50.36,-74.46,165.553
50.36,-74.46,125.233
50.36,-74.46,144.411
50.36,-74.46,136.021
50.36,-74.46,160.149
50.36,-74.46,131.132
50.36,-74.46,141.793
50.36,-74.46,128.107
50.36,-74.46,130.514
50.36,-74.46,129.19
50.36,-74.46,98.654
50.36,-74.46,155.909
50.36,-74.46,146.597
50.36,-74.46,105.357
50.36,-74.46,146.884
50.36,-74.46,132.094
50.36,-74.46,153.261
50.36,-74.46,142.206
50.36,-74.46,116.438
50.36,-74.46,144.82
50.36,-74.46,137.504
50.36,-74.46,163.649
50.36,-74.46,137.581
50.36,-74.46,127.345
50.36,-74.46,157.965
50.36,-74.46,149.989
50.36,-74.46,144.606
50.36,-74.46,165.575
50.36,-74.46,152.023
50.36,-74.46,144.851
50.36,-74.46,165.557
50.36,-74.46,125.235
50.36,-74.46,144.414
50.35,-74.46,136.08
50.35,-74.46,160.248
50.35,-74.46,131.171
50.35,-74.46,141.865
50.35,-74.46,128.147
50.35,-74.46,130.557
50.35,-74.46,129.226
50.35,-74.46,98.649
50.35,-74.46,155.995
50.35,-74.46,146.668
50.35,-74.46,105.366
50.35,-74.46,146.957
50.35,-74.46,132.136
50.35,-74.46,153.345
50.35,-74.46,142.269
50.35,-74.46,116.458
50.35,-74.46,144.883
50.35,-74.46,137.564
50.35,-74.46,163.75
50.35,-74.46,137.637
50.35,-74.46,127.379
50.35,-74.46,158.062
50.35,-74.46,150.08
50.35,-74.46,144.679
50.35,-74.46,165.685
50.35,-74.46,152.112
50.35,-74.46,144.926
50.35,-74.46,165.666
50.35,-74.46,125.267
50.35,-74.46,144.482
50.35,-74.46,136.082
50.35,-74.46,160.25
50.35,-74.46,131.172
50.35,-74.46,141.867
50.35,-74.46,128.148
50.35,-74.46,130.558
50.35,-74.46,129.227
50.35,-74.46,98.65
50.35,-74.46,155.997
50.35,-74.46,146.67
50.35,-74.46,105.367
50.35,-74.46,146.959
50.35,-74.46,132.137
50.35,-74.46,153.347
50.35,-74.46,142.271
50.35,-74.46,116.46
50.35,-74.46,144.885
50.35,-74.46,137.565
50.35,-74.46,163.752
50.35,-74.46,137.639
50.35,-74.46,127.38
50.35,-74.46,158.064
50.35,-74.46,150.082
50.35,-74.46,144.681
50.35,-74.46,165.687
50.35,-74.46,152.113
50.35,-74.46,144.928
50.35,-74.46,165.668
50.35,-74.46,125.269
50.35,-74.46,144.484
50.24,-75.33,136.443
50.24,-75.33,160.162
50.24,-75.33,131.848
50.24,-75.33,142.072
50.24,-75.33,128.77
50.24,-75.33,131.15
50.24,-75.33,129.935
50.24,-75.33,99.766
50.24,-75.33,156.08
50.24,-75.33,146.921
50.24,-75.33,106.307
50.24,-75.33,147.187
50.24,-75.33,132.78
50.24,-75.33,153.447
50.24,-75.33,142.619
50.24,-75.33,117.316
50.24,-75.33,145.262
50.24,-75.33,137.939
50.24,-75.33,163.649
50.24,-75.33,138.07
50.24,-75.33,128.097
50.24,-75.33,157.977
50.24,-75.33,150.04
50.24,-75.33,144.89
50.24,-75.33,165.444
50.24,-75.33,152.122
50.24,-75.33,145.097
50.24,-75.33,165.449
50.24,-75.33,126.007
50.24,-75.33,144.773
50.23,-75.33,136.566
50.23,-75.33,160.323
50.23,-75.33,131.956
50.23,-75.33,142.205
50.23,-75.33,128.876
50.23,-75.33,131.26
50.23,-75.33,130.04
50.23,-75.33,99.828
50.23,-75.33,156.231
50.23,-75.33,147.058
50.23,-75.33,106.382
50.23,-75.33,147.324
50.23,-75.33,132.89
50.23,-75.33,153.595
50.23,-75.33,142.748
50.23,-75.33,117.404
50.23,-75.33,145.393
50.23,-75.33,138.062
50.23,-75.33,163.813
50.23,-75.33,138.192
50.23,-75.33,128.2
50.23,-75.33,158.135
50.23,-75.33,150.189
50.23,-75.33,145.026
50.23,-75.33,165.614
50.23,-75.33,152.271
50.23,-75.33,145.234
50.23,-75.33,165.619
50.23,-75.33,126.107
50.23,-75.33,144.906
50.23,-75.33,136.566
50.23,-75.33,160.323
50.23,-75.33,131.956
50.23,-75.33,142.205
50.23,-75.33,128.876
50.23,-75.33,131.26
50.23,-75.33,130.04
50.23,-75.33,99.828
50.23,-75.33,156.231
50.23,-75.33,147.058
50.23,-75.33,106.382
50.23,-75.33,147.324
50.23,-75.33,132.89
50.23,-75.33,153.595
50.23,-75.33,142.748
50.23,-75.33,117.404
50.23,-75.33,145.393
50.23,-75.33,138.062
50.23,-75.33,163.813
50.23,-75.33,138.192
50.23,-75.33,128.2
50.23,-75.33,158.135
50.23,-75.33,150.189
50.23,-75.33,145.026
50.23,-75.33,165.614
50.23,-75.33,152.271
50.23,-75.33,145.234
50.23,-75.33,165.619
50.23,-75.33,126.107
50.23,-75.33,144.906
50.23,-75.33,136.571
50.23,-75.33,160.33
50.23,-75.33,131.961
50.23,-75.33,142.211
50.23,-75.33,128.881
50.23,-75.33,131.265
50.23,-75.33,130.044
50.23,-75.33,99.831
50.23,-75.33,156.237
50.23,-75.33,147.064
50.23,-75.33,106.385
50.23,-75.33,147.33
50.23,-75.33,132.895
50.23,-75.33,153.601
50.23,-75.33,142.754
50.23,-75.33,117.408
50.23,-75.33,145.399
50.23,-75.33,138.068
50.23,-75.33,163.816
50.23,-75.33,138.198
50.23,-75.33,128.205
50.23,-75.33,158.142
50.23,-75.33,150.196
50.23,-75.33,145.032
50.23,-75.33,165.622
50.23,-75.33,152.278
50.23,-75.33,145.24
50.23,-75.33,165.626
50.23,-75.33,126.112
50.23,-75.33,144.912
50.17,-75.35,137.151
50.17,-75.35,161.064
50.17,-75.35,132.488
50.17,-75.35,142.832
50.17,-75.35,129.399
50.17,-75.35,131.797
50.17,-75.35,130.559
50.17,-75.35,100.166
50.17,-75.35,156.935
50.17,-75.35,147.703
50.17,-75.35,106.768
50.17,-75.35,147.973
50.17,-75.35,133.43
50.17,-75.35,154.286
50.17,-75.35,143.363
50.17,-75.35,117.85
50.17,-75.35,146.017
50.17,-75.35,138.653
50.17,-75.35,164.567
50.17,-75.35,138.778
50.17,-75.35,128.71
50.17,-75.35,158.866
50.17,-75.35,150.878
50.17,-75.35,145.666
50.17,-75.35,166.405
50.17,-75.35,152.965
50.17,-75.35,145.879
50.17,-75.35,166.398
50.17,-75.35,126.606
50.17,-75.35,145.537
50.17,-75.34,137.238
50.17,-75.34,161.199
50.17,-75.34,132.566
50.17,-75.34,142.939
50.17,-75.34,129.477
50.17,-75.34,131.879
50.17,-75.34,130.635
50.17,-75.34,100.2
50.17,-75.34,157.06
50.17,-75.34,147.812
50.17,-75.34,106.814
50.17,-75.34,148.084
50.17,-75.34,133.502
50.17,-75.34,154.399
50.17,-75.34,143.465
50.17,-75.34,117.908
50.17,-75.34,146.119
50.17,-75.34,138.75
50.17,-75.34,164.706
50.17,-75.34,138.872
50.17,-75.34,128.784
50.17,-75.34,158.999
50.17,-75.34,151.004
50.17,-75.34,145.776
50.17,-75.34,166.541
50.17,-75.34,153.089
50.17,-75.34,145.991
50.17,-75.34,166.542
50.17,-75.34,126.678
50.17,-75.34,145.643
50.17,-75.14,138.676
50.17,-75.14,163.396
50.17,-75.14,133.628
50.17,-75.14,144.607
50.17,-75.14,130.554
50.17,-75.14,133.016
50.17,-75.14,131.64
50.17,-75.14,100.403
50.17,-75.14,159.032
50.17,-75.14,149.496
50.17,-75.14,107.279
50.17,-75.14,149.796
50.17,-75.14,134.62
50.17,-75.14,156.33
50.17,-75.14,144.996
50.17,-75.14,118.6
50.17,-75.14,147.656
50.17,-75.14,140.195
50.17,-75.14,166.963
50.17,-75.14,140.26
50.17,-75.14,129.756
50.17,-75.14,161.167
50.17,-75.14,153.022
50.17,-75.14,147.476
50.17,-75.14,168.952
50.17,-75.14,155.085
50.17,-75.14,147.734
50.17,-75.14,168.94
50.17,-75.14,127.611
50.17,-75.14,147.261
50.18,-74.99,138.819
50.18,-74.99,163.726
50.18,-74.99,133.658
50.18,-74.99,144.811
50.18,-74.99,130.597
50.18,-74.99,133.072
50.18,-74.99,131.657
50.18,-74.99,100.234
50.18,-74.99,159.299
50.18,-74.99,149.693
50.18,-74.99,107.179
50.18,-74.99,150.001
50.18,-74.99,134.666
50.18,-74.99,156.591
50.18,-74.99,145.153
50.18,-74.99,118.547
50.18,-74.99,147.808
50.18,-74.99,140.336
50.18,-74.99,167.304
50.18,-74.99,140.381
50.18,-74.99,129.767
50.18,-74.99,161.494
50.18,-74.99,153.322
50.18,-74.99,147.683
50.18,-74.99,169.339
50.18,-74.99,155.371
50.18,-74.99,147.955
50.18,-74.99,169.323
50.18,-74.99,127.612
50.18,-74.99,147.442
50.13,-74.95,139.575
50.13,-74.95,164.73
50.13,-74.95,134.312
50.13,-74.95,145.639
50.13,-74.95,131.246
50.13,-74.95,133.742
50.13,-74.95,132.292
50.13,-74.95,100.592
50.13,-74.95,160.238
50.13,-74.95,150.537
50.13,-74.95,107.619
50.13,-74.95,150.853
50.13,-74.95,135.336
50.13,-74.95,157.513
50.13,-74.95,145.949
50.13,-74.95,119.072
50.13,-74.95,148.612
50.13,-74.95,141.098
50.13,-74.95,168.332
50.13,-74.95,141.13
50.13,-74.95,130.389
50.13,-74.95,162.485
50.13,-74.95,154.255
50.13,-74.95,148.526
50.13,-74.95,170.409
50.13,-74.95,156.305
50.13,-74.95,148.809
50.13,-74.95,170.389
50.13,-74.95,128.217
50.13,-74.95,148.265
50.14,-74.96,139.397
50.14,-74.96,164.495
50.14,-74.96,134.158
50.14,-74.96,145.444
50.14,-74.96,131.093
50.14,-74.96,133.584
50.14,-74.96,132.142
50.14,-74.96,100.506
50.14,-74.96,160.018
50.14,-74.96,150.339
50.14,-74.96,107.515
50.14,-74.96,150.653
50.14,-74.96,135.178
50.14,-74.96,157.297
50.14,-74.96,145.762
50.14,-74.96,118.948
50.14,-74.96,148.423
50.14,-74.96,140.919
50.14,-74.96,168.097
50.14,-74.96,140.954
50.14,-74.96,130.242
50.14,-74.96,162.253
50.14,-74.96,154.036
50.14,-74.96,148.328
50.14,-74.96,170.159
50.14,-74.96,156.086
50.14,-74.96,148.608
50.14,-74.96,170.14
50.14,-74.96,128.074
50.14,-74.96,148.072
50.14,-74.83,139.109
50.14,-74.83,164.303
50.14,-74.83,133.78
50.14,-74.83,145.194
50.14,-74.83,130.737
50.14,-74.83,133.234
50.14,-74.83,131.758
50.14,-74.83,100.049
50.14,-74.83,159.78
50.14,-74.83,150.066
50.14,-74.83,107.101
50.14,-74.83,150.387
50.14,-74.83,134.812
50.14,-74.83,157.062
50.14,-74.83,145.466
50.14,-74.83,118.541
50.14,-74.83,148.114
50.14,-74.83,140.624
50.14,-74.83,167.898
50.14,-74.83,140.641
50.14,-74.83,129.858
50.14,-74.83,162.065
50.14,-74.83,153.848
50.14,-74.83,148.072
50.14,-74.83,170.002
50.14,-74.83,155.879
50.14,-74.83,148.364
50.14,-74.83,169.979
50.14,-74.83,127.688
50.14,-74.83,147.791
50.12,-74.55,137.635
50.12,-74.55,162.783
50.12,-74.55,132.198
50.12,-74.55,143.728
50.12,-74.55,129.212
50.12,-74.55,131.698
50.12,-74.55,130.181
50.12,-74.55,98.592
50.12,-74.55,158.222
50.12,-74.55,148.522
50.12,-74.55,105.662
50.12,-74.55,148.854
50.12,-74.55,133.241
50.12,-74.55,155.53
50.12,-74.55,143.925
50.12,-74.55,117.026
50.12,-74.55,146.531
50.12,-74.55,139.12
50.12,-74.55,166.353
50.12,-74.55,139.108
50.12,-74.55,128.296
50.12,-74.55,160.57
50.12,-74.55,152.412
