Latitude,Longitude,TotalPrecipitation (mm)
50.46,-74.42,436.036
50.46,-74.42,423.121
50.46,-74.42,456.417
50.46,-74.42,425.114
50.46,-74.42,453.405
50.46,-74.42,473.655
50.46,-74.42,437.264
50.46,-74.42,409.326
50.46,-74.42,437.035
50.45,-74.42,416.637
50.45,-74.42,453.154
50.45,-74.42,467.446
50.45,-74.42,426.992
50.45,-74.42,490.927
50.45,-74.42,463.911
50.45,-74.42,447.134
50.45,-74.42,436.969
50.45,-74.42,488.947
50.45,-74.42,455.335
50.45,-74.42,461.896
50.45,-74.42,453.317
50.45,-74.42,460.478
50.45,-74.42,487.384
50.45,-74.42,470.915
50.45,-74.42,427.547
50.45,-74.42,453.76
50.45,-74.42,506.027
50.45,-74.42,430.063
50.45,-74.42,436.785
50.45,-74.42,457.476
50.45,-74.42,436.023
50.45,-74.42,423.119
50.45,-74.42,456.411
50.45,-74.42,425.99
50.45,-74.42,453.373
50.45,-74.42,473.63
50.45,-74.42,437.243
50.45,-74.42,409.335
50.45,-74.42,437.007
50.35,-74.68,416.647
50.35,-74.68,455.428
50.35,-74.68,469.75
50.35,-74.68,430.335
50.35,-74.68,491.34
50.35,-74.68,465.579
50.35,-74.68,449.677
50.35,-74.68,440.138
50.35,-74.68,490.005
50.35,-74.68,457.66
50.35,-74.68,464.551
50.35,-74.68,456.062
50.35,-74.68,462.756
50.35,-74.68,489.138
50.35,-74.68,472.984
50.35,-74.68,430.686
50.35,-74.68,456.346
50.35,-74.68,507.67
50.35,-74.68,432.865
50.35,-74.68,440.143
50.35,-74.68,459.923
50.35,-74.68,438.851
50.35,-74.68,426.495
50.35,-74.68,459.341
50.35,-74.68,428.981
50.35,-74.68,455.295
50.35,-74.68,475.95
50.35,-74.68,438.438
50.35,-74.68,412.665
50.35,-74.68,439.302
50.36,-74.69,416.711
50.36,-74.69,455.511
50.36,-74.69,469.826
50.36,-74.69,430.405
50.36,-74.69,491.444
50.36,-74.69,465.678
50.36,-74.69,449.749
50.36,-74.69,440.215
50.36,-74.69,490.09
50.36,-74.69,457.744
50.36,-74.69,464.638
50.36,-74.69,456.144
50.36,-74.69,462.847
50.36,-74.69,489.237
50.36,-74.69,473.064
50.36,-74.69,430.766
50.36,-74.69,456.432
50.36,-74.69,507.77
50.36,-74.69,432.945
50.36,-74.69,440.212
50.36,-74.69,460.013
50.36,-74.69,438.935
50.36,-74.69,426.572
50.36,-74.69,459.419
50.36,-74.69,429.051
50.36,-74.69,455.379
50.36,-74.69,476.038
50.36,-74.69,438.522
50.36,-74.69,412.733
50.36,-74.69,439.39
50.36,-74.69,416.709
50.36,-74.69,455.509
50.36,-74.69,469.825
50.36,-74.69,430.403
50.36,-74.69,491.444
50.36,-74.69,465.678
50.36,-74.69,449.748
50.36,-74.69,440.213
50.36,-74.69,490.089
50.36,-74.69,457.743
50.36,-74.69,464.586
50.36,-74.69,456.097
50.36,-74.69,462.855
50.36,-74.69,489.236
50.36,-74.69,473.063
50.36,-74.69,430.763
50.36,-74.69,456.43
50.36,-74.69,507.78
50.36,-74.69,432.943
50.36,-74.69,440.21
50.36,-74.69,459.943
50.36,-74.69,438.933
50.36,-74.69,426.57
50.36,-74.69,459.418
50.36,-74.69,429.05
50.36,-74.69,455.378
50.36,-74.69,476.037
50.36,-74.69,438.521
50.36,-74.69,412.639
50.36,-74.69,439.389
50.36,-74.69,420.086
50.36,-74.69,455.518
50.36,-74.69,469.822
50.36,-74.69,430.406
50.36,-74.69,491.487
50.36,-74.69,465.705
50.36,-74.69,449.34
50.36,-74.69,440.19
50.36,-74.69,491.272
50.36,-74.69,457.76
50.36,-74.69,464.469
50.36,-74.69,456.103
50.36,-74.69,462.829
50.36,-74.69,489.26
50.36,-74.69,473.076
50.36,-74.69,431.01
50.36,-74.69,456.424
50.36,-74.69,507.754
50.36,-74.69,432.814
50.36,-74.69,440.187
50.36,-74.69,459.956
50.36,-74.69,438.934
50.36,-74.69,426.267
50.36,-74.69,459.37
50.36,-74.69,429.046
50.36,-74.69,455.377
50.36,-74.69,476.053
50.36,-74.69,439.824
50.36,-74.69,412.552
50.36,-74.69,439.387
50.35,-74.67,416.603
50.35,-74.67,455.382
50.35,-74.67,469.71
50.35,-74.67,430.287
50.35,-74.67,491.3
50.35,-74.67,465.533
50.35,-74.67,449.646
50.35,-74.67,440.087
50.35,-74.67,489.962
50.35,-74.67,457.617
50.35,-74.67,464.501
50.35,-74.67,456.012
50.35,-74.67,462.704
50.35,-74.67,489.091
50.35,-74.67,472.94
50.35,-74.67,430.632
50.35,-74.67,456.296
50.35,-74.67,507.628
50.35,-74.67,432.815
50.35,-74.67,440.095
50.35,-74.67,459.876
50.35,-74.67,438.798
50.35,-74.67,426.446
50.35,-74.67,459.295
50.35,-74.67,428.933
50.35,-74.67,455.253
50.35,-74.67,475.905
50.35,-74.67,438.386
50.35,-74.67,412.616
50.35,-74.67,439.256
50.35,-74.67,416.603
50.35,-74.67,455.382
50.35,-74.67,469.71
50.35,-74.67,430.287
50.35,-74.67,491.3
50.35,-74.67,465.533
50.35,-74.67,449.646
50.35,-74.67,440.087
50.35,-74.67,489.962
50.35,-74.67,457.617
50.35,-74.67,464.501
50.35,-74.67,456.012
50.35,-74.67,462.704
50.35,-74.67,489.091
50.35,-74.67,472.941
50.35,-74.67,430.632
50.35,-74.67,456.296
50.35,-74.67,507.628
50.35,-74.67,432.815
50.35,-74.67,440.095
50.35,-74.67,459.876
50.35,-74.67,438.798
50.35,-74.67,426.446
50.35,-74.67,459.295
50.35,-74.67,428.933
50.35,-74.67,455.253
50.35,-74.67,475.905
50.35,-74.67,438.386
50.35,-74.67,412.616
50.35,-74.67,439.256
50.34,-74.67,416.58
50.34,-74.67,455.342
50.34,-74.67,469.67
50.34,-74.67,430.261
50.34,-74.67,491.232
50.34,-74.67,465.476
50.34,-74.67,449.604
50.34,-74.67,440.056
50.34,-74.67,489.917
50.34,-74.67,457.573
50.34,-74.67,464.431
50.34,-74.67,455.975
50.34,-74.67,462.669
50.34,-74.67,489.036
50.34,-74.67,472.9
50.34,-74.67,430.602
50.34,-74.67,456.256
50.34,-74.67,507.567
50.34,-74.67,432.78
50.34,-74.67,440.07
50.34,-74.67,459.83
50.34,-74.67,438.763
50.34,-74.67,426.415
50.34,-74.67,459.258
50.34,-74.67,428.906
50.34,-74.67,455.206
50.34,-74.67,475.859
50.34,-74.67,438.349
50.34,-74.67,412.592
50.34,-74.67,439.21
50.34,-74.67,416.579
50.34,-74.67,455.342
50.34,-74.67,469.67
50.34,-74.67,430.26
50.34,-74.67,491.232
50.34,-74.67,465.476
50.34,-74.67,449.604
50.34,-74.67,440.055
50.34,-74.67,489.916
50.34,-74.67,457.572
50.34,-74.67,464.409
50.34,-74.67,455.974
50.34,-74.67,462.669
50.34,-74.67,489.035
50.34,-74.67,472.899
50.34,-74.67,430.601
50.34,-74.67,456.255
50.34,-74.67,507.567
50.34,-74.67,432.779
50.34,-74.67,440.069
50.34,-74.67,459.829
50.34,-74.67,438.762
50.34,-74.67,426.414
50.34,-74.67,459.257
50.34,-74.67,428.905
50.34,-74.67,455.205
50.34,-74.67,475.858
50.34,-74.67,438.348
50.34,-74.67,412.59
50.34,-74.67,439.21
50.34,-74.67,416.578
50.34,-74.67,455.341
50.34,-74.67,469.67
50.34,-74.67,430.259
50.34,-74.67,491.232
50.34,-74.67,465.476
50.34,-74.67,449.604
50.34,-74.67,440.054
50.34,-74.67,489.915
50.34,-74.67,457.572
50.34,-74.67,464.409
50.34,-74.67,455.928
50.34,-74.67,462.668
50.34,-74.67,489.035
50.34,-74.67,472.899
50.34,-74.67,430.6
50.34,-74.67,456.254
50.34,-74.67,507.577
50.34,-74.67,432.779
50.34,-74.67,440.068
50.34,-74.67,459.76
50.34,-74.67,438.761
50.34,-74.67,426.413
50.34,-74.67,459.257
50.34,-74.67,428.904
50.34,-74.67,455.205
50.34,-74.67,475.858
50.34,-74.67,438.347
50.34,-74.67,412.499
50.34,-74.67,439.209
50.32,-74.59,416.175
50.32,-74.59,454.87
50.32,-74.59,469.253
50.32,-74.59,429.805
50.32,-74.59,490.874
50.32,-74.59,464.976
50.32,-74.59,449.177
50.32,-74.59,439.542
50.32,-74.59,489.264
50.32,-74.59,455.984
50.32,-74.59,463.949
50.32,-74.59,455.477
50.32,-74.59,462.099
50.32,-74.59,488.529
50.32,-74.59,472.537
50.32,-74.59,430.025
50.32,-74.59,455.744
50.32,-74.59,506.879
50.32,-74.59,432.286
50.32,-74.59,439.603
50.32,-74.59,459.268
50.32,-74.59,438.243
50.32,-74.59,425.694
50.32,-74.59,458.836
50.32,-74.59,427.606
50.32,-74.59,454.738
50.32,-74.59,475.385
50.32,-74.59,437.76
50.32,-74.59,412.036
50.32,-74.59,438.725
50.32,-74.6,416.226
50.32,-74.6,454.922
50.32,-74.6,469.297
50.32,-74.6,429.852
50.32,-74.6,490.915
50.32,-74.6,465.025
50.32,-74.6,449.211
50.32,-74.6,439.592
50.32,-74.6,489.344
50.32,-74.6,456.061
50.32,-74.6,464.011
50.32,-74.6,455.533
50.32,-74.6,462.283
50.32,-74.6,488.626
50.32,-74.6,472.585
50.32,-74.6,430.088
50.32,-74.6,455.801
50.32,-74.6,507.107
50.32,-74.6,432.343
50.32,-74.6,439.658
50.32,-74.6,459.32
50.32,-74.6,438.304
50.32,-74.6,425.759
50.32,-74.6,458.89
50.32,-74.6,427.675
50.32,-74.6,454.785
50.32,-74.6,475.434
50.32,-74.6,438.012
50.32,-74.6,412.093
50.32,-74.6,438.842
50.31,-74.6,416.194
50.31,-74.6,454.871
50.31,-74.6,469.248
50.31,-74.6,429.815
50.31,-74.6,490.834
50.31,-74.6,464.955
50.31,-74.6,449.245
50.31,-74.6,439.55
50.31,-74.6,489.493
50.31,-74.6,456.006
50.31,-74.6,463.958
50.31,-74.6,455.483
50.31,-74.6,462.235
50.31,-74.6,488.558
50.31,-74.6,472.533
50.31,-74.6,430.046
50.31,-74.6,455.748
50.31,-74.6,507.035
50.31,-74.6,432.298
50.31,-74.6,439.623
50.31,-74.6,459.263
50.31,-74.6,438.266
50.31,-74.6,425.716
50.31,-74.6,458.843
50.31,-74.6,427.637
50.31,-74.6,454.736
50.31,-74.6,475.377
50.31,-74.6,437.962
50.31,-74.6,412.059
50.31,-74.6,438.785
50.31,-74.61,416.236
50.31,-74.61,454.915
50.31,-74.61,469.286
50.31,-74.61,429.871
50.31,-74.61,490.871
50.31,-74.61,464.998
50.31,-74.61,449.191
50.31,-74.61,439.598
50.31,-74.61,489.329
50.31,-74.61,456.046
50.31,-74.61,464.006
50.31,-74.61,455.53
50.31,-74.61,462.15
50.31,-74.61,488.546
50.31,-74.61,472.574
50.31,-74.61,430.099
50.31,-74.61,455.795
50.31,-74.61,507.074
50.31,-74.61,432.345
50.31,-74.61,439.669
50.31,-74.61,459.307
50.31,-74.61,438.307
50.31,-74.61,425.908
50.31,-74.61,458.886
50.31,-74.61,427.682
50.31,-74.61,454.766
50.31,-74.61,475.419
50.31,-74.61,438.012
50.31,-74.61,412.106
50.31,-74.61,438.829
50.36,-74.46,419.202
50.36,-74.46,454.637
50.36,-74.46,469.054
50.36,-74.46,429.456
50.36,-74.46,490.887
50.36,-74.46,464.863
50.36,-74.46,448.761
50.36,-74.46,439.195
50.36,-74.46,490.443
50.36,-74.46,456.914
50.36,-74.46,463.544
50.36,-74.46,455.201
50.36,-74.46,461.839
50.36,-74.46,488.385
50.36,-74.46,472.332
50.36,-74.46,429.63
50.36,-74.46,455.473
50.36,-74.46,506.788
50.36,-74.46,431.972
50.36,-74.46,439.241
50.36,-74.46,459.053
50.36,-74.46,437.905
50.36,-74.46,425.226
50.36,-74.46,458.518
50.36,-74.46,427.228
50.36,-74.46,454.594
50.36,-74.46,475.193
50.36,-74.46,438.825
50.36,-74.46,411.667
50.36,-74.46,438.446
50.36,-74.46,419.202
50.36,-74.46,454.636
50.36,-74.46,469.053
50.36,-74.46,429.457
50.36,-74.46,490.886
50.36,-74.46,464.862
50.36,-74.46,448.76
50.36,-74.46,439.195
50.36,-74.46,490.442
50.36,-74.46,455.806
50.36,-74.46,463.544
50.36,-74.46,455.201
50.36,-74.46,461.835
50.36,-74.46,488.384
50.36,-74.46,472.332
50.36,-74.46,429.63
50.36,-74.46,455.472
50.36,-74.46,506.788
50.36,-74.46,431.972
50.36,-74.46,439.241
50.36,-74.46,459.053
50.36,-74.46,437.905
50.36,-74.46,425.226
50.36,-74.46,458.518
50.36,-74.46,427.228
50.36,-74.46,454.594
50.36,-74.46,475.193
50.36,-74.46,438.825
50.36,-74.46,411.667
50.36,-74.46,438.446
50.36,-74.46,419.203
50.36,-74.46,454.636
50.36,-74.46,469.069
50.36,-74.46,429.457
50.36,-74.46,490.885
50.36,-74.46,464.861
50.36,-74.46,448.76
50.36,-74.46,439.195
50.36,-74.46,490.442
50.36,-74.46,455.807
50.36,-74.46,463.544
50.36,-74.46,455.201
50.36,-74.46,461.835
50.36,-74.46,488.384
50.36,-74.46,472.332
50.36,-74.46,429.63
50.36,-74.46,455.473
50.36,-74.46,506.787
50.36,-74.46,431.973
50.36,-74.46,439.242
50.36,-74.46,459.052
50.36,-74.46,437.905
50.36,-74.46,425.226
50.36,-74.46,458.518
50.36,-74.46,427.229
50.36,-74.46,454.594
50.36,-74.46,475.193
50.36,-74.46,438.825
50.36,-74.46,411.668
50.36,-74.46,438.446
50.35,-74.46,419.176
50.35,-74.46,454.561
50.35,-74.46,469.008
50.35,-74.46,429.406
50.35,-74.46,490.788
50.35,-74.46,464.775
50.35,-74.46,448.704
50.35,-74.46,439.138
50.35,-74.46,490.373
50.35,-74.46,455.738
50.35,-74.46,463.589
50.35,-74.46,455.134
50.35,-74.46,461.76
50.35,-74.46,488.299
50.35,-74.46,472.266
50.35,-74.46,429.571
50.35,-74.46,455.405
50.35,-74.46,506.708
50.35,-74.46,431.912
50.35,-74.46,439.198
50.35,-74.46,458.98
50.35,-74.46,437.842
50.35,-74.46,425.318
50.35,-74.46,458.476
50.35,-74.46,427.177
50.35,-74.46,454.52
50.35,-74.46,475.121
50.35,-74.46,438.758
50.35,-74.46,411.619
50.35,-74.46,438.372
50.35,-74.46,419.177
50.35,-74.46,454.562
50.35,-74.46,469.009
50.35,-74.46,429.407
50.35,-74.46,490.788
50.35,-74.46,464.776
50.35,-74.46,448.704
50.35,-74.46,439.139
50.35,-74.46,490.374
50.35,-74.46,455.739
50.35,-74.46,463.59
50.35,-74.46,455.135
50.35,-74.46,461.761
50.35,-74.46,488.3
50.35,-74.46,472.269
50.35,-74.46,429.572
50.35,-74.46,455.406
50.35,-74.46,506.709
50.35,-74.46,431.913
50.35,-74.46,439.199
50.35,-74.46,458.981
50.35,-74.46,437.843
50.35,-74.46,425.319
50.35,-74.46,458.477
50.35,-74.46,427.178
50.35,-74.46,454.521
50.35,-74.46,475.122
50.35,-74.46,438.759
50.35,-74.46,411.62
50.35,-74.46,438.373
50.24,-75.33,418.82
50.24,-75.33,457.432
50.24,-75.33,472.011
50.24,-75.33,432.958
50.24,-75.33,493.065
50.24,-75.33,467.622
50.24,-75.33,451.227
50.24,-75.33,442.392
50.24,-75.33,492.499
50.24,-75.33,459.558
50.24,-75.33,466.652
50.24,-75.33,458.386
50.24,-75.33,465.574
50.24,-75.33,491.147
50.24,-75.33,475.596
50.24,-75.33,432.712
50.24,-75.33,458.567
50.24,-75.33,509.78
50.24,-75.33,435.187
50.24,-75.33,442.709
50.24,-75.33,462.008
50.24,-75.33,441.342
50.24,-75.33,428.858
50.24,-75.33,461.912
50.24,-75.33,430.529
50.24,-75.33,457.079
50.24,-75.33,478.102
50.24,-75.33,441.888
50.24,-75.33,415.215
50.24,-75.33,441.337
50.23,-75.33,418.872
50.23,-75.33,457.489
50.23,-75.33,472.049
50.23,-75.33,433.015
50.23,-75.33,493.105
50.23,-75.33,467.672
50.23,-75.33,451.247
50.23,-75.33,442.458
50.23,-75.33,492.539
50.23,-75.33,459.606
50.23,-75.33,466.716
50.23,-75.33,458.446
50.23,-75.33,465.636
50.23,-75.33,491.2
50.23,-75.33,475.635
50.23,-75.33,432.779
50.23,-75.33,458.629
50.23,-75.33,509.818
50.23,-75.33,435.248
50.23,-75.33,442.764
50.23,-75.33,462.062
50.23,-75.33,441.41
50.23,-75.33,428.917
50.23,-75.33,461.958
50.23,-75.33,430.585
50.23,-75.33,457.129
50.23,-75.33,478.15
50.23,-75.33,440.677
50.23,-75.33,415.275
50.23,-75.33,441.391
50.23,-75.33,418.872
50.23,-75.33,457.489
50.23,-75.33,472.049
50.23,-75.33,433.015
50.23,-75.33,493.105
50.23,-75.33,467.672
50.23,-75.33,451.247
50.23,-75.33,442.458
50.23,-75.33,492.539
50.23,-75.33,459.606
50.23,-75.33,466.716
50.23,-75.33,458.446
50.23,-75.33,465.636
50.23,-75.33,491.2
50.23,-75.33,475.635
50.23,-75.33,432.779
50.23,-75.33,458.629
50.23,-75.33,509.818
50.23,-75.33,435.248
50.23,-75.33,442.764
50.23,-75.33,462.062
50.23,-75.33,441.41
50.23,-75.33,428.917
50.23,-75.33,461.958
50.23,-75.33,430.585
50.23,-75.33,457.129
50.23,-75.33,478.15
50.23,-75.33,440.677
50.23,-75.33,415.275
50.23,-75.33,441.391
50.23,-75.33,418.874
50.23,-75.33,457.491
50.23,-75.33,472.05
50.23,-75.33,433.017
50.23,-75.33,493.106
50.23,-75.33,467.673
50.23,-75.33,451.248
50.23,-75.33,442.46
50.23,-75.33,492.54
50.23,-75.33,458.508
50.23,-75.33,466.648
50.23,-75.33,458.449
50.23,-75.33,465.638
50.23,-75.33,491.202
50.23,-75.33,475.636
50.23,-75.33,432.899
50.23,-75.33,458.631
50.23,-75.33,509.835
50.23,-75.33,435.251
50.23,-75.33,442.945
50.23,-75.33,462.064
50.23,-75.33,441.412
50.23,-75.33,428.92
50.23,-75.33,461.959
50.23,-75.33,430.587
50.23,-75.33,457.131
50.23,-75.33,478.152
50.23,-75.33,440.68
50.23,-75.33,415.277
50.23,-75.33,441.393
50.17,-75.35,419.196
50.17,-75.35,457.841
50.17,-75.35,472.304
50.17,-75.35,433.373
50.17,-75.35,493.38
50.17,-75.35,467.999
50.17,-75.35,451.883
50.17,-75.35,442.86
50.17,-75.35,492.807
50.17,-75.35,458.813
50.17,-75.35,467.039
50.17,-75.35,458.828
50.17,-75.35,466.022
50.17,-75.35,491.542
50.17,-75.35,475.904
50.17,-75.35,433.318
50.17,-75.35,459.019
50.17,-75.35,510.095
50.17,-75.35,435.631
50.17,-75.35,443.287
50.17,-75.35,462.474
50.17,-75.35,441.823
50.17,-75.35,429.294
50.17,-75.35,462.258
50.17,-75.35,430.984
50.17,-75.35,457.481
50.17,-75.35,478.462
50.17,-75.35,441.105
50.17,-75.35,415.648
50.17,-75.35,441.743
50.17,-75.34,419.211
50.17,-75.34,457.86
50.17,-75.34,472.31
50.17,-75.34,433.388
50.17,-75.34,493.403
50.17,-75.34,468.01
50.17,-75.34,451.879
50.17,-75.34,442.883
50.17,-75.34,492.811
50.17,-75.34,458.826
50.17,-75.34,467.061
50.17,-75.34,458.846
50.17,-75.34,466.038
50.17,-75.34,491.612
50.17,-75.34,475.99
50.17,-75.34,433.439
50.17,-75.34,459.039
50.17,-75.34,510.099
50.17,-75.34,435.65
50.17,-75.34,443.303
50.17,-75.34,462.488
50.17,-75.34,441.845
50.17,-75.34,429.311
50.17,-75.34,462.266
50.17,-75.34,431.001
50.17,-75.34,457.496
50.17,-75.34,478.473
50.17,-75.34,440.236
50.17,-75.34,415.666
50.17,-75.34,441.757
50.17,-75.14,418.432
50.17,-75.14,457.084
50.17,-75.14,471.091
50.17,-75.14,432.372
50.17,-75.14,492.601
50.17,-75.14,467.054
50.17,-75.14,450.694
50.17,-75.14,442.174
50.17,-75.14,491.463
50.17,-75.14,457.985
50.17,-75.14,466.315
50.17,-75.14,458.028
50.17,-75.14,464.983
50.17,-75.14,490.68
50.17,-75.14,474.644
50.17,-75.14,432.264
50.17,-75.14,458.256
50.17,-75.14,508.834
50.17,-75.14,434.832
50.17,-75.14,442.258
50.17,-75.14,461.511
50.17,-75.14,441.018
50.17,-75.14,428.504
50.17,-75.14,461.033
50.17,-75.14,430.063
50.17,-75.14,456.855
50.17,-75.14,477.521
50.17,-75.14,440.521
50.17,-75.14,414.759
50.17,-75.14,441.081
50.18,-74.99,418.008
50.18,-74.99,456.61
50.18,-74.99,470.646
50.18,-74.99,431.884
50.18,-74.99,492.066
50.18,-74.99,466.515
50.18,-74.99,450.315
50.18,-74.99,441.68
50.18,-74.99,490.971
50.18,-74.99,457.512
50.18,-74.99,465.805
50.18,-74.99,457.503
50.18,-74.99,464.429
50.18,-74.99,490.149
50.18,-74.99,474.147
50.18,-74.99,431.715
50.18,-74.99,457.729
50.18,-74.99,508.318
50.18,-74.99,434.329
50.18,-74.99,441.792
50.18,-74.99,461.003
50.18,-74.99,440.504
50.18,-74.99,427.987
50.18,-74.99,460.553
50.18,-74.99,429.597
50.18,-74.99,456.362
50.18,-74.99,477.024
50.18,-74.99,439.995
50.18,-74.99,414.282
50.18,-74.99,440.552
50.13,-74.95,418.306
50.13,-74.95,456.933
50.13,-74.95,470.893
50.13,-74.95,432.251
50.13,-74.95,492.25
50.13,-74.95,466.775
50.13,-74.95,450.479
50.13,-74.95,442.057
50.13,-74.95,491.224
50.13,-74.95,457.771
50.13,-74.95,466.185
50.13,-74.95,457.859
50.13,-74.95,464.806
50.13,-74.95,490.428
50.13,-74.95,474.414
50.13,-74.95,432.156
50.13,-74.95,458.085
50.13,-74.95,508.529
50.13,-74.95,434.686
50.13,-74.95,442.142
50.13,-74.95,461.307
50.13,-74.95,440.896
50.13,-74.95,428.352
50.13,-74.95,460.857
50.13,-74.95,429.947
50.13,-74.95,456.625
50.13,-74.95,477.295
50.13,-74.95,439.548
50.13,-74.95,414.663
50.13,-74.95,440.873
50.14,-74.96,418.233
50.14,-74.96,456.847
50.14,-74.96,470.832
50.14,-74.96,432.16
50.14,-74.96,492.203
50.14,-74.96,466.717
50.14,-74.96,450.395
50.14,-74.96,441.964
50.14,-74.96,491.161
50.14,-74.96,457.706
50.14,-74.96,466.075
50.14,-74.96,457.771
50.14,-74.96,464.712
50.14,-74.96,490.366
50.14,-74.96,474.347
50.14,-74.96,432.047
50.14,-74.96,457.996
50.14,-74.96,508.476
50.14,-74.96,434.598
50.14,-74.96,442.056
50.14,-74.96,461.233
50.14,-74.96,440.8
50.14,-74.96,428.189
50.14,-74.96,460.777
50.14,-74.96,429.861
50.14,-74.96,456.559
50.14,-74.96,477.223
50.14,-74.96,440.296
50.14,-74.96,414.569
50.14,-74.96,440.766
50.14,-74.83,417.426
50.14,-74.83,455.93
50.14,-74.83,470.012
50.14,-74.83,431.219
50.14,-74.83,491.239
50.14,-74.83,465.711
50.14,-74.83,449.823
50.14,-74.83,440.986
50.14,-74.83,490.265
50.14,-74.83,456.822
50.14,-74.83,465.089
50.14,-74.83,456.755
50.14,-74.83,463.622
50.14,-74.83,489.347
50.14,-74.83,473.442
50.14,-74.83,430.96
50.14,-74.83,456.975
50.14,-74.83,507.545
50.14,-74.83,433.619
50.14,-74.83,441.158
50.14,-74.83,460.265
50.14,-74.83,439.775
50.14,-74.83,427.266
50.14,-74.83,459.89
50.14,-74.83,428.951
50.14,-74.83,455.635
50.14,-74.83,476.308
50.14,-74.83,438.393
50.14,-74.83,413.633
50.14,-74.83,439.816
50.12,-74.55,414.806
50.12,-74.55,453.028
50.12,-74.55,467.555
50.12,-74.55,428.219
50.12,-74.55,488.461
50.12,-74.55,462.716
50.12,-74.55,447.995
50.12,-74.55,437.833
50.12,-74.55,487.604
50.12,-74.55,454.137
50.12,-74.55,461.986
50.12,-74.55,453.567
50.12,-74.55,460.118
50.12,-74.55,486.326
50.12,-74.55,470.712
50.12,-74.55,428.241
50.12,-74.55,453.775
50.12,-74.55,504.857
50.12,-74.55,430.504
50.12,-74.55,438.273
50.12,-74.55,456.983
50.12,-74.55,436.648
50.12,-74.55,424.23
